review_id,order_item_id,review_date,platform_id,seller_id,sku_id,category_id,rating,verified_purchase_flag,review_weight
REV0023210,OI0079121,2026-05-14,P01,S0024,SKU00224,C06,5,1,1.0
REV0023211,OI0079126,2025-08-17,P03,S0096,SKU01019,C07,4,1,1.0
REV0023212,OI0079127,2025-11-27,P03,S0108,SKU01160,C04,4,1,1.0
REV0023213,OI0079131,2025-10-14,P01,S0011,SKU00090,C03,4,1,1.0
REV0023214,OI0079132,2026-01-03,P02,S0081,SKU00873,C05,4,1,1.0
REV0023215,OI0079135,2025-07-25,P03,S0099,SKU01062,C05,4,1,1.0
REV0023216,OI0079136,2025-02-11,P01,S0050,SKU00519,C02,5,1,1.0
REV0023217,OI0079137,2025-02-03,P01,S0011,SKU00081,C03,4,1,1.0
REV0023218,OI0079140,2026-03-16,P03,S0096,SKU01014,C07,3,1,1.0
REV0023219,OI0079147,2026-05-21,P01,S0019,SKU00163,C04,5,1,1.0
REV0023220,OI0079149,2025-12-03,P03,S0096,SKU01009,C06,4,1,1.0
REV0023221,OI0079150,2026-01-23,P03,S0098,SKU01052,C05,4,1,1.0
REV0023222,OI0079160,2025-06-20,P03,S0120,SKU01267,C05,4,1,0.35
REV0023223,OI0079168,2025-11-17,P02,S0082,SKU00874,C05,3,1,1.0
REV0023224,OI0079172,2026-06-04,P03,S0096,SKU01025,C01,4,1,1.0
REV0023225,OI0079174,2025-06-07,P01,S0011,SKU00089,C06,3,1,1.0
REV0023226,OI0079175,2026-03-26,P02,S0060,SKU00656,C04,4,1,1.0
REV0023227,OI0079180,2025-11-15,P01,S0039,SKU00394,C01,4,1,1.0
REV0023228,OI0079189,2025-03-12,P01,S0039,SKU00385,C05,4,1,1.0
REV0023229,OI0079196,2026-05-06,P01,S0035,SKU00342,C08,4,1,1.0
REV0023230,OI0079198,2025-07-18,P03,S0108,SKU01140,C05,5,1,1.0
REV0023231,OI0079200,2025-10-08,P01,S0024,SKU00239,C02,5,1,1.0
REV0023232,OI0079207,2026-01-18,P01,S0049,SKU00504,C08,4,1,1.0
REV0023233,OI0079213,2025-06-28,P01,S0006,SKU00034,C02,4,1,1.0
REV0023234,OI0079214,2025-08-14,P01,S0049,SKU00495,C08,5,1,1.0
REV0023235,OI0079223,2025-11-10,P01,S0031,SKU00291,C07,4,1,1.0
REV0023236,OI0079226,2025-02-07,P01,S0039,SKU00387,C03,4,1,1.0
REV0023237,OI0079230,2025-04-30,P01,S0036,SKU00355,C01,3,1,1.0
REV0023238,OI0079237,2025-04-30,P02,S0051,SKU00549,C03,5,1,1.0
REV0023239,OI0079239,2025-11-04,P02,S0081,SKU00869,C04,4,1,1.0
REV0023240,OI0079241,2026-01-19,P01,S0048,SKU00482,C02,4,1,1.0
REV0023241,OI0079245,2025-03-01,P02,S0090,SKU00956,C01,4,1,1.0
REV0023242,OI0079247,2025-11-02,P01,S0039,SKU00385,C05,4,1,1.0
REV0023243,OI0079248,2026-06-02,P03,S0096,SKU01017,C08,5,1,1.0
REV0023244,OI0079249,2025-04-06,P02,S0059,SKU00639,C07,4,1,1.0
REV0023245,OI0079253,2025-10-14,P03,S0108,SKU01146,C03,4,1,1.0
REV0023246,OI0079255,2026-01-24,P03,S0096,SKU01008,C05,4,1,1.0
REV0023247,OI0079259,2025-04-09,P01,S0031,SKU00304,C02,4,1,1.0
REV0023248,OI0079260,2025-03-20,P02,S0078,SKU00840,C05,4,1,1.0
REV0023249,OI0079266,2026-06-04,P01,S0046,SKU00466,C03,4,1,1.0
REV0023250,OI0079267,2026-05-12,P03,S0108,SKU01140,C05,4,1,1.0
REV0023251,OI0079269,2026-02-08,P03,S0096,SKU01008,C05,4,1,1.0
REV0023252,OI0079275,2025-07-11,P01,S0031,SKU00302,C04,4,1,1.0
REV0023253,OI0079278,2025-05-10,P02,S0078,SKU00840,C05,4,1,1.0
REV0023254,OI0079279,2025-09-28,P03,S0112,SKU01191,C02,5,1,1.0
REV0023255,OI0079280,2025-06-08,P01,S0011,SKU00091,C05,4,1,1.0
REV0023256,OI0079283,2026-01-06,P01,S0004,SKU00022,C02,4,1,1.0
REV0023257,OI0079288,2025-03-16,P01,S0019,SKU00166,C05,5,1,1.0
REV0023258,OI0079291,2026-05-17,P03,S0120,SKU01274,C02,4,1,1.0
REV0023259,OI0079294,2026-06-07,P02,S0051,SKU00546,C06,4,1,1.0
REV0023260,OI0079297,2025-04-22,P01,S0019,SKU00165,C05,4,1,1.0
REV0023261,OI0079299,2025-03-04,P03,S0121,SKU01280,C05,4,1,1.0
REV0023262,OI0079302,2025-07-22,P03,S0096,SKU01022,C01,5,1,1.0
REV0023263,OI0079305,2026-04-22,P03,S0096,SKU01034,C07,4,1,1.0
REV0023264,OI0079309,2026-02-14,P01,S0035,SKU00337,C04,4,1,1.0
REV0023265,OI0079312,2026-02-18,P03,S0096,SKU01034,C07,4,1,1.0
REV0023266,OI0079315,2025-10-12,P01,S0031,SKU00300,C02,4,1,1.0
REV0023267,OI0079316,2025-02-03,P02,S0091,SKU00963,C02,4,1,1.0
REV0023268,OI0079317,2026-05-11,P01,S0042,SKU00420,C05,4,0,1.0
REV0023269,OI0079322,2025-03-09,P01,S0049,SKU00495,C08,5,1,1.0
REV0023270,OI0079324,2025-07-02,P03,S0096,SKU01028,C02,4,1,0.35
REV0023271,OI0079325,2026-01-03,P01,S0011,SKU00084,C07,4,1,1.0
REV0023272,OI0079326,2026-01-17,P03,S0096,SKU01012,C04,4,1,1.0
REV0023273,OI0079328,2025-04-22,P01,S0049,SKU00498,C08,4,1,1.0
REV0023274,OI0079330,2025-06-06,P02,S0051,SKU00540,C05,4,1,1.0
REV0023275,OI0079334,2025-02-25,P01,S0021,SKU00202,C01,4,1,1.0
REV0023276,OI0079336,2025-01-22,P03,S0096,SKU01023,C05,4,0,1.0
REV0023277,OI0079337,2026-04-17,P03,S0096,SKU01026,C02,4,1,1.0
REV0023278,OI0079343,2025-05-20,P03,S0093,SKU00982,C08,3,1,1.0
REV0023279,OI0079345,2025-01-19,P02,S0078,SKU00832,C08,4,1,1.0
REV0023280,OI0079347,2025-01-30,P01,S0031,SKU00307,C02,4,1,1.0
REV0023281,OI0079349,2026-05-04,P02,S0052,SKU00553,C03,4,1,1.0
REV0023282,OI0079351,2025-08-13,P01,S0049,SKU00497,C08,5,0,1.0
REV0023283,OI0079355,2025-10-30,P03,S0093,SKU00984,C03,4,1,1.0
REV0023284,OI0079356,2026-04-17,P02,S0074,SKU00782,C05,4,1,1.0
REV0023285,OI0079357,2025-07-12,P03,S0095,SKU00995,C01,4,1,1.0
REV0023286,OI0079362,2025-11-13,P03,S0096,SKU01028,C02,4,1,1.0
REV0023287,OI0079363,2025-11-19,P01,S0039,SKU00377,C03,5,1,1.0
REV0023288,OI0079372,2026-01-10,P03,S0096,SKU01023,C05,3,1,1.0
REV0023289,OI0079377,2025-02-07,P02,S0085,SKU00917,C03,5,1,1.0
REV0023290,OI0079385,2026-03-22,P01,S0039,SKU00377,C03,4,1,1.0
REV0023291,OI0079386,2026-03-09,P01,S0042,SKU00416,C03,3,1,1.0
REV0023292,OI0079390,2025-04-04,P02,S0081,SKU00867,C01,4,1,1.0
REV0023293,OI0079392,2025-08-24,P02,S0078,SKU00829,C04,4,1,1.0
REV0023294,OI0079393,2025-05-08,P01,S0039,SKU00391,C07,4,1,1.0
REV0023295,OI0079395,2025-05-15,P01,S0032,SKU00309,C08,4,1,1.0
REV0023296,OI0079397,2026-02-13,P02,S0075,SKU00808,C03,4,1,1.0
REV0023297,OI0079406,2025-06-12,P02,S0067,SKU00703,C05,4,1,1.0
REV0023298,OI0079407,2025-08-15,P03,S0098,SKU01060,C02,4,1,1.0
REV0023299,OI0079408,2025-07-12,P02,S0051,SKU00533,C02,4,1,1.0
REV0023300,OI0079413,2025-10-28,P01,S0031,SKU00304,C02,4,1,1.0
REV0023301,OI0079420,2025-01-19,P01,S0036,SKU00353,C01,4,1,1.0
REV0023302,OI0079423,2026-04-28,P02,S0075,SKU00805,C01,4,1,1.0
REV0023303,OI0079437,2025-02-14,P03,S0093,SKU00981,C05,5,1,1.0
REV0023304,OI0079441,2025-05-13,P03,S0096,SKU01015,C05,4,1,1.0
REV0023305,OI0079447,2025-04-11,P03,S0098,SKU01046,C06,4,1,1.0
REV0023306,OI0079448,2025-11-23,P01,S0006,SKU00036,C02,4,1,1.0
REV0023307,OI0079452,2026-01-21,P01,S0043,SKU00441,C02,4,1,1.0
REV0023308,OI0079454,2025-11-11,P01,S0048,SKU00492,C02,4,1,0.35
REV0023309,OI0079456,2025-10-31,P02,S0082,SKU00886,C06,3,1,1.0
REV0023310,OI0079458,2026-01-12,P01,S0039,SKU00388,C02,5,1,1.0
REV0023311,OI0079459,2025-04-10,P03,S0096,SKU01020,C04,4,1,1.0
REV0023312,OI0079464,2025-03-06,P02,S0052,SKU00553,C03,4,1,1.0
REV0023313,OI0079466,2026-04-19,P03,S0108,SKU01152,C07,5,1,1.0
REV0023314,OI0079471,2026-02-15,P01,S0009,SKU00067,C08,4,1,1.0
REV0023315,OI0079472,2025-11-30,P01,S0049,SKU00499,C01,5,1,1.0
REV0023316,OI0079474,2026-05-12,P01,S0039,SKU00373,C03,5,1,1.0
REV0023317,OI0079475,2025-02-03,P01,S0021,SKU00202,C01,4,1,1.0
REV0023318,OI0079481,2026-04-16,P03,S0096,SKU01018,C08,4,1,1.0
REV0023319,OI0079483,2025-06-08,P02,S0066,SKU00700,C05,4,1,1.0
REV0023320,OI0079485,2025-09-03,P01,S0049,SKU00502,C07,4,1,1.0
REV0023321,OI0079495,2026-05-27,P02,S0071,SKU00758,C04,4,1,1.0
REV0023322,OI0079496,2025-01-27,P01,S0019,SKU00158,C01,4,1,1.0
REV0023323,OI0079498,2026-03-30,P03,S0098,SKU01052,C05,5,1,1.0
REV0023324,OI0079502,2025-05-17,P01,S0039,SKU00377,C03,5,1,1.0
REV0023325,OI0079503,2026-05-01,P03,S0102,SKU01078,C02,4,1,1.0
REV0023326,OI0079504,2025-09-16,P01,S0006,SKU00036,C02,4,1,1.0
REV0023327,OI0079509,2025-05-29,P03,S0109,SKU01168,C01,4,1,1.0
REV0023328,OI0079512,2025-11-02,P03,S0108,SKU01143,C05,4,1,1.0
REV0023329,OI0079515,2026-03-06,P03,S0105,SKU01119,C01,4,1,1.0
REV0023330,OI0079518,2025-01-19,P01,S0003,SKU00020,C02,4,1,1.0
REV0023331,OI0079521,2025-09-30,P03,S0102,SKU01089,C01,3,1,1.0
REV0023332,OI0079525,2025-11-02,P03,S0096,SKU01036,C04,4,1,1.0
REV0023333,OI0079527,2026-04-24,P01,S0019,SKU00164,C06,5,1,1.0
REV0023334,OI0079533,2025-08-21,P01,S0039,SKU00385,C05,4,1,1.0
REV0023335,OI0079534,2025-05-08,P01,S0046,SKU00463,C08,4,1,1.0
REV0023336,OI0079535,2025-12-16,P01,S0042,SKU00430,C05,4,1,1.0
REV0023337,OI0079537,2025-07-17,P01,S0019,SKU00151,C01,5,1,1.0
REV0023338,OI0079543,2025-06-07,P03,S0120,SKU01265,C05,4,1,1.0
REV0023339,OI0079545,2025-01-08,P03,S0102,SKU01086,C03,4,0,1.0
REV0023340,OI0079546,2025-04-22,P01,S0011,SKU00082,C02,3,1,1.0
REV0023341,OI0079547,2025-11-24,P03,S0116,SKU01232,C04,3,1,1.0
REV0023342,OI0079552,2025-02-15,P01,S0018,SKU00139,C07,4,1,1.0
REV0023343,OI0079555,2025-02-18,P02,S0064,SKU00690,C06,4,1,1.0
REV0023344,OI0079557,2025-08-13,P01,S0011,SKU00079,C05,3,1,1.0
REV0023345,OI0079561,2025-04-28,P03,S0112,SKU01190,C03,4,1,1.0
REV0023346,OI0079563,2025-10-10,P03,S0112,SKU01200,C02,3,1,1.0
REV0023347,OI0079567,2025-10-23,P01,S0049,SKU00497,C08,4,1,1.0
REV0023348,OI0079568,2025-09-29,P01,S0049,SKU00495,C08,4,1,1.0
REV0023349,OI0079572,2025-01-16,P01,S0039,SKU00395,C05,4,1,1.0
REV0023350,OI0079574,2025-09-18,P02,S0084,SKU00910,C01,4,1,1.0
REV0023351,OI0079578,2025-09-24,P02,S0078,SKU00831,C03,4,1,1.0
REV0023352,OI0079586,2025-06-16,P03,S0099,SKU01062,C05,4,1,1.0
REV0023353,OI0079591,2025-02-21,P03,S0096,SKU01024,C08,4,1,1.0
REV0023354,OI0079592,2025-07-16,P03,S0096,SKU01030,C05,4,1,1.0
REV0023355,OI0079595,2026-04-14,P02,S0082,SKU00881,C05,4,1,1.0
REV0023356,OI0079596,2025-08-14,P03,S0108,SKU01150,C03,4,1,1.0
REV0023357,OI0079598,2025-08-03,P02,S0057,SKU00624,C01,4,1,1.0
REV0023358,OI0079601,2026-03-22,P03,S0098,SKU01052,C05,4,0,1.0
REV0023359,OI0079603,2025-07-08,P01,S0035,SKU00344,C07,4,1,1.0
REV0023360,OI0079605,2025-09-04,P03,S0093,SKU00977,C01,4,1,1.0
REV0023361,OI0079618,2026-05-26,P03,S0096,SKU01019,C07,4,1,1.0
REV0023362,OI0079619,2026-03-11,P03,S0121,SKU01284,C04,4,1,1.0
REV0023363,OI0079620,2025-05-19,P02,S0052,SKU00557,C01,4,1,1.0
REV0023364,OI0079621,2025-07-13,P03,S0098,SKU01044,C05,4,1,1.0
REV0023365,OI0079622,2025-09-29,P01,S0018,SKU00140,C08,4,1,1.0
REV0023366,OI0079623,2025-06-22,P02,S0055,SKU00601,C02,4,1,1.0
REV0023367,OI0079633,2026-04-19,P03,S0098,SKU01052,C05,5,1,1.0
REV0023368,OI0079634,2025-04-02,P02,S0090,SKU00953,C04,5,1,1.0
REV0023369,OI0079639,2025-10-10,P01,S0033,SKU00317,C07,4,1,1.0
REV0023370,OI0079642,2025-05-16,P02,S0055,SKU00600,C03,5,1,1.0
REV0023371,OI0079643,2026-05-06,P01,S0013,SKU00103,C04,4,0,1.0
REV0023372,OI0079649,2026-01-14,P03,S0096,SKU01024,C08,4,1,1.0
REV0023373,OI0079651,2025-01-10,P01,S0031,SKU00301,C08,4,1,0.35
REV0023374,OI0079652,2026-04-15,P01,S0050,SKU00515,C05,4,1,1.0
REV0023375,OI0079656,2025-05-30,P03,S0096,SKU01015,C05,4,1,1.0
REV0023376,OI0079657,2026-05-14,P03,S0108,SKU01154,C01,4,1,1.0
REV0023377,OI0079660,2025-12-25,P03,S0108,SKU01146,C03,5,1,1.0
REV0023378,OI0079665,2025-09-03,P03,S0108,SKU01149,C03,4,1,1.0
REV0023379,OI0079666,2025-02-28,P01,S0046,SKU00470,C06,4,1,1.0
REV0023380,OI0079667,2025-11-06,P01,S0039,SKU00381,C01,4,1,1.0
REV0023381,OI0079668,2026-03-10,P01,S0013,SKU00104,C05,4,1,1.0
REV0023382,OI0079673,2025-09-26,P02,S0068,SKU00720,C03,4,1,1.0
REV0023383,OI0079676,2026-02-09,P02,S0075,SKU00794,C01,4,1,1.0
REV0023384,OI0079678,2025-07-10,P03,S0096,SKU01018,C08,4,1,1.0
REV0023385,OI0079680,2025-08-21,P02,S0075,SKU00806,C03,4,1,1.0
REV0023386,OI0079682,2025-11-28,P03,S0096,SKU01016,C07,5,0,1.0
REV0023387,OI0079692,2026-01-09,P02,S0078,SKU00824,C02,4,1,1.0
REV0023388,OI0079693,2026-01-11,P02,S0090,SKU00952,C02,4,1,1.0
REV0023389,OI0079696,2025-03-25,P02,S0062,SKU00675,C06,4,1,0.35
REV0023390,OI0079697,2025-01-19,P03,S0113,SKU01203,C05,4,1,1.0
REV0023391,OI0079699,2025-01-28,P01,S0035,SKU00345,C04,4,1,1.0
REV0023392,OI0079704,2025-11-25,P01,S0041,SKU00414,C06,4,1,1.0
REV0023393,OI0079706,2025-05-08,P02,S0078,SKU00832,C08,4,1,1.0
REV0023394,OI0079712,2026-05-20,P02,S0084,SKU00907,C04,4,0,1.0
REV0023395,OI0079715,2026-05-02,P01,S0035,SKU00352,C03,4,1,1.0
REV0023396,OI0079717,2026-03-09,P03,S0096,SKU01032,C08,4,1,1.0
REV0023397,OI0079721,2026-03-16,P01,S0035,SKU00352,C03,4,1,1.0
REV0023398,OI0079723,2025-02-28,P03,S0096,SKU01007,C02,5,1,1.0
REV0023399,OI0079724,2025-08-29,P03,S0108,SKU01143,C05,5,1,1.0
REV0023400,OI0079725,2025-11-05,P03,S0096,SKU01008,C05,4,1,1.0
REV0023401,OI0079727,2026-04-24,P03,S0098,SKU01052,C05,4,1,1.0
REV0023402,OI0079729,2025-09-27,P02,S0051,SKU00549,C03,4,1,1.0
REV0023403,OI0079733,2026-04-13,P01,S0020,SKU00188,C03,3,1,1.0
REV0023404,OI0079736,2025-09-25,P01,S0020,SKU00180,C06,5,1,1.0
REV0023405,OI0079738,2025-06-22,P01,S0007,SKU00041,C02,4,1,1.0
REV0023406,OI0079740,2025-03-01,P01,S0013,SKU00107,C05,4,1,1.0
REV0023407,OI0079743,2025-10-24,P03,S0096,SKU01009,C06,4,1,1.0
REV0023408,OI0079745,2025-07-24,P03,S0096,SKU01016,C07,4,1,1.0
REV0023409,OI0079756,2026-03-24,P01,S0041,SKU00410,C03,4,1,1.0
REV0023410,OI0079764,2025-09-19,P03,S0108,SKU01142,C01,4,1,1.0
REV0023411,OI0079767,2025-08-30,P01,S0011,SKU00094,C01,4,1,1.0
REV0023412,OI0079770,2025-06-18,P01,S0049,SKU00498,C08,4,1,1.0
REV0023413,OI0079771,2026-06-06,P01,S0039,SKU00392,C06,4,1,1.0
REV0023414,OI0079773,2025-12-19,P01,S0009,SKU00061,C01,4,1,1.0
REV0023415,OI0079776,2025-09-04,P03,S0108,SKU01159,C01,5,1,1.0
REV0023416,OI0079777,2026-04-23,P03,S0098,SKU01057,C01,5,1,1.0
REV0023417,OI0079778,2025-08-29,P03,S0102,SKU01085,C02,4,1,1.0
REV0023418,OI0079787,2026-05-12,P03,S0096,SKU01021,C01,5,1,1.0
REV0023419,OI0079794,2025-02-17,P02,S0071,SKU00755,C02,4,1,1.0
REV0023420,OI0079795,2025-06-10,P01,S0021,SKU00202,C01,4,1,1.0
REV0023421,OI0079799,2025-05-16,P02,S0079,SKU00849,C01,4,1,0.35
REV0023422,OI0079802,2025-11-03,P01,S0039,SKU00372,C02,4,1,0.35
REV0023423,OI0079804,2025-02-23,P02,S0078,SKU00830,C08,4,1,1.0
REV0023424,OI0079809,2025-06-11,P01,S0035,SKU00342,C08,3,1,1.0
REV0023425,OI0079813,2026-01-10,P03,S0096,SKU01029,C03,5,1,1.0
REV0023426,OI0079818,2025-06-03,P03,S0116,SKU01226,C06,4,1,1.0
REV0023427,OI0079820,2026-06-17,P01,S0042,SKU00423,C08,4,1,1.0
REV0023428,OI0079826,2026-04-02,P02,S0086,SKU00923,C02,4,1,1.0
REV0023429,OI0079835,2026-05-29,P01,S0033,SKU00318,C05,4,1,1.0
REV0023430,OI0079846,2025-12-24,P01,S0013,SKU00108,C01,4,1,1.0
REV0023431,OI0079851,2026-03-30,P02,S0085,SKU00912,C03,4,1,1.0
REV0023432,OI0079853,2025-11-15,P01,S0013,SKU00107,C05,4,1,1.0
REV0023433,OI0079869,2026-01-30,P03,S0108,SKU01146,C03,4,1,1.0
REV0023434,OI0079870,2025-08-28,P01,S0050,SKU00520,C05,4,1,1.0
REV0023435,OI0079871,2025-06-25,P03,S0108,SKU01153,C05,5,1,1.0
REV0023436,OI0079874,2026-02-09,P01,S0031,SKU00294,C05,4,1,1.0
REV0023437,OI0079881,2026-03-06,P01,S0036,SKU00353,C01,3,1,1.0
REV0023438,OI0079882,2026-05-20,P01,S0043,SKU00436,C05,3,1,0.35
REV0023439,OI0079883,2025-12-12,P03,S0107,SKU01132,C07,4,1,1.0
REV0023440,OI0079884,2026-02-17,P01,S0009,SKU00064,C08,4,1,1.0
REV0023441,OI0079886,2025-10-18,P03,S0109,SKU01168,C01,4,1,1.0
REV0023442,OI0079888,2025-10-15,P01,S0024,SKU00231,C01,5,1,1.0
REV0023443,OI0079889,2026-01-21,P01,S0035,SKU00331,C03,4,1,1.0
REV0023444,OI0079902,2025-01-30,P02,S0052,SKU00556,C02,5,1,1.0
REV0023445,OI0079905,2025-11-09,P02,S0074,SKU00786,C01,4,1,1.0
REV0023446,OI0079907,2025-12-29,P01,S0049,SKU00499,C01,4,1,1.0
REV0023447,OI0079921,2025-09-02,P02,S0085,SKU00916,C03,4,1,1.0
REV0023448,OI0079925,2025-11-13,P03,S0108,SKU01136,C03,4,1,1.0
REV0023449,OI0079927,2026-06-01,P03,S0108,SKU01142,C01,4,1,1.0
REV0023450,OI0079928,2025-12-28,P02,S0085,SKU00916,C03,4,1,1.0
REV0023451,OI0079934,2026-05-01,P03,S0108,SKU01154,C01,4,1,1.0
REV0023452,OI0079941,2026-05-13,P02,S0086,SKU00924,C04,4,1,1.0
REV0023453,OI0079945,2025-09-26,P01,S0020,SKU00181,C05,4,1,1.0
REV0023454,OI0079947,2025-02-05,P03,S0096,SKU01011,C05,4,1,1.0
REV0023455,OI0079951,2025-10-01,P01,S0041,SKU00413,C03,4,1,1.0
REV0023456,OI0079959,2025-11-09,P01,S0041,SKU00406,C02,5,1,1.0
REV0023457,OI0079964,2025-10-07,P02,S0059,SKU00643,C05,3,1,1.0
REV0023458,OI0079972,2025-09-07,P03,S0098,SKU01052,C05,5,1,1.0
REV0023459,OI0079974,2026-02-08,P01,S0039,SKU00392,C06,4,1,1.0
REV0023460,OI0079976,2025-06-21,P03,S0112,SKU01193,C03,4,1,1.0
REV0023461,OI0079978,2026-02-26,P03,S0118,SKU01254,C08,4,1,1.0
REV0023462,OI0079979,2026-05-26,P01,S0039,SKU00384,C06,4,1,1.0
REV0023463,OI0079981,2025-07-12,P01,S0011,SKU00091,C05,3,1,1.0
REV0023464,OI0079985,2025-08-20,P01,S0009,SKU00064,C08,4,1,1.0
REV0023465,OI0079986,2026-01-30,P01,S0011,SKU00085,C01,4,1,1.0
REV0023466,OI0079990,2026-04-07,P03,S0093,SKU00987,C03,5,1,1.0
REV0023467,OI0079993,2025-07-18,P03,S0096,SKU01006,C02,4,1,1.0
REV0023468,OI0079996,2025-03-05,P01,S0036,SKU00355,C01,4,1,1.0
REV0023469,OI0080004,2025-11-04,P03,S0111,SKU01185,C04,4,1,1.0
REV0023470,OI0080009,2026-01-07,P03,S0093,SKU00979,C02,5,1,1.0
REV0023471,OI0080011,2025-11-18,P03,S0096,SKU01024,C08,4,1,1.0
REV0023472,OI0080013,2025-08-07,P03,S0099,SKU01061,C05,4,1,1.0
REV0023473,OI0080015,2026-02-15,P03,S0096,SKU01033,C02,4,1,1.0
REV0023474,OI0080017,2026-02-17,P02,S0055,SKU00595,C01,4,1,1.0
REV0023475,OI0080018,2026-05-28,P01,S0039,SKU00382,C06,4,1,1.0
REV0023476,OI0080020,2025-12-31,P02,S0076,SKU00809,C05,4,1,1.0
REV0023477,OI0080029,2025-05-26,P03,S0096,SKU01026,C02,4,1,1.0
REV0023478,OI0080035,2026-02-01,P02,S0052,SKU00556,C02,4,1,1.0
REV0023479,OI0080036,2025-01-25,P02,S0061,SKU00664,C02,4,1,0.35
REV0023480,OI0080042,2026-01-17,P02,S0078,SKU00828,C07,4,1,1.0
REV0023481,OI0080047,2025-09-30,P02,S0081,SKU00868,C06,4,1,1.0
REV0023482,OI0080050,2025-04-28,P03,S0111,SKU01184,C05,4,1,1.0
REV0023483,OI0080051,2025-10-24,P01,S0039,SKU00387,C03,4,1,1.0
REV0023484,OI0080054,2025-02-23,P02,S0079,SKU00847,C06,4,1,1.0
REV0023485,OI0080057,2025-05-28,P03,S0102,SKU01078,C02,4,1,1.0
REV0023486,OI0080059,2026-04-01,P02,S0075,SKU00794,C01,5,1,1.0
REV0023487,OI0080068,2025-02-09,P01,S0035,SKU00350,C01,4,1,1.0
REV0023488,OI0080069,2025-06-11,P03,S0098,SKU01060,C02,4,1,1.0
REV0023489,OI0080071,2026-03-20,P01,S0033,SKU00318,C05,3,1,1.0
REV0023490,OI0080076,2026-05-08,P01,S0031,SKU00306,C05,4,1,1.0
REV0023491,OI0080081,2026-04-29,P02,S0068,SKU00717,C01,5,0,1.0
REV0023492,OI0080086,2025-05-30,P03,S0108,SKU01144,C05,4,1,1.0
REV0023493,OI0080089,2025-01-24,P01,S0039,SKU00390,C06,4,1,1.0
REV0023494,OI0080097,2025-07-24,P01,S0009,SKU00053,C05,4,1,1.0
REV0023495,OI0080105,2025-11-27,P03,S0112,SKU01197,C03,4,1,1.0
REV0023496,OI0080107,2025-08-31,P03,S0096,SKU01028,C02,4,1,1.0
REV0023497,OI0080110,2026-03-24,P02,S0051,SKU00546,C06,4,1,1.0
REV0023498,OI0080116,2026-06-12,P01,S0023,SKU00218,C05,4,1,1.0
REV0023499,OI0080119,2025-01-24,P01,S0035,SKU00351,C04,4,1,0.35
REV0023500,OI0080125,2026-03-29,P01,S0011,SKU00088,C06,4,1,1.0
REV0023501,OI0080131,2026-05-04,P03,S0093,SKU00983,C08,4,1,1.0
REV0023502,OI0080134,2026-03-28,P01,S0021,SKU00195,C05,4,1,1.0
REV0023503,OI0080138,2025-04-18,P03,S0110,SKU01176,C06,4,1,1.0
REV0023504,OI0080139,2026-02-12,P02,S0070,SKU00736,C05,4,1,1.0
REV0023505,OI0080153,2025-07-24,P01,S0033,SKU00315,C05,4,1,1.0
REV0023506,OI0080161,2025-02-26,P01,S0019,SKU00161,C07,4,1,1.0
REV0023507,OI0080162,2026-05-14,P01,S0031,SKU00294,C05,4,1,1.0
REV0023508,OI0080167,2025-10-23,P01,S0031,SKU00304,C02,4,1,1.0
REV0023509,OI0080174,2025-10-30,P01,S0039,SKU00372,C02,5,1,1.0
REV0023510,OI0080177,2025-06-08,P01,S0035,SKU00352,C03,4,1,1.0
REV0023511,OI0080186,2025-10-23,P01,S0017,SKU00131,C01,5,1,1.0
REV0023512,OI0080193,2026-03-28,P02,S0085,SKU00916,C03,3,1,1.0
REV0023513,OI0080194,2025-08-22,P02,S0091,SKU00959,C05,3,1,1.0
REV0023514,OI0080195,2025-09-10,P03,S0108,SKU01139,C02,4,1,1.0
REV0023515,OI0080197,2026-02-25,P01,S0042,SKU00431,C05,3,1,1.0
REV0023516,OI0080200,2025-02-20,P01,S0035,SKU00337,C04,3,1,1.0
REV0023517,OI0080203,2025-04-15,P01,S0005,SKU00031,C01,4,1,1.0
REV0023518,OI0080205,2025-12-04,P03,S0102,SKU01079,C06,4,1,1.0
REV0023519,OI0080206,2025-09-06,P03,S0101,SKU01069,C02,4,1,1.0
REV0023520,OI0080208,2025-07-10,P03,S0096,SKU01017,C08,4,1,1.0
REV0023521,OI0080209,2025-09-26,P03,S0119,SKU01258,C04,3,1,1.0
REV0023522,OI0080213,2026-05-16,P02,S0051,SKU00537,C05,4,1,1.0
REV0023523,OI0080216,2026-06-06,P03,S0108,SKU01151,C03,4,1,1.0
REV0023524,OI0080222,2026-01-15,P03,S0107,SKU01133,C05,4,1,1.0
REV0023525,OI0080224,2025-12-18,P01,S0038,SKU00367,C01,4,1,1.0
REV0023526,OI0080225,2025-11-14,P01,S0035,SKU00332,C03,4,0,0.35
REV0023527,OI0080229,2026-06-12,P01,S0035,SKU00339,C01,3,1,1.0
REV0023528,OI0080231,2026-02-19,P02,S0088,SKU00930,C05,5,1,1.0
REV0023529,OI0080232,2025-02-02,P01,S0011,SKU00087,C04,3,1,1.0
REV0023530,OI0080237,2026-03-10,P01,S0031,SKU00298,C03,4,1,1.0
REV0023531,OI0080243,2025-06-08,P02,S0075,SKU00790,C03,5,1,1.0
REV0023532,OI0080248,2026-03-30,P03,S0096,SKU01003,C05,4,1,1.0
REV0023533,OI0080249,2025-02-14,P02,S0056,SKU00622,C01,4,1,1.0
