TransactionKey,DateKey,CustomerKey,CorridorKey,ChannelKey,ProductKey,AmountUSD,RiskScore,IsFlagged,PrimaryRuleKey,RoundDollarFlag,TransactionType
T0031261,20250907,C0100,COR005,CH001,PR008,12899.27,59,N,,N,Transfer
T0031262,20250916,C0038,COR010,CH001,PR006,46379.9,79,N,,N,Withdrawal
T0031263,20250913,C0076,COR012,CH003,PR002,22389.15,65,N,,N,Debit
T0031264,20260111,C0153,COR009,CH005,PR002,126115.68,78,N,,N,Credit
T0031265,20251129,C0170,COR006,CH006,PR005,82115.74,87,N,,N,Transfer
T0031266,20250729,C0053,COR005,CH002,PR006,31509.17,87,N,,N,Debit
T0031267,20250509,C0037,COR006,CH003,PR008,5174.51,77,N,,N,Withdrawal
T0031268,20250222,C0071,COR004,CH002,PR005,20530.67,67,N,,N,Credit
T0031269,20250808,C0072,COR005,CH008,PR005,21000.0,87,N,,Y,Transfer
T0031270,20250624,C0155,COR010,CH003,PR003,64887.81,80,Y,R001,N,Debit
T0031271,20250805,C0094,COR005,CH005,PR007,22932.76,77,Y,R009,N,Debit
T0031272,20250122,C0174,COR010,CH004,PR008,53600.16,99,N,,N,Debit
T0031273,20250828,C0021,COR011,CH008,PR006,23325.32,83,N,,N,Credit
T0031274,20250912,C0039,COR001,CH007,PR002,2847.8,67,N,,N,Debit
T0031275,20250317,C0112,COR010,CH007,PR001,8173.33,68,N,,N,Debit
T0031276,20250328,C0110,COR007,CH006,PR006,68000.0,99,N,,Y,Transfer
T0031277,20251022,C0146,COR001,CH006,PR001,28550.91,60,N,,N,Transfer
T0031278,20251011,C0054,COR007,CH005,PR006,28000.0,98,N,,Y,Credit
T0031279,20250331,C0174,COR005,CH006,PR007,88902.91,84,N,,N,Debit
T0031280,20250502,C0124,COR002,CH001,PR005,100580.18,75,N,,N,Transfer
T0031281,20250418,C0033,COR003,CH007,PR003,163569.61,82,N,,N,Transfer
T0031282,20251128,C0124,COR010,CH002,PR008,100806.68,82,N,,N,Debit
T0031283,20260420,C0149,COR005,CH005,PR001,33961.43,62,N,,N,Debit
T0031284,20250616,C0009,COR010,CH006,PR008,46304.2,77,N,,N,Credit
T0031285,20260427,C0131,COR008,CH008,PR004,256732.71,92,N,,N,Transfer
T0031286,20250530,C0018,COR011,CH007,PR001,3737.36,88,N,,N,Debit
T0031287,20260219,C0140,COR009,CH001,PR007,14592.12,69,N,,N,Transfer
T0031288,20250929,C0092,COR004,CH002,PR006,10151.11,67,N,,N,Transfer
T0031289,20250204,C0075,COR007,CH003,PR002,5708.35,77,N,,N,Transfer
T0031290,20250409,C0127,COR009,CH005,PR008,25000.0,97,N,,Y,Credit
T0031291,20260110,C0133,COR003,CH001,PR003,26348.08,82,Y,R001,N,Credit
T0031292,20250127,C0021,COR005,CH004,PR004,42054.48,89,N,,N,Transfer
T0031293,20260319,C0118,COR009,CH008,PR006,55722.38,82,N,,N,Credit
T0031294,20260513,C0009,COR012,CH007,PR006,8000.0,74,N,,Y,Debit
T0031295,20250510,C0135,COR005,CH004,PR002,25000.0,57,N,,Y,Credit
T0031296,20251227,C0161,COR001,CH004,PR007,5439.16,76,N,,N,Transfer
T0031297,20250311,C0147,COR007,CH008,PR002,183000.0,83,N,,Y,Debit
T0031298,20260401,C0146,COR007,CH008,PR002,128846.08,94,N,,N,Transfer
T0031299,20250509,C0058,COR011,CH001,PR002,20190.01,66,N,,N,Credit
T0031300,20250927,C0089,COR006,CH005,PR008,1192.81,72,N,,N,Debit
T0031301,20260318,C0174,COR006,CH005,PR002,21849.21,92,N,,N,Debit
T0031302,20260310,C0021,COR012,CH002,PR008,28699.44,77,Y,R010,N,Credit
T0031303,20260201,C0167,COR012,CH008,PR008,16000.0,99,N,,Y,Transfer
T0031304,20251231,C0074,COR003,CH005,PR003,5771.31,68,N,,N,Transfer
T0031305,20250421,C0171,COR002,CH006,PR008,428.58,72,Y,R004,N,Transfer
T0031306,20260131,C0145,COR005,CH006,PR006,1750000.0,87,Y,R005,N,Transfer
T0031307,20260422,C0043,COR011,CH005,PR005,78026.37,84,N,,N,Debit
T0031308,20260206,C0051,COR007,CH006,PR008,3579.28,92,Y,R009,N,Credit
T0031309,20260111,C0179,COR006,CH008,PR003,1131.93,84,N,,N,Credit
T0031310,20260320,C0001,COR004,CH002,PR003,17524.03,91,Y,R003,N,Credit
T0031311,20260326,C0100,COR004,CH003,PR006,27171.86,67,N,,N,Transfer
T0031312,20251231,C0105,COR004,CH005,PR002,34451.1,64,N,,N,Credit
T0031313,20250813,C0069,COR005,CH001,PR008,61641.0,70,N,,N,Transfer
T0031314,20260107,C0070,COR007,CH002,PR007,338000.0,93,N,,Y,Transfer
T0031315,20251103,C0035,COR009,CH008,PR007,43404.12,88,N,,N,Debit
T0031316,20251101,C0050,COR007,CH001,PR006,10000.0,95,N,,Y,Transfer
T0031317,20251112,C0160,COR010,CH008,PR005,12758.75,86,N,,N,Credit
T0031318,20260214,C0040,COR011,CH004,PR008,20055.44,79,N,,N,Transfer
T0031319,20260422,C0168,COR009,CH004,PR001,1715.11,59,N,,N,Debit
T0031320,20251104,C0176,COR007,CH002,PR003,6254.22,68,N,,N,Credit
T0031321,20250607,C0075,COR009,CH005,PR008,14065.21,99,N,,N,Credit
T0031322,20260509,C0142,COR004,CH001,PR003,17000.0,78,Y,R009,Y,Debit
T0031323,20251027,C0094,COR012,CH005,PR003,37699.47,71,Y,R004,N,Credit
T0031324,20250401,C0105,COR007,CH001,PR004,28000.0,85,N,,Y,Transfer
T0031325,20250330,C0034,COR009,CH002,PR005,35259.23,86,N,,N,Debit
T0031326,20260302,C0011,COR002,CH004,PR007,35770.0,73,N,,N,Transfer
T0031327,20251119,C0158,COR004,CH003,PR005,66000.0,66,N,,Y,Withdrawal
T0031328,20250119,C0062,COR005,CH005,PR007,15000.0,79,N,,Y,Debit
T0031329,20260121,C0029,COR006,CH005,PR004,9000.0,93,N,,Y,Debit
T0031330,20260213,C0117,COR004,CH003,PR003,1915.24,61,Y,R005,N,Debit
T0031331,20260516,C0007,COR011,CH003,PR008,5554.97,89,N,,N,Debit
T0031332,20251104,C0040,COR001,CH004,PR003,8648.85,76,N,,N,Withdrawal
T0031333,20260405,C0130,COR012,CH005,PR001,36156.83,60,N,,N,Withdrawal
T0031334,20250508,C0159,COR006,CH008,PR006,37117.46,74,N,,N,Credit
T0031335,20260526,C0119,COR002,CH005,PR007,2403.2,93,N,,N,Withdrawal
T0031336,20251129,C0143,COR003,CH001,PR006,13400.39,74,N,,N,Debit
T0031337,20251126,C0101,COR004,CH008,PR006,12000.0,94,N,,Y,Credit
T0031338,20250411,C0051,COR004,CH005,PR001,28000.0,82,N,,Y,Debit
T0031339,20251213,C0111,COR007,CH005,PR005,22000.0,97,N,,Y,Credit
T0031340,20260327,C0105,COR011,CH004,PR006,6649.9,78,Y,R008,N,Transfer
T0031341,20251231,C0173,COR002,CH006,PR008,55742.69,88,N,,N,Transfer
T0031342,20250718,C0020,COR012,CH002,PR001,72665.36,82,N,,N,Debit
T0031343,20260426,C0005,COR007,CH006,PR007,129134.78,90,N,,N,Credit
T0031344,20260502,C0057,COR011,CH002,PR005,29386.88,88,Y,R001,N,Transfer
T0031345,20260309,C0180,COR004,CH002,PR007,42560.31,74,Y,R001,N,Credit
T0031346,20250724,C0015,COR003,CH002,PR006,772282.97,76,N,,N,Credit
T0031347,20251005,C0083,COR011,CH005,PR003,5963.53,99,N,,N,Transfer
T0031348,20260323,C0053,COR007,CH005,PR004,155690.49,87,Y,R007,N,Credit
T0031349,20260103,C0071,COR006,CH002,PR003,12763.03,72,N,,N,Debit
T0031350,20250925,C0173,COR010,CH008,PR007,101755.14,76,Y,R001,N,Transfer
T0031351,20250228,C0048,COR007,CH004,PR006,31000.0,56,N,,Y,Transfer
T0031352,20250507,C0058,COR011,CH001,PR007,77000.0,85,N,,Y,Transfer
T0031353,20251104,C0072,COR002,CH006,PR005,3477.17,71,N,,N,Withdrawal
T0031354,20250308,C0049,COR012,CH001,PR002,11756.34,66,N,,N,Debit
T0031355,20250516,C0121,COR008,CH004,PR006,3664.91,84,N,,N,Debit
T0031356,20260129,C0088,COR003,CH004,PR007,14128.29,80,N,,N,Credit
T0031357,20250909,C0053,COR004,CH005,PR008,42850.18,88,N,,N,Transfer
T0031358,20250808,C0035,COR006,CH005,PR005,2551.8,92,N,,N,Debit
T0031359,20250218,C0155,COR011,CH006,PR008,7832.43,71,N,,N,Withdrawal
T0031360,20250628,C0130,COR011,CH007,PR006,64767.59,96,N,,N,Transfer
T0031361,20250722,C0097,COR006,CH006,PR004,108059.51,93,Y,R008,N,Transfer
T0031362,20260526,C0002,COR002,CH001,PR007,59000.0,78,N,,Y,Withdrawal
T0031363,20260413,C0177,COR004,CH003,PR005,3602.28,81,Y,R006,N,Credit
T0031364,20250715,C0017,COR007,CH006,PR008,122585.66,90,N,,N,Credit
T0031365,20260327,C0157,COR009,CH003,PR002,65742.36,71,N,,N,Credit
T0031366,20251212,C0159,COR007,CH005,PR003,5810.61,69,N,,N,Transfer
T0031367,20251028,C0108,COR008,CH006,PR004,38609.19,67,N,,N,Debit
T0031368,20251005,C0080,COR008,CH002,PR002,122191.2,89,N,,N,Credit
T0031369,20260413,C0164,COR003,CH002,PR004,15779.38,83,N,,N,Credit
T0031370,20250730,C0021,COR009,CH008,PR001,85320.99,84,N,,N,Debit
T0031371,20250517,C0165,COR007,CH006,PR005,37679.9,89,N,,N,Withdrawal
T0031372,20251002,C0038,COR006,CH005,PR004,33064.1,98,N,,N,Transfer
T0031373,20251228,C0022,COR005,CH008,PR004,8295.29,85,N,,N,Transfer
T0031374,20260318,C0021,COR005,CH006,PR002,24289.96,87,Y,R007,N,Credit
T0031375,20251222,C0013,COR011,CH003,PR007,2700.12,58,N,,N,Transfer
T0031376,20260220,C0136,COR010,CH001,PR002,12000.0,71,N,,Y,Debit
T0031377,20250225,C0161,COR002,CH008,PR002,9000.0,93,N,,Y,Credit
T0031378,20250112,C0001,COR004,CH002,PR008,129509.48,75,Y,R009,N,Debit
T0031379,20251006,C0039,COR003,CH008,PR003,4956.78,69,N,,N,Withdrawal
T0031380,20250722,C0070,COR006,CH008,PR008,27881.42,83,N,,N,Transfer
T0031381,20260222,C0149,COR007,CH005,PR003,9427.66,78,N,,N,Transfer
T0031382,20250523,C0031,COR008,CH008,PR008,590811.81,96,N,,N,Transfer
T0031383,20260329,C0144,COR010,CH001,PR004,7745.35,70,N,,N,Credit
T0031384,20251219,C0062,COR005,CH002,PR008,37868.03,66,N,,N,Debit
T0031385,20260215,C0076,COR012,CH008,PR008,8708.17,82,N,,N,Debit
T0031386,20251018,C0093,COR007,CH004,PR006,8789.06,86,N,,N,Transfer
T0031387,20260104,C0136,COR007,CH001,PR005,12840.89,64,N,,N,Credit
T0031388,20250604,C0145,COR001,CH002,PR003,663977.39,76,N,,N,Transfer
T0031389,20260426,C0133,COR010,CH003,PR008,1572.58,65,N,,N,Transfer
T0031390,20260528,C0141,COR006,CH008,PR002,7435.82,90,N,,N,Debit
T0031391,20250708,C0138,COR005,CH005,PR008,49629.01,99,N,,N,Debit
T0031392,20250211,C0069,COR012,CH002,PR008,92406.4,78,N,,N,Transfer
T0031393,20260226,C0112,COR011,CH008,PR007,71513.64,99,N,,N,Transfer
T0031394,20260418,C0064,COR006,CH003,PR008,72345.77,97,N,,N,Withdrawal
T0031395,20260430,C0068,COR008,CH002,PR006,103818.18,78,Y,R009,N,Transfer
T0031396,20250129,C0006,COR010,CH002,PR002,13253.59,69,N,,N,Debit
T0031397,20251212,C0013,COR006,CH006,PR007,5459.72,75,Y,R001,N,Transfer
T0031398,20251017,C0104,COR011,CH004,PR006,21960.64,84,Y,R010,N,Credit
T0031399,20260512,C0033,COR004,CH004,PR007,22183.25,81,N,,N,Transfer
T0031400,20251121,C0136,COR001,CH002,PR004,62421.18,59,N,,N,Debit
T0031401,20260528,C0161,COR005,CH005,PR008,92142.57,72,N,,N,Withdrawal
T0031402,20250629,C0052,COR004,CH003,PR001,49000.0,65,Y,R001,Y,Transfer
T0031403,20251121,C0053,COR003,CH002,PR006,84263.32,82,N,,N,Transfer
T0031404,20251222,C0147,COR012,CH007,PR004,24287.64,62,N,,N,Credit
T0031405,20250108,C0026,COR003,CH004,PR002,18562.82,80,Y,R006,N,Transfer
T0031406,20250309,C0121,COR011,CH002,PR002,74247.68,84,N,,N,Credit
T0031407,20250124,C0061,COR012,CH003,PR005,9000.0,76,Y,R009,Y,Credit
T0031408,20251117,C0154,COR006,CH008,PR006,613141.95,93,Y,R003,N,Transfer
T0031409,20260101,C0142,COR005,CH002,PR005,96124.05,70,Y,R004,N,Transfer
T0031410,20250511,C0041,COR010,CH007,PR004,8427.72,68,N,,N,Transfer
T0031411,20251001,C0080,COR009,CH002,PR007,4496.14,69,N,,N,Transfer
T0031412,20260422,C0018,COR011,CH008,PR003,43547.24,80,Y,R003,N,Transfer
T0031413,20250629,C0027,COR006,CH002,PR007,63631.42,91,N,,N,Credit
T0031414,20250302,C0135,COR004,CH006,PR003,174849.49,73,N,,N,Transfer
T0031415,20260506,C0028,COR006,CH004,PR003,13909.62,87,N,,N,Transfer
T0031416,20260320,C0035,COR003,CH004,PR005,329.61,78,N,,N,Credit
T0031417,20250225,C0096,COR008,CH003,PR008,34160.87,75,N,,N,Credit
T0031418,20250701,C0134,COR009,CH007,PR006,11916.67,88,Y,R010,N,Credit
T0031419,20250227,C0136,COR002,CH002,PR003,65619.89,70,N,,N,Transfer
T0031420,20250919,C0162,COR003,CH007,PR002,100443.28,85,N,,N,Credit
T0031421,20250725,C0086,COR005,CH006,PR003,32622.62,66,N,,N,Debit
T0031422,20250505,C0178,COR004,CH002,PR007,28000.0,77,N,,Y,Debit
T0031423,20250201,C0119,COR009,CH008,PR002,97845.66,72,N,,N,Transfer
T0031424,20260216,C0155,COR009,CH004,PR008,6130.08,72,N,,N,Transfer
T0031425,20250922,C0108,COR001,CH003,PR006,21000.0,62,N,,Y,Transfer
T0031426,20260512,C0054,COR010,CH002,PR003,475186.18,89,Y,R001,N,Credit
T0031427,20251223,C0017,COR004,CH008,PR008,103638.51,99,N,,N,Transfer
T0031428,20250804,C0103,COR003,CH005,PR007,2600.96,85,N,,N,Transfer
T0031429,20260410,C0025,COR006,CH003,PR006,10000.0,88,Y,R008,Y,Transfer
T0031430,20251030,C0021,COR009,CH006,PR002,24995.88,71,N,,N,Transfer
T0031431,20250705,C0015,COR007,CH007,PR006,15135.54,82,N,,N,Transfer
T0031432,20260508,C0021,COR002,CH003,PR005,904.45,74,N,,N,Debit
T0031433,20260531,C0013,COR006,CH004,PR006,9000.0,85,Y,R003,Y,Debit
T0031434,20250912,C0018,COR011,CH003,PR007,10361.66,88,N,,N,Debit
T0031435,20250823,C0019,COR010,CH003,PR006,1393.73,76,N,,N,Transfer
T0031436,20260522,C0154,COR012,CH002,PR003,47805.06,67,N,,N,Transfer
T0031437,20250629,C0047,COR012,CH004,PR007,26816.22,77,N,,N,Transfer
T0031438,20250930,C0119,COR012,CH007,PR004,2036.01,71,N,,N,Credit
T0031439,20260528,C0013,COR008,CH007,PR004,2086.86,61,N,,N,Transfer
T0031440,20260527,C0124,COR002,CH005,PR005,15167.69,82,N,,N,Withdrawal
T0031441,20260224,C0098,COR010,CH005,PR006,41189.26,68,N,,N,Transfer
T0031442,20251113,C0038,COR011,CH002,PR006,36362.91,71,N,,N,Transfer
T0031443,20250503,C0108,COR010,CH008,PR005,85863.45,73,Y,R001,N,Credit
T0031444,20260515,C0124,COR011,CH005,PR005,13578.17,78,N,,N,Transfer
T0031445,20250704,C0081,COR004,CH003,PR004,88000.0,90,Y,R002,Y,Credit
T0031446,20251103,C0163,COR006,CH002,PR006,238000.0,99,N,,Y,Transfer
T0031447,20250224,C0006,COR007,CH003,PR001,136463.99,76,Y,R005,N,Transfer
T0031448,20250623,C0163,COR001,CH003,PR004,7089.0,66,N,,N,Transfer
T0031449,20250714,C0104,COR007,CH001,PR008,7775.0,67,N,,N,Debit
T0031450,20250611,C0162,COR008,CH008,PR007,101188.64,99,Y,R010,N,Credit
T0031451,20250428,C0172,COR009,CH008,PR006,3707.22,80,Y,R005,N,Transfer
T0031452,20250601,C0117,COR006,CH004,PR007,9432.71,81,N,,N,Withdrawal
T0031453,20250126,C0161,COR012,CH006,PR007,21389.13,86,N,,N,Transfer
T0031454,20251104,C0111,COR004,CH006,PR006,125000.0,98,Y,R003,Y,Debit
T0031455,20260507,C0015,COR001,CH005,PR001,1885.01,56,N,,N,Transfer
T0031456,20250310,C0153,COR007,CH005,PR003,10181.17,78,N,,N,Transfer
T0031457,20250906,C0109,COR009,CH004,PR001,2439.73,79,N,,N,Credit
T0031458,20250820,C0059,COR004,CH006,PR007,130610.61,82,Y,R008,N,Debit
T0031459,20251118,C0063,COR007,CH001,PR008,4114.76,66,N,,N,Credit
T0031460,20250422,C0041,COR005,CH008,PR006,18539.02,67,N,,N,Transfer
T0031461,20260113,C0168,COR002,CH006,PR003,42776.44,80,Y,R004,N,Credit
T0031462,20251027,C0134,COR009,CH005,PR005,1829.03,63,N,,N,Transfer
T0031463,20250304,C0118,COR002,CH008,PR005,33117.02,77,N,,N,Debit
T0031464,20260306,C0152,COR009,CH004,PR006,119148.24,64,N,,N,Debit
T0031465,20260201,C0107,COR010,CH008,PR005,23559.47,77,Y,R007,N,Debit
T0031466,20251225,C0019,COR011,CH008,PR007,48000.0,99,N,,Y,Transfer
T0031467,20251018,C0176,COR009,CH008,PR005,63808.75,65,N,,N,Debit
T0031468,20251004,C0108,COR004,CH004,PR007,17912.3,70,N,,N,Credit
T0031469,20250616,C0129,COR011,CH001,PR008,1683.93,90,Y,R003,N,Transfer
T0031470,20251224,C0163,COR008,CH008,PR007,62986.34,83,N,,N,Transfer
T0031471,20251112,C0073,COR009,CH004,PR003,24936.2,76,N,,N,Credit
T0031472,20260114,C0010,COR004,CH003,PR006,40406.6,69,N,,N,Transfer
T0031473,20251126,C0179,COR011,CH007,PR006,34212.85,92,N,,N,Withdrawal
T0031474,20250309,C0111,COR003,CH005,PR004,14245.2,89,N,,N,Transfer
T0031475,20251025,C0135,COR008,CH008,PR008,161396.43,70,N,,N,Transfer
T0031476,20251120,C0088,COR007,CH006,PR007,25066.77,85,Y,R003,N,Credit
T0031477,20260529,C0076,COR002,CH005,PR004,1181.5,66,N,,N,Debit
T0031478,20260522,C0140,COR012,CH006,PR005,301000.0,75,N,,Y,Transfer
T0031479,20260106,C0048,COR001,CH002,PR005,42043.72,69,N,,N,Transfer
T0031480,20250924,C0017,COR008,CH007,PR006,115000.0,93,N,,Y,Debit
T0031481,20251109,C0051,COR001,CH002,PR008,115433.91,82,N,,N,Withdrawal
T0031482,20251207,C0098,COR006,CH002,PR003,15815.41,77,N,,N,Debit
T0031483,20250925,C0042,COR012,CH004,PR008,3371.57,69,N,,N,Withdrawal
T0031484,20260205,C0050,COR010,CH007,PR008,16949.35,87,N,,N,Debit
T0031485,20260217,C0033,COR011,CH008,PR008,39352.38,99,N,,N,Transfer
T0031486,20260118,C0037,COR012,CH004,PR008,4521.26,72,N,,N,Credit
T0031487,20260513,C0165,COR006,CH005,PR001,89415.04,99,Y,R003,N,Debit
T0031488,20260319,C0003,COR008,CH008,PR004,32420.43,82,Y,R009,N,Credit
T0031489,20260102,C0092,COR010,CH005,PR002,22186.02,72,N,,N,Credit
T0031490,20250707,C0027,COR002,CH007,PR006,3375.64,74,N,,N,Transfer
T0031491,20250427,C0158,COR009,CH008,PR006,45576.46,79,N,,N,Transfer
T0031492,20251119,C0156,COR010,CH005,PR002,23298.4,83,N,,N,Transfer
T0031493,20260514,C0016,COR010,CH006,PR004,41107.22,65,N,,N,Credit
T0031494,20250716,C0113,COR012,CH004,PR002,29725.24,80,N,,N,Credit
T0031495,20251113,C0153,COR004,CH002,PR005,118221.86,92,N,,N,Credit
T0031496,20250627,C0030,COR001,CH007,PR008,4452.51,81,N,,N,Credit
T0031497,20260124,C0060,COR006,CH006,PR002,17602.19,75,N,,N,Debit
T0031498,20260501,C0029,COR001,CH005,PR002,4810.72,59,N,,N,Debit
T0031499,20250708,C0029,COR005,CH005,PR008,9585.21,75,N,,N,Transfer
T0031500,20251007,C0111,COR004,CH008,PR003,88366.65,87,Y,R009,N,Credit
T0031501,20260312,C0112,COR004,CH001,PR008,16904.33,76,Y,R007,N,Transfer
T0031502,20250213,C0110,COR007,CH008,PR005,47525.7,90,Y,R008,N,Credit
T0031503,20250616,C0150,COR001,CH001,PR005,6024.92,58,N,,N,Credit
T0031504,20250808,C0136,COR007,CH004,PR003,5454.35,55,N,,N,Transfer
T0031505,20260210,C0111,COR003,CH004,PR004,339402.92,89,Y,R007,N,Credit
T0031506,20250918,C0050,COR006,CH001,PR005,7216.01,83,N,,N,Transfer
T0031507,20250809,C0040,COR002,CH006,PR008,13056.95,84,N,,N,Transfer
T0031508,20250624,C0141,COR009,CH001,PR006,1677.52,80,N,,N,Transfer
T0031509,20250929,C0033,COR003,CH002,PR006,84311.24,72,N,,N,Credit
T0031510,20250316,C0141,COR003,CH003,PR007,4531.79,65,N,,N,Credit
T0031511,20260218,C0054,COR011,CH003,PR004,13746.01,88,Y,R004,N,Transfer
T0031512,20260508,C0106,COR009,CH007,PR005,21595.0,82,N,,N,Credit
T0031513,20260513,C0061,COR009,CH007,PR003,9000.0,66,N,,Y,Credit
T0031514,20260430,C0096,COR011,CH002,PR008,152273.42,90,N,,N,Debit
T0031515,20251220,C0146,COR010,CH007,PR005,56000.0,88,N,,Y,Debit
T0031516,20251118,C0088,COR006,CH005,PR004,53654.68,77,N,,N,Credit
T0031517,20260302,C0034,COR009,CH005,PR004,15352.63,81,N,,N,Transfer
T0031518,20260318,C0179,COR010,CH003,PR005,6219.8,82,N,,N,Debit
T0031519,20251223,C0171,COR006,CH005,PR008,5062.76,87,N,,N,Debit
T0031520,20251210,C0046,COR010,CH002,PR002,14905.84,71,N,,N,Transfer
T0031521,20260410,C0094,COR006,CH008,PR001,34000.0,82,N,,Y,Transfer
T0031522,20260113,C0112,COR005,CH008,PR003,25739.09,73,N,,N,Debit
T0031523,20251214,C0010,COR012,CH006,PR004,3982.79,60,N,,N,Transfer
T0031524,20250813,C0003,COR004,CH003,PR001,12660.55,69,N,,N,Debit
T0031525,20260312,C0044,COR004,CH002,PR007,11000.0,80,N,,Y,Debit
T0031526,20260430,C0089,COR011,CH005,PR002,12576.62,88,N,,N,Credit
T0031527,20250317,C0098,COR007,CH007,PR002,5157.61,89,N,,N,Debit
T0031528,20250509,C0135,COR003,CH005,PR005,38000.0,66,N,,Y,Debit
T0031529,20250919,C0030,COR007,CH008,PR003,10359.76,79,N,,N,Debit
T0031530,20250517,C0167,COR006,CH003,PR002,9896.38,90,Y,R009,N,Transfer
T0031531,20250714,C0167,COR012,CH006,PR003,43367.43,99,N,,N,Credit
T0031532,20260521,C0112,COR003,CH002,PR002,64027.26,95,N,,N,Credit
T0031533,20250624,C0166,COR002,CH002,PR003,125039.24,76,N,,N,Transfer
T0031534,20250503,C0164,COR001,CH006,PR001,127786.26,81,N,,N,Withdrawal
T0031535,20250523,C0005,COR006,CH008,PR006,257194.14,88,N,,N,Debit
T0031536,20250725,C0050,COR005,CH008,PR006,38259.67,97,N,,N,Debit
T0031537,20250119,C0097,COR006,CH003,PR002,40767.28,85,N,,N,Transfer
T0031538,20250726,C0057,COR005,CH003,PR008,15682.42,90,N,,N,Credit
T0031539,20250926,C0083,COR003,CH003,PR004,7490.76,80,Y,R001,N,Credit
T0031540,20260520,C0175,COR008,CH003,PR008,11000.0,88,Y,R001,Y,Debit
T0031541,20260508,C0167,COR007,CH003,PR008,6264.54,98,N,,N,Transfer
T0031542,20250802,C0068,COR002,CH007,PR008,4484.52,79,N,,N,Debit
T0031543,20250309,C0154,COR011,CH002,PR007,23251.78,83,Y,R007,N,Debit
T0031544,20260518,C0149,COR010,CH008,PR007,59025.37,95,N,,N,Transfer
T0031545,20251202,C0039,COR001,CH004,PR001,10252.82,62,N,,N,Debit
T0031546,20250213,C0091,COR004,CH003,PR002,30227.9,64,N,,N,Credit
T0031547,20251030,C0029,COR006,CH006,PR007,16476.93,79,N,,N,Debit
T0031548,20260305,C0110,COR009,CH008,PR005,23619.46,79,N,,N,Debit
T0031549,20250820,C0002,COR001,CH004,PR008,906.91,57,N,,N,Transfer
T0031550,20260516,C0148,COR006,CH006,PR004,30000.0,88,Y,R001,Y,Debit
T0031551,20251208,C0099,COR006,CH007,PR005,28509.78,77,Y,R008,N,Credit
T0031552,20250225,C0127,COR003,CH005,PR004,2922.87,85,N,,N,Transfer
T0031553,20260206,C0030,COR006,CH006,PR007,25661.71,70,N,,N,Transfer
T0031554,20260413,C0179,COR012,CH008,PR008,23709.11,99,N,,N,Transfer
T0031555,20250625,C0019,COR004,CH002,PR001,66551.1,79,N,,N,Debit
T0031556,20260427,C0101,COR004,CH005,PR001,12113.28,89,N,,N,Credit
T0031557,20250726,C0066,COR004,CH007,PR007,21534.67,81,N,,N,Transfer
T0031558,20260202,C0022,COR006,CH008,PR006,174691.59,99,N,,N,Transfer
T0031559,20250521,C0170,COR009,CH006,PR006,18280.92,66,N,,N,Debit
T0031560,20260531,C0019,COR006,CH005,PR004,14400.05,97,N,,N,Credit
T0031561,20251205,C0032,COR012,CH008,PR002,334316.27,89,N,,N,Debit
T0031562,20250207,C0116,COR009,CH003,PR005,9000.0,90,N,,Y,Transfer
T0031563,20250210,C0173,COR010,CH007,PR004,13409.27,79,N,,N,Debit
T0031564,20251122,C0139,COR009,CH002,PR006,186539.14,99,N,,N,Transfer
T0031565,20250727,C0083,COR008,CH002,PR002,33000.0,95,N,,Y,Transfer
T0031566,20260508,C0069,COR005,CH003,PR005,181657.1,80,Y,R009,N,Debit
T0031567,20260413,C0082,COR008,CH008,PR003,59945.27,89,N,,N,Transfer
T0031568,20251004,C0171,COR009,CH007,PR003,16190.15,70,N,,N,Transfer
T0031569,20251003,C0144,COR002,CH006,PR001,9850.16,62,N,,N,Debit
T0031570,20260309,C0076,COR010,CH007,PR008,10379.45,83,N,,N,Debit
T0031571,20260405,C0084,COR012,CH007,PR004,361658.38,76,Y,R008,N,Transfer
T0031572,20251215,C0040,COR005,CH004,PR004,39271.3,72,N,,N,Debit
T0031573,20260303,C0042,COR007,CH008,PR003,61278.04,88,N,,N,Credit
T0031574,20260203,C0049,COR003,CH005,PR005,4856.84,84,N,,N,Credit
T0031575,20260314,C0030,COR004,CH006,PR001,17248.93,70,Y,R008,N,Debit
T0031576,20250304,C0133,COR003,CH002,PR002,3482.11,85,N,,N,Debit
T0031577,20251114,C0002,COR011,CH003,PR005,181236.43,67,Y,R003,N,Transfer
T0031578,20251222,C0090,COR002,CH007,PR002,2425.5,57,N,,N,Transfer
T0031579,20250430,C0165,COR001,CH002,PR002,552000.0,93,N,,Y,Transfer
T0031580,20250710,C0168,COR004,CH005,PR008,14988.99,72,N,,N,Transfer
T0031581,20250507,C0018,COR004,CH001,PR003,1735.49,65,N,,N,Debit
T0031582,20251202,C0020,COR011,CH007,PR003,150395.73,85,Y,R010,N,Debit
T0031583,20250501,C0168,COR006,CH005,PR002,1659.98,73,Y,R005,N,Credit
T0031584,20250502,C0006,COR004,CH001,PR007,35000.0,83,N,,Y,Transfer
T0031585,20260521,C0002,COR006,CH004,PR008,28256.63,78,N,,N,Transfer
T0031586,20250506,C0069,COR002,CH006,PR001,12220.59,74,N,,N,Debit
T0031587,20250713,C0099,COR006,CH003,PR002,10733.52,92,Y,R001,N,Debit
T0031588,20250525,C0157,COR001,CH001,PR008,28467.9,71,N,,N,Transfer
