FactFinanceKey,DateKey,ScenarioKey,BusinessUnitKey,ProductKey,RegionKey,CustomerKey,Revenue,COGS,GrossMargin,AllocatedOpex,EBITDA,Orders,CashImpact
FIN0013136,20260201,S003,B001,P002,R004,C008,856339.42,569465.71,286873.71,160991.81,125881.89,49,104619.9
FIN0013137,20260201,S003,B001,P002,R004,C009,796785.1,529862.09,266923.01,149795.6,117127.41,48,91126.72
FIN0013138,20260201,S003,B001,P002,R004,C010,637350.65,423838.18,213512.47,119821.92,93690.55,31,80957.93
FIN0013139,20260201,S003,B001,P002,R004,C011,546042.96,363118.57,182924.39,102656.08,80268.32,31,61074.76
FIN0013140,20260201,S003,B001,P002,R004,C012,1565840.77,1041284.11,524556.66,294378.07,230178.59,94,192998.3
FIN0013141,20260201,S003,B001,P002,R003,C001,920401.98,612067.31,308334.66,173035.57,135299.09,47,118514.47
FIN0013142,20260201,S003,B001,P002,R003,C002,835002.13,555276.41,279725.71,156980.4,122745.31,49,102506.84
FIN0013143,20260201,S003,B001,P002,R003,C003,737048.75,490137.42,246911.33,138565.17,108346.17,41,93462.05
FIN0013144,20260201,S003,B001,P002,R003,C004,728571.25,484499.88,244071.37,136971.39,107099.97,33,81737.67
FIN0013145,20260201,S003,B001,P002,R003,C005,684614.92,455268.92,229346.0,128707.6,100638.39,40,87748.61
FIN0013146,20260201,S003,B001,P002,R003,C006,646813.85,430131.21,216682.64,121601.0,95081.64,30,74813.45
FIN0013147,20260201,S003,B001,P002,R003,C007,605690.94,402784.48,202906.47,113869.9,89036.57,32,72495.04
FIN0013148,20260201,S003,B001,P002,R003,C008,545690.92,362884.47,182806.46,102589.89,80216.57,29,65474.05
FIN0013149,20260201,S003,B001,P002,R003,C009,493502.42,328179.11,165323.31,92778.46,72544.86,24,62918.48
FIN0013150,20260201,S003,B001,P002,R003,C010,395757.58,263178.79,132578.79,74402.43,58176.36,24,50176.66
FIN0013151,20260201,S003,B001,P002,R003,C011,359450.76,239034.75,120416.0,67576.74,52839.26,18,42390.06
FIN0013152,20260201,S003,B001,P002,R003,C012,1035598.55,688673.03,346925.51,194692.53,152232.99,55,125591.29
FIN0013153,20260201,S003,B001,P001,R002,C001,740333.08,455304.85,285028.24,149547.28,135480.95,33,117545.88
FIN0013154,20260201,S003,B001,P001,R002,C002,629045.74,386863.13,242182.61,127067.24,115115.37,28,97457.22
FIN0013155,20260201,S003,B001,P001,R002,C003,549581.93,337992.89,211589.04,111015.55,100573.49,27,86189.33
FIN0013156,20260201,S003,B001,P001,R002,C004,569222.54,350071.86,219150.68,114982.95,104167.73,29,84425.2
FIN0013157,20260201,S003,B001,P001,R002,C005,530711.33,326387.47,204323.86,107203.69,97120.17,31,81093.24
FIN0013158,20260201,S003,B001,P001,R002,C006,478791.66,294456.87,184334.79,96715.92,87618.87,26,71144.92
FIN0013159,20260201,S003,B001,P001,R002,C007,456012.61,280447.75,175564.85,92114.55,83450.31,28,67253.02
FIN0013160,20260201,S003,B001,P001,R002,C008,419491.42,257987.22,161504.2,84737.27,76766.93,21,66318.72
FIN0013161,20260201,S003,B001,P001,R002,C009,392141.0,241166.71,150974.28,79212.48,71761.8,19,64664.12
FIN0013162,20260201,S003,B001,P001,R002,C010,289936.13,178310.72,111625.41,58567.1,53058.31,14,43892.61
FIN0013163,20260201,S003,B001,P001,R002,C011,289189.6,177851.6,111338.0,58416.3,52921.7,13,46920.42
FIN0013164,20260201,S003,B001,P001,R002,C012,759482.51,467081.75,292400.77,153415.47,138985.3,45,115499.83
FIN0013165,20260201,S003,B001,P001,R001,C001,490188.55,301465.96,188722.59,99018.09,89704.5,25,79331.86
FIN0013166,20260201,S003,B001,P001,R001,C002,436812.57,268639.73,168172.84,88236.14,79936.7,21,69164.06
FIN0013167,20260201,S003,B001,P001,R001,C003,403982.44,248449.2,155533.24,81604.45,73928.79,19,64821.12
FIN0013168,20260201,S003,B001,P001,R001,C004,361504.03,222324.98,139179.05,73023.81,66155.24,17,54838.5
FIN0013169,20260201,S003,B001,P001,R001,C005,346732.39,213240.42,133491.97,70039.94,63452.03,20,51460.29
FIN0013170,20260201,S003,B001,P001,R001,C006,312280.36,192052.42,120227.94,63080.63,57147.31,16,46947.99
FIN0013171,20260201,S003,B001,P001,R001,C007,286451.8,176167.86,110283.94,57863.26,52420.68,14,45102.51
FIN0013172,20260201,S003,B001,P001,R001,C008,261312.01,160706.89,100605.13,52785.03,47820.1,16,42228.6
FIN0013173,20260201,S003,B001,P001,R001,C009,259899.17,159837.99,100061.18,52499.63,47561.55,12,40131.55
FIN0013174,20260201,S003,B001,P001,R001,C010,205709.75,126511.49,79198.25,41553.37,37644.88,12,30676.84
FIN0013175,20260201,S003,B001,P001,R001,C011,187199.91,115127.94,72071.97,37814.38,34257.58,10,28136.37
FIN0013176,20260201,S003,B001,P001,R001,C012,527054.16,324138.31,202915.85,106464.94,96450.91,25,84724.26
FIN0013177,20260201,S003,B001,P001,R004,C001,968208.58,595448.28,372760.3,195578.13,177182.17,49,149168.38
FIN0013178,20260201,S003,B001,P001,R004,C002,853897.9,525147.21,328750.69,172487.38,156263.32,46,129779.8
FIN0013179,20260201,S003,B001,P001,R004,C003,734423.58,451670.5,282753.08,148353.56,134399.52,42,112271.95
FIN0013180,20260201,S003,B001,P001,R004,C004,688302.27,423305.9,264996.38,139037.06,125959.32,32,105479.5
FIN0013181,20260201,S003,B001,P001,R004,C005,634558.09,390253.22,244304.86,128180.73,116124.13,37,95302.42
FIN0013182,20260201,S003,B001,P001,R004,C006,624525.98,384083.48,240442.5,126154.25,114288.25,29,101189.88
FIN0013183,20260201,S003,B001,P001,R004,C007,574278.27,353181.13,221097.13,116004.21,105092.92,27,93107.8
FIN0013184,20260201,S003,B001,P001,R004,C008,532792.03,327667.1,205124.93,107623.99,97500.94,29,81229.89
FIN0013185,20260201,S003,B001,P001,R004,C009,493125.47,303272.16,189853.31,99611.35,90241.96,23,75366.5
FIN0013186,20260201,S003,B001,P001,R004,C010,395548.68,243262.44,152286.24,79900.83,72385.41,18,60361.43
FIN0013187,20260201,S003,B001,P001,R004,C011,341366.66,209940.5,131426.17,68956.07,62470.1,15,55010.56
FIN0013188,20260201,S003,B001,P001,R004,C012,942541.53,579663.04,362878.49,190393.39,172485.1,49,140913.84
FIN0013189,20260201,S003,B001,P001,R003,C001,609837.89,375050.3,234787.59,123187.25,111600.33,30,90548.77
FIN0013190,20260201,S003,B001,P001,R003,C002,535259.65,329184.69,206074.97,108122.45,97952.52,28,80672.55
FIN0013191,20260201,S003,B001,P001,R003,C003,510393.1,313891.75,196501.34,103099.41,93401.94,31,80436.64
FIN0013192,20260201,S003,B001,P001,R003,C004,456341.68,280650.14,175691.55,92181.02,83510.53,23,67344.52
FIN0013193,20260201,S003,B001,P001,R003,C005,422592.95,259894.66,162698.29,85363.78,77334.51,22,64186.71
FIN0013194,20260201,S003,B001,P001,R003,C006,385073.04,236819.92,148253.12,77784.75,70468.37,18,60822.39
FIN0013195,20260201,S003,B001,P001,R003,C007,385598.08,237142.82,148455.26,77890.81,70564.45,18,60510.27
FIN0013196,20260201,S003,B001,P001,R003,C008,326188.95,200606.2,125582.74,65890.17,59692.58,16,48963.04
FIN0013197,20260201,S003,B001,P001,R003,C009,304002.1,186961.29,117040.81,61408.42,55632.38,18,47634.44
FIN0013198,20260201,S003,B001,P001,R003,C010,259298.35,159468.49,99829.87,52378.27,47451.6,14,41722.67
FIN0013199,20260201,S003,B001,P001,R003,C011,220229.87,135441.37,84788.5,44486.43,40302.07,11,36286.37
FIN0013200,20260201,S003,B001,P001,R003,C012,642578.76,395185.94,247392.82,129800.91,117591.91,36,96152.22
FIN0013201,20260201,S003,B002,P003,R002,C001,619047.73,359047.68,260000.05,104000.02,156000.03,31,140848.09
FIN0013202,20260201,S003,B002,P003,R002,C002,543700.52,315346.3,228354.22,91341.69,137012.53,28,118195.78
FIN0013203,20260201,S003,B002,P003,R002,C003,499567.99,289749.44,209818.56,83927.42,125891.13,29,110539.53
FIN0013204,20260201,S003,B002,P003,R002,C004,471368.34,273393.64,197974.7,79189.88,118784.82,20,108841.29
FIN0013205,20260201,S003,B002,P003,R002,C005,433830.82,251621.88,182208.94,72883.58,109325.37,24,98889.71
FIN0013206,20260201,S003,B002,P003,R002,C006,376357.32,218287.25,158070.08,63228.03,94842.05,17,86254.36
FIN0013207,20260201,S003,B002,P003,R002,C007,387868.77,224963.89,162904.88,65161.95,97742.93,17,84723.92
FIN0013208,20260201,S003,B002,P003,R002,C008,329434.8,191072.19,138362.62,55345.05,83017.57,15,76873.69
FIN0013209,20260201,S003,B002,P003,R002,C009,326254.96,189227.88,137027.08,54810.83,82216.25,18,73570.41
FIN0013210,20260201,S003,B002,P003,R002,C010,265060.22,153734.93,111325.29,44530.12,66795.18,12,61338.64
FIN0013211,20260201,S003,B002,P003,R002,C011,218617.03,126797.88,91819.15,36727.66,55091.49,10,49153.09
FIN0013212,20260201,S003,B002,P003,R002,C012,601358.61,348787.99,252570.62,101028.25,151542.37,30,133551.3
FIN0013213,20260201,S003,B002,P003,R001,C001,401677.51,232972.96,168704.55,67481.82,101222.73,17,93732.29
FIN0013214,20260201,S003,B002,P003,R001,C002,361079.0,209425.82,151653.18,60661.27,90991.91,17,79484.62
FIN0013215,20260201,S003,B002,P003,R001,C003,323032.6,187358.91,135673.69,54269.48,81404.22,16,75283.91
FIN0013216,20260201,S003,B002,P003,R001,C004,314023.11,182133.4,131889.7,52755.88,79133.82,16,71873.22
FIN0013217,20260201,S003,B002,P003,R001,C005,302283.93,175324.68,126959.25,50783.7,76175.55,15,65408.16
FIN0013218,20260201,S003,B002,P003,R001,C006,251979.72,146148.24,105831.48,42332.59,63498.89,11,55373.62
FIN0013219,20260201,S003,B002,P003,R001,C007,263608.36,152892.85,110715.51,44286.2,66429.31,12,60619.77
FIN0013220,20260201,S003,B002,P003,R001,C008,239220.13,138747.68,100472.45,40188.98,60283.47,11,52571.34
FIN0013221,20260201,S003,B002,P003,R001,C009,219801.58,127484.92,92316.67,36926.67,55390.0,11,49264.63
FIN0013222,20260201,S003,B002,P003,R001,C010,169511.43,98316.63,71194.8,28477.92,42716.88,10,39508.12
FIN0013223,20260201,S003,B002,P003,R001,C011,151842.08,88068.4,63773.67,25509.47,38264.2,7,35259.88
FIN0013224,20260201,S003,B002,P003,R001,C012,433658.55,251521.96,182136.59,72854.64,109281.96,23,98645.35
FIN0013225,20260201,S003,B002,P003,R004,C001,761562.94,441706.5,319856.43,127942.57,191913.86,35,177353.65
FIN0013226,20260201,S003,B002,P003,R004,C002,698435.41,405092.54,293342.87,117337.15,176005.72,31,159208.25
FIN0013227,20260201,S003,B002,P003,R004,C003,655853.67,380395.13,275458.54,110183.42,165275.13,31,142273.17
FIN0013228,20260201,S003,B002,P003,R004,C004,627851.58,364153.92,263697.67,105479.07,158218.6,33,146620.03
FIN0013229,20260201,S003,B002,P003,R004,C005,541698.69,314185.24,227513.45,91005.38,136508.07,26,119590.88
FIN0013230,20260201,S003,B002,P003,R004,C006,522754.44,303197.58,219556.87,87822.75,131734.12,26,115057.16
FIN0013231,20260201,S003,B002,P003,R004,C007,463633.75,268907.58,194726.18,77890.47,116835.71,28,105119.25
FIN0013232,20260201,S003,B002,P003,R004,C008,424498.12,246208.91,178289.21,71315.68,106973.53,21,96068.45
FIN0013233,20260201,S003,B002,P003,R004,C009,409613.87,237576.04,172037.82,68815.13,103222.69,20,91044.6
FIN0013234,20260201,S003,B002,P003,R004,C010,323257.63,187489.43,135768.21,54307.28,81460.92,16,72309.72
FIN0013235,20260201,S003,B002,P003,R004,C011,316518.61,183580.79,132937.81,53175.13,79762.69,16,69042.86
FIN0013236,20260201,S003,B002,P003,R004,C012,819539.18,475332.73,344206.46,137682.58,206523.87,50,189762.56
FIN0013237,20260201,S003,B002,P003,R003,C001,529219.56,306947.35,222272.22,88908.89,133363.33,31,117874.95
FIN0013238,20260201,S003,B002,P003,R003,C002,483491.3,280424.96,203066.35,81226.54,121839.81,23,105318.07
FIN0013239,20260201,S003,B002,P003,R003,C003,390268.66,226355.82,163912.84,65565.13,98347.7,18,84680.47
FIN0013240,20260201,S003,B002,P003,R003,C004,376679.55,218474.14,158205.41,63282.16,94923.25,22,84944.37
FIN0013241,20260201,S003,B002,P003,R003,C005,345112.25,200165.11,144947.15,57978.86,86968.29,19,78150.39
FIN0013242,20260201,S003,B002,P003,R003,C006,310146.35,179884.88,130261.47,52104.59,78156.88,17,69957.93
FIN0013243,20260201,S003,B002,P003,R003,C007,321581.78,186517.43,135064.35,54025.74,81038.61,19,71838.74
FIN0013244,20260201,S003,B002,P003,R003,C008,284356.83,164926.96,119429.87,47771.95,71657.92,12,61452.64
FIN0013245,20260201,S003,B002,P003,R003,C009,260243.12,150941.01,109302.11,43720.84,65581.27,15,58635.86
FIN0013246,20260201,S003,B002,P003,R003,C010,203890.15,118256.28,85633.86,34253.54,51380.32,10,46516.47
FIN0013247,20260201,S003,B002,P003,R003,C011,200409.82,116237.7,84172.13,33668.85,50503.28,9,45850.94
FIN0013248,20260201,S003,B002,P003,R003,C012,499959.71,289976.63,209983.08,83993.23,125989.85,28,114165.11
FIN0013249,20260201,S003,B002,P004,R002,C001,407761.78,222230.17,185531.61,74212.64,111318.96,23,98426.15
FIN0013250,20260201,S003,B002,P004,R002,C002,403157.78,219720.99,183436.79,73374.72,110062.07,20,101072.54
FIN0013251,20260201,S003,B002,P004,R002,C003,335721.96,182968.47,152753.49,61101.4,91652.1,20,81780.05
FIN0013252,20260201,S003,B002,P004,R002,C004,320169.63,174492.45,145677.18,58270.87,87406.31,17,79772.02
FIN0013253,20260201,S003,B002,P004,R002,C005,283116.67,154298.58,128818.08,51527.23,77290.85,14,71660.1
FIN0013254,20260201,S003,B002,P004,R002,C006,264900.8,144370.94,120529.86,48211.95,72317.92,14,65599.23
FIN0013255,20260201,S003,B002,P004,R002,C007,259014.05,141162.66,117851.39,47140.56,70710.84,12,63321.89
FIN0013256,20260201,S003,B002,P004,R002,C008,244784.07,133407.32,111376.75,44550.7,66826.05,11,61557.29
FIN0013257,20260201,S003,B002,P004,R002,C009,230795.5,125783.55,105011.95,42004.78,63007.17,11,56441.62
FIN0013258,20260201,S003,B002,P004,R002,C010,167791.84,91446.55,76345.29,30538.11,45807.17,8,40587.48
FIN0013259,20260201,S003,B002,P004,R002,C011,162241.5,88421.62,73819.88,29527.95,44291.93,9,39009.43
FIN0013260,20260201,S003,B002,P004,R002,C012,445169.98,242617.64,202552.34,81020.94,121531.4,27,113212.2
FIN0013261,20260201,S003,B002,P004,R001,C001,293377.89,159890.95,133486.94,53394.78,80092.16,16,73364.65
FIN0013262,20260201,S003,B002,P004,R001,C002,250639.14,136598.33,114040.81,45616.32,68424.49,14,63378.25
FIN0013263,20260201,S003,B002,P004,R001,C003,222510.49,121268.22,101242.27,40496.91,60745.36,11,56386.37
FIN0013264,20260201,S003,B002,P004,R001,C004,220120.17,119965.49,100154.68,40061.87,60092.81,11,54914.69
FIN0013265,20260201,S003,B002,P004,R001,C005,193492.1,105453.19,88038.9,35215.56,52823.34,9,46961.65
FIN0013266,20260201,S003,B002,P004,R001,C006,190518.57,103832.62,86685.95,34674.38,52011.57,10,45889.0
FIN0013267,20260201,S003,B002,P004,R001,C007,183780.02,100160.11,83619.91,33447.96,50171.94,9,44888.71
FIN0013268,20260201,S003,B002,P004,R001,C008,163856.93,89302.02,74554.9,29821.96,44732.94,10,39789.74
FIN0013269,20260201,S003,B002,P004,R001,C009,142274.78,77539.75,64735.02,25894.01,38841.01,8,35587.59
FIN0013270,20260201,S003,B002,P004,R001,C010,113419.7,61813.74,51605.96,20642.39,30963.58,5,27082.71
FIN0013271,20260201,S003,B002,P004,R001,C011,111350.45,60685.99,50664.45,20265.78,30398.67,5,27138.39
FIN0013272,20260201,S003,B002,P004,R001,C012,279750.54,152464.05,127286.5,50914.6,76371.9,14,69712.2
FIN0013273,20260201,S003,B002,P004,R004,C001,513271.94,279733.21,233538.73,93415.49,140123.24,30,125686.17
FIN0013274,20260201,S003,B002,P004,R004,C002,480124.35,261667.77,218456.58,87382.63,131073.95,25,115634.41
FIN0013275,20260201,S003,B002,P004,R004,C003,441137.21,240419.78,200717.43,80286.97,120430.46,20,109734.59
FIN0013276,20260201,S003,B002,P004,R004,C004,395296.3,215436.48,179859.82,71943.93,107915.89,21,94334.41
FIN0013277,20260201,S003,B002,P004,R004,C005,369997.36,201648.56,168348.8,67339.52,101009.28,20,89528.38
FIN0013278,20260201,S003,B002,P004,R004,C006,353438.82,192624.16,160814.66,64325.87,96488.8,17,87125.35
FIN0013279,20260201,S003,B002,P004,R004,C007,323718.62,176426.65,147291.97,58916.79,88375.18,17,77710.94
FIN0013280,20260201,S003,B002,P004,R004,C008,301943.78,164559.36,137384.42,54953.77,82430.65,18,76230.15
FIN0013281,20260201,S003,B002,P004,R004,C009,293846.79,160146.5,133700.29,53480.12,80220.17,14,72072.52
FIN0013282,20260201,S003,B002,P004,R004,C010,235982.4,128610.41,107371.99,42948.8,64423.2,13,58569.95
FIN0013283,20260201,S003,B002,P004,R004,C011,217837.52,118721.45,99116.07,39646.43,59469.64,10,52894.81
FIN0013284,20260201,S003,B002,P004,R004,C012,543973.73,296465.68,247508.05,99003.22,148504.83,31,138171.07
FIN0013285,20260201,S003,B002,P004,R003,C001,335238.91,182705.21,152533.7,61013.48,91520.22,18,80706.14
FIN0013286,20260201,S003,B002,P004,R003,C002,313808.07,171025.4,142782.67,57113.07,85669.6,19,78638.68
FIN0013287,20260201,S003,B002,P004,R003,C003,297134.07,161938.07,135196.0,54078.4,81117.6,14,70707.02
FIN0013288,20260201,S003,B002,P004,R003,C004,254785.59,138858.15,115927.44,46370.98,69556.47,14,61526.46
FIN0013289,20260201,S003,B002,P004,R003,C005,247910.96,135111.47,112799.49,45119.79,67679.69,13,63061.99
FIN0013290,20260201,S003,B002,P004,R003,C006,228479.89,124521.54,103958.35,41583.34,62375.01,12,56602.0
FIN0013291,20260201,S003,B002,P004,R003,C007,221785.86,120873.29,100912.57,40365.03,60547.54,12,55815.67
FIN0013292,20260201,S003,B002,P004,R003,C008,202052.33,110118.52,91933.81,36773.52,55160.29,9,50831.12
FIN0013293,20260201,S003,B002,P004,R003,C009,184890.47,100765.3,84125.16,33650.06,50475.1,8,44179.89
FIN0013294,20260201,S003,B002,P004,R003,C010,150499.0,82021.96,68477.05,27390.82,41086.23,8,36873.32
FIN0013295,20260201,S003,B002,P004,R003,C011,139305.11,75921.29,63383.83,25353.53,38030.3,6,35331.97
FIN0013296,20260201,S003,B002,P004,R003,C012,354107.18,192988.41,161118.77,64447.51,96671.26,21,84791.25
FIN0013297,20260201,S003,B003,P005,R002,C001,1015023.76,695291.28,319732.49,198944.66,120787.83,53,91541.04
FIN0013298,20260201,S003,B003,P005,R002,C002,896147.18,613860.82,282286.36,175644.85,106641.51,45,83805.87
FIN0013299,20260201,S003,B003,P005,R002,C003,782305.89,535879.53,246426.35,153331.95,93094.4,40,75386.82
FIN0013300,20260201,S003,B003,P005,R002,C004,766822.68,525273.54,241549.14,150297.25,91251.9,40,68454.91
FIN0013301,20260201,S003,B003,P005,R002,C005,732072.26,501469.5,230602.76,143486.16,87116.6,36,71230.22
FIN0013302,20260201,S003,B003,P005,R002,C006,666942.08,456855.33,210086.76,130720.65,79366.11,33,66011.88
FIN0013303,20260201,S003,B003,P005,R002,C007,598755.88,410147.77,188608.1,117356.15,71251.95,36,57784.02
FIN0013304,20260201,S003,B003,P005,R002,C008,612107.83,419293.87,192813.97,119973.14,72840.83,29,55753.6
FIN0013305,20260201,S003,B003,P005,R002,C009,510220.9,349501.32,160719.58,100003.3,60716.29,31,48216.75
FIN0013306,20260201,S003,B003,P005,R002,C010,429432.6,294161.33,135271.27,84168.79,51102.48,21,41296.65
FIN0013307,20260201,S003,B003,P005,R002,C011,404642.5,277180.11,127462.39,79309.93,48152.46,24,33821.52
FIN0013308,20260201,S003,B003,P005,R002,C012,1114898.09,763705.19,351192.9,218520.03,132672.87,68,108025.18
FIN0013309,20260201,S003,B003,P005,R001,C001,709897.39,486279.71,223617.68,139139.89,84477.79,42,68811.61
FIN0013310,20260201,S003,B003,P005,R001,C002,621484.69,425717.01,195767.68,121811.0,73956.68,33,55290.45
FIN0013311,20260201,S003,B003,P005,R001,C003,556249.35,381030.81,175218.55,109024.87,66193.67,27,53760.84
FIN0013312,20260201,S003,B003,P005,R001,C004,515640.41,353213.68,162426.73,101065.52,61361.21,28,45800.39
FIN0013313,20260201,S003,B003,P005,R001,C005,504707.37,345724.55,158982.82,98922.64,60060.18,26,43368.45
FIN0013314,20260201,S003,B003,P005,R001,C006,435241.11,298140.16,137100.95,85307.26,51793.69,21,38669.83
FIN0013315,20260201,S003,B003,P005,R001,C007,422188.82,289199.34,132989.48,82749.01,50240.47,19,35269.58
FIN0013316,20260201,S003,B003,P005,R001,C008,399089.84,273376.54,125713.3,78221.61,47491.69,24,34909.37
FIN0013317,20260201,S003,B003,P005,R001,C009,347542.94,238066.92,109476.03,68118.42,41357.61,18,33005.43
FIN0013318,20260201,S003,B003,P005,R001,C010,290698.35,199128.37,91569.98,56976.88,34593.1,13,27329.06
FIN0013319,20260201,S003,B003,P005,R001,C011,273784.95,187542.69,86242.26,53661.85,32580.41,16,23505.1
FIN0013320,20260201,S003,B003,P005,R001,C012,737431.79,505140.78,232291.01,144536.63,87754.38,34,71907.53
FIN0013321,20260201,S003,B003,P005,R004,C001,1307415.77,895579.8,411835.97,256253.49,155582.48,64,120364.83
FIN0013322,20260201,S003,B003,P005,R004,C002,1170543.4,801822.23,368721.17,229426.51,139294.66,57,114015.42
FIN0013323,20260201,S003,B003,P005,R004,C003,1111395.07,761305.62,350089.45,217833.43,132256.01,62,97845.07
FIN0013324,20260201,S003,B003,P005,R004,C004,1066098.42,730277.42,335821.0,208955.29,126865.71,49,101983.13
FIN0013325,20260201,S003,B003,P005,R004,C005,965755.34,661542.41,304212.93,189288.05,114924.89,49,80705.68
