order_key,order_id,order_date,customer_id,product_id,category,subcategory,region,channel,device,customer_segment,customer_home_region,status,quantity,unit_price,discount_amount,shipping_fee,tax_amount,gmv,net_revenue,refund_amount,contribution_margin,payment_method,is_first_order,order_month,completed_order_flag,refund_order_flag,cancel_order_flag
18114,O00018114,2026-05-19,U50753,SKU_1014,Beauty,Fragrance,West,Referral,Desktop,Returning,West,Completed,1,35.24,3.74,0.0,0.0,35.24,31.5,0.0,18.87,Card,0,2026-05,1,0,0
18115,O00018115,2026-05-19,U52793,SKU_1031,Home,Storage,Northeast,Email,Desktop,Returning,Northeast,Completed,1,87.53,2.23,0.0,0.0,87.53,85.3,0.0,37.44,Card,0,2026-05,1,0,0
18116,O00018116,2026-05-19,U19111,SKU_1027,Home,Bedding,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,102.06,10.97,0.0,0.0,102.06,91.09,0.0,25.77,Card,0,2026-05,1,0,0
18117,O00018117,2026-05-19,U51401,SKU_1015,Beauty,Haircare,Northeast,Direct,Desktop,Returning,Northeast,Completed,1,46.32,4.73,0.0,0.0,46.32,41.59,0.0,14.73,Card,0,2026-05,1,0,0
18118,O00018118,2026-05-20,U80253,SKU_1037,Sports,Recovery,South,Organic Search,Desktop,Returning,South,Completed,1,67.21,1.29,0.0,0.0,67.21,65.92,0.0,27.94,Card,0,2026-05,1,0,0
18119,O00018119,2026-05-20,U53866,SKU_1034,Sports,Training,International,Organic Search,Desktop,Returning,International,Completed,2,82.03,7.84,0.0,0.0,164.06,156.22,0.0,77.92,Card,0,2026-05,1,0,0
18120,O00018120,2026-05-20,U98911,SKU_1026,Home,Kitchen,South,Email,Mobile,Returning,South,Completed,1,95.4,6.62,0.0,0.0,95.4,88.78,0.0,47.23,Card,0,2026-05,1,0,0
18121,O00018121,2026-05-20,U14465,SKU_1037,Sports,Recovery,South,Email,Mobile,Returning,South,Completed,1,67.21,9.99,0.0,0.0,67.21,57.22,0.0,24.26,Card,0,2026-05,1,0,0
18122,O00018122,2026-05-20,U84561,SKU_1022,Electronics,Wearables,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,208.98,9.68,0.0,0.0,208.98,199.3,0.0,64.63,Card,0,2026-05,1,0,0
18123,O00018123,2026-05-20,U41352,SKU_1044,Books,Fiction,South,Affiliate,Mobile,Returning,South,Completed,1,26.55,2.45,0.0,0.0,26.55,24.1,0.0,13.21,Card,0,2026-05,1,0,0
18124,O00018124,2026-05-20,U72556,SKU_1038,Sports,Recovery,West,Email,Tablet,Returning,West,Completed,1,91.48,18.0,0.0,0.0,91.48,73.48,0.0,29.31,Card,0,2026-05,1,0,0
18125,O00018125,2026-05-20,U46579,SKU_1001,Apparel,Outerwear,West,Paid Search,Mobile,Returning,West,Completed,1,55.32,0.77,0.0,0.0,55.32,54.55,0.0,18.97,Card,0,2026-05,1,0,0
18126,O00018126,2026-05-20,U87889,SKU_1035,Sports,Outdoor,Midwest,Paid Search,Mobile,Returning,Midwest,Completed,1,83.01,5.88,0.0,0.0,83.01,77.13,0.0,30.31,Card,0,2026-05,1,0,0
18127,O00018127,2026-05-20,U29388,SKU_1029,Home,Decor,Midwest,Paid Social,Mobile,Returning,Midwest,Refunded,1,98.15,2.76,0.0,0.0,98.15,0.0,95.39,0.0,Card,0,2026-05,0,1,0
18128,O00018128,2026-05-20,U15911,SKU_1001,Apparel,Outerwear,Midwest,Affiliate,Mobile,Returning,Midwest,Completed,1,55.32,4.52,0.0,0.0,55.32,50.8,0.0,17.67,Card,0,2026-05,1,0,0
18129,O00018129,2026-05-20,U71234,SKU_1007,Apparel,Accessories,Northeast,Referral,Desktop,Returning,Northeast,Completed,1,49.81,5.74,0.0,0.0,49.81,44.07,0.0,16.79,Card,0,2026-05,1,0,0
18130,O00018130,2026-05-20,U52431,SKU_1018,Electronics,Audio,International,Organic Search,Mobile,Returning,International,Completed,2,258.83,57.54,0.0,0.0,517.66,460.12,0.0,209.06,Card,0,2026-05,1,0,0
18131,O00018131,2026-05-20,U75516,SKU_1004,Apparel,Footwear,West,Paid Search,Mobile,Returning,West,Completed,2,58.25,5.64,0.0,0.0,116.5,110.86,0.0,49.04,Card,0,2026-05,1,0,0
18132,O00018132,2026-05-20,U21224,SKU_1014,Beauty,Fragrance,International,Email,Mobile,Returning,International,Completed,1,35.24,2.45,0.0,0.0,35.24,32.79,0.0,19.64,Card,0,2026-05,1,0,0
18133,O00018133,2026-05-20,U15440,SKU_1043,Books,Fiction,International,Direct,Desktop,Returning,International,Completed,3,20.68,3.32,0.0,0.0,62.04,58.72,0.0,23.54,Card,0,2026-05,1,0,0
18134,O00018134,2026-05-20,U93405,SKU_1008,Apparel,Accessories,South,Email,Mobile,Returning,South,Completed,1,59.11,7.43,0.0,0.0,59.11,51.68,0.0,17.06,Card,0,2026-05,1,0,0
18135,O00018135,2026-05-20,U53314,SKU_1006,Apparel,Basics,West,Email,Desktop,Returning,West,Completed,3,56.56,17.67,0.0,0.0,169.68,152.01,0.0,60.53,Card,0,2026-05,1,0,0
18136,O00018136,2026-05-20,U41767,SKU_1036,Sports,Outdoor,West,Direct,Desktop,Returning,West,Completed,1,68.56,3.35,0.0,0.0,68.56,65.21,0.0,22.65,Card,0,2026-05,1,0,0
18137,O00018137,2026-05-20,U13473,SKU_1001,Apparel,Outerwear,South,Paid Search,Desktop,Returning,South,Completed,1,55.32,3.77,0.0,0.0,55.32,51.55,0.0,17.93,Card,0,2026-05,1,0,0
18138,O00018138,2026-05-20,U23011,SKU_1006,Apparel,Basics,West,Direct,Desktop,Returning,West,Completed,2,56.56,14.97,0.0,0.0,113.12,98.15,0.0,39.09,Card,0,2026-05,1,0,0
18139,O00018139,2026-05-20,U24739,SKU_1007,Apparel,Accessories,International,Referral,Mobile,Returning,International,Completed,1,49.81,6.25,0.0,0.0,49.81,43.56,0.0,16.6,Card,0,2026-05,1,0,0
18140,O00018140,2026-05-20,U75196,SKU_1047,Books,Wellness,International,Direct,Mobile,Returning,International,Completed,1,24.09,3.02,0.0,0.0,24.09,21.07,0.0,8.0,Card,0,2026-05,1,0,0
18141,O00018141,2026-05-20,U11518,SKU_1003,Apparel,Footwear,West,Email,Desktop,Returning,West,Completed,1,71.09,6.8,0.0,0.0,71.09,64.29,0.0,28.35,Card,0,2026-05,1,0,0
18142,O00018142,2026-05-20,U94374,SKU_1001,Apparel,Outerwear,West,Paid Search,Desktop,Returning,West,Completed,1,55.32,7.19,0.0,0.0,55.32,48.13,0.0,16.74,Card,0,2026-05,1,0,0
18143,O00018143,2026-05-20,U47097,SKU_1015,Beauty,Haircare,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,1,46.32,0.0,0.0,0.0,46.32,46.32,0.0,16.4,Card,0,2026-05,1,0,0
18144,O00018144,2026-05-20,U64877,SKU_1002,Apparel,Outerwear,West,Paid Search,Desktop,Returning,West,Completed,1,68.86,3.24,0.0,0.0,68.86,65.62,0.0,20.85,Card,0,2026-05,1,0,0
18145,O00018145,2026-05-20,U65917,SKU_1039,Sports,Team Sports,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,89.83,6.56,0.0,0.0,89.83,83.27,0.0,36.28,Card,0,2026-05,1,0,0
18146,O00018146,2026-05-20,U26315,SKU_1005,Apparel,Basics,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,2,59.14,4.4,0.0,0.0,118.28,113.88,0.0,48.72,Card,0,2026-05,1,0,0
18147,O00018147,2026-05-20,U61717,SKU_1004,Apparel,Footwear,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,58.25,4.67,0.0,0.0,58.25,53.58,0.0,23.7,Card,0,2026-05,1,0,0
18148,O00018148,2026-05-20,U21072,SKU_1047,Books,Wellness,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,24.09,2.67,0.0,0.0,24.09,21.42,0.0,8.13,Card,0,2026-05,1,0,0
18149,O00018149,2026-05-20,U95761,SKU_1045,Books,Children,South,Email,Mobile,Returning,South,Completed,1,24.57,3.29,0.0,0.0,24.57,21.28,0.0,7.43,Card,0,2026-05,1,0,0
18150,O00018150,2026-05-20,U66760,SKU_1011,Beauty,Makeup,Midwest,Direct,Mobile,Returning,Midwest,Completed,1,35.96,4.3,0.0,0.0,35.96,31.66,0.0,9.84,Card,0,2026-05,1,0,0
18151,O00018151,2026-05-20,U59653,SKU_1048,Books,Wellness,Northeast,Direct,Desktop,Returning,Northeast,Completed,2,28.96,4.14,0.0,0.0,57.92,53.78,0.0,22.32,Card,0,2026-05,1,0,0
18152,O00018152,2026-05-20,U62941,SKU_1007,Apparel,Accessories,West,Paid Search,Desktop,Returning,West,Completed,1,49.81,4.0,0.0,0.0,49.81,45.81,0.0,17.46,Card,0,2026-05,1,0,0
18153,O00018153,2026-05-20,U58300,SKU_1012,Beauty,Makeup,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,30.42,1.42,0.0,0.0,30.42,29.0,0.0,9.97,Card,0,2026-05,1,0,0
18154,O00018154,2026-05-20,U71966,SKU_1043,Books,Fiction,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,1,20.68,1.39,0.0,0.0,20.68,19.29,0.0,7.73,Card,0,2026-05,1,0,0
18155,O00018155,2026-05-20,U92745,SKU_1016,Beauty,Haircare,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,2,27.61,4.21,0.0,0.0,55.22,51.01,0.0,24.7,Card,0,2026-05,1,0,0
18156,O00018156,2026-05-20,U79098,SKU_1017,Electronics,Audio,Midwest,Email,Desktop,Returning,Midwest,Completed,1,214.0,26.39,0.0,0.0,214.0,187.61,0.0,79.47,Card,0,2026-05,1,0,0
18157,O00018157,2026-05-20,U23397,SKU_1016,Beauty,Haircare,Midwest,Email,Desktop,Returning,Midwest,Completed,1,27.61,3.26,0.0,0.0,27.61,24.35,0.0,11.79,Card,0,2026-05,1,0,0
18158,O00018158,2026-05-20,U24314,SKU_1006,Apparel,Basics,Midwest,Organic Search,Mobile,Returning,Midwest,Completed,2,56.56,10.62,0.0,0.0,113.12,102.5,0.0,40.82,Card,0,2026-05,1,0,0
18159,O00018159,2026-05-20,U88390,SKU_1012,Beauty,Makeup,South,Direct,Desktop,Returning,South,Completed,2,30.42,3.26,0.0,0.0,60.84,57.58,0.0,19.8,Card,0,2026-05,1,0,0
18160,O00018160,2026-05-20,U67649,SKU_1016,Beauty,Haircare,Northeast,Email,Tablet,Returning,Northeast,Completed,1,27.61,2.41,0.0,0.0,27.61,25.2,0.0,12.2,Card,0,2026-05,1,0,0
18161,O00018161,2026-05-21,U42012,SKU_1035,Sports,Outdoor,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,3,83.01,6.4,0.0,0.0,249.03,242.63,0.0,95.35,Card,0,2026-05,1,0,0
18162,O00018162,2026-05-21,U41544,SKU_1004,Apparel,Footwear,South,Paid Search,Mobile,Returning,South,Completed,1,58.25,7.6,0.0,0.0,58.25,50.65,0.0,22.4,Card,0,2026-05,1,0,0
18163,O00018163,2026-05-21,U67290,SKU_1001,Apparel,Outerwear,Midwest,Referral,Desktop,Returning,Midwest,Completed,2,55.32,14.48,0.0,0.0,110.64,96.16,0.0,33.44,Card,0,2026-05,1,0,0
18164,O00018164,2026-05-21,U92865,SKU_1047,Books,Wellness,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,1,24.09,1.53,0.0,0.0,24.09,22.56,0.0,8.57,Card,0,2026-05,1,0,0
18165,O00018165,2026-05-21,U76052,SKU_1034,Sports,Training,Midwest,Email,Mobile,Returning,Midwest,Completed,1,82.03,14.94,0.0,0.0,82.03,67.09,0.0,33.46,Card,0,2026-05,1,0,0
18166,O00018166,2026-05-21,U30678,SKU_1009,Beauty,Skincare,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,46.75,5.01,0.0,0.0,46.75,41.74,0.0,17.49,Card,0,2026-05,1,0,0
18167,O00018167,2026-05-21,U79820,SKU_1022,Electronics,Wearables,South,Email,Desktop,Returning,South,Completed,1,208.98,21.86,0.0,0.0,208.98,187.12,0.0,60.68,Card,0,2026-05,1,0,0
18168,O00018168,2026-05-21,U16703,SKU_1011,Beauty,Makeup,International,Direct,Desktop,Returning,International,Completed,1,35.96,3.34,0.0,0.0,35.96,32.62,0.0,10.14,Card,0,2026-05,1,0,0
18169,O00018169,2026-05-21,U88937,SKU_1015,Beauty,Haircare,Midwest,Email,Desktop,Returning,Midwest,Completed,2,46.32,7.31,0.0,0.0,92.64,85.33,0.0,30.22,Card,0,2026-05,1,0,0
18170,O00018170,2026-05-21,U42102,SKU_1021,Electronics,Wearables,Northeast,Email,Tablet,Returning,Northeast,Completed,1,231.2,36.72,0.0,0.0,231.2,194.48,0.0,74.89,Card,0,2026-05,1,0,0
18171,O00018171,2026-05-21,U23764,SKU_1036,Sports,Outdoor,West,Direct,Mobile,Returning,West,Completed,1,68.56,5.19,0.0,0.0,68.56,63.37,0.0,22.01,Card,0,2026-05,1,0,0
18172,O00018172,2026-05-21,U78440,SKU_1011,Beauty,Makeup,Midwest,Email,Mobile,Returning,Midwest,Completed,1,35.96,3.62,0.0,0.0,35.96,32.34,0.0,10.05,Card,0,2026-05,1,0,0
18173,O00018173,2026-05-21,U90422,SKU_1005,Apparel,Basics,West,Paid Search,Desktop,Returning,West,Completed,1,59.14,7.01,0.0,0.0,59.14,52.13,0.0,22.3,Card,0,2026-05,1,0,0
18174,O00018174,2026-05-21,U93901,SKU_1001,Apparel,Outerwear,International,Paid Search,Mobile,Returning,International,Completed,2,55.32,12.42,0.0,0.0,110.64,98.22,0.0,34.16,Card,0,2026-05,1,0,0
18175,O00018175,2026-05-21,U88428,SKU_1048,Books,Wellness,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,28.96,3.38,0.0,0.0,28.96,25.58,0.0,10.62,Card,0,2026-05,1,0,0
18176,O00018176,2026-05-21,U16695,SKU_1007,Apparel,Accessories,West,Paid Social,Mobile,Returning,West,Completed,2,49.81,7.86,0.0,0.0,99.62,91.76,0.0,34.97,Card,0,2026-05,1,0,0
18177,O00018177,2026-05-21,U33516,SKU_1015,Beauty,Haircare,International,Paid Search,Desktop,Returning,International,Completed,1,46.32,2.9,0.0,0.0,46.32,43.42,0.0,15.38,Card,0,2026-05,1,0,0
18178,O00018178,2026-05-21,U63274,SKU_1010,Beauty,Skincare,South,Email,Mobile,Returning,South,Completed,1,37.2,3.83,0.0,0.0,37.2,33.37,0.0,11.19,Card,0,2026-05,1,0,0
18179,O00018179,2026-05-21,U42383,SKU_1019,Electronics,Smart Home,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,2,206.64,59.26,0.0,0.0,413.28,354.02,0.0,153.81,Card,0,2026-05,1,0,0
18180,O00018180,2026-05-21,U92091,SKU_1038,Sports,Recovery,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,91.48,6.89,0.0,0.0,91.48,84.59,0.0,33.74,Card,0,2026-05,1,0,0
18181,O00018181,2026-05-21,U86551,SKU_1014,Beauty,Fragrance,West,Paid Search,Desktop,Returning,West,Completed,2,35.24,6.24,0.0,0.0,70.48,64.24,0.0,38.48,Card,0,2026-05,1,0,0
18182,O00018182,2026-05-21,U60331,SKU_1003,Apparel,Footwear,International,Paid Search,Desktop,Returning,International,Completed,1,71.09,7.1,0.0,0.0,71.09,63.99,0.0,28.22,Card,0,2026-05,1,0,0
18183,O00018183,2026-05-21,U32729,SKU_1039,Sports,Team Sports,Midwest,Affiliate,Mobile,Returning,Midwest,Completed,2,89.83,9.43,0.0,0.0,179.66,170.23,0.0,74.16,Card,0,2026-05,1,0,0
18184,O00018184,2026-05-21,U53500,SKU_1005,Apparel,Basics,South,Email,Desktop,Returning,South,Completed,1,59.14,4.0,0.0,0.0,59.14,55.14,0.0,23.59,Card,0,2026-05,1,0,0
18185,O00018185,2026-05-21,U36212,SKU_1016,Beauty,Haircare,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,27.61,1.15,0.0,0.0,27.61,26.46,0.0,12.81,Card,0,2026-05,1,0,0
18186,O00018186,2026-05-21,U46731,SKU_1014,Beauty,Fragrance,International,Email,Desktop,Returning,International,Completed,1,35.24,5.27,0.0,0.0,35.24,29.97,0.0,17.95,Card,0,2026-05,1,0,0
18187,O00018187,2026-05-21,U23512,SKU_1015,Beauty,Haircare,West,Paid Search,Desktop,Returning,West,Completed,2,46.32,7.76,0.0,0.0,92.64,84.88,0.0,30.06,Card,0,2026-05,1,0,0
18188,O00018188,2026-05-21,U40144,SKU_1027,Home,Bedding,Midwest,Referral,Mobile,Returning,Midwest,Completed,1,102.06,12.33,0.0,0.0,102.06,89.73,0.0,25.38,Card,0,2026-05,1,0,0
18189,O00018189,2026-05-21,U49633,SKU_1010,Beauty,Skincare,West,Affiliate,Desktop,Returning,West,Completed,1,37.2,2.47,0.0,0.0,37.2,34.73,0.0,11.64,Card,0,2026-05,1,0,0
18190,O00018190,2026-05-21,U51573,SKU_1008,Apparel,Accessories,South,Organic Search,Desktop,Returning,South,Completed,1,59.11,4.0,0.0,0.0,59.11,55.11,0.0,18.19,Card,0,2026-05,1,0,0
18191,O00018191,2026-05-21,U35399,SKU_1019,Electronics,Smart Home,Northeast,Email,Desktop,Returning,Northeast,Completed,1,206.64,18.16,0.0,0.0,206.64,188.48,0.0,81.89,Card,0,2026-05,1,0,0
18192,O00018192,2026-05-21,U34646,SKU_1039,Sports,Team Sports,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,89.83,7.55,0.0,0.0,89.83,82.28,0.0,35.85,Card,0,2026-05,1,0,0
18193,O00018193,2026-05-21,U82663,SKU_1033,Sports,Training,West,Paid Social,Mobile,Returning,West,Completed,2,78.25,14.32,0.0,0.0,156.5,142.18,0.0,49.26,Card,0,2026-05,1,0,0
18194,O00018194,2026-05-21,U78811,SKU_1006,Apparel,Basics,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,56.56,8.87,0.0,0.0,56.56,47.69,0.0,18.99,Card,0,2026-05,1,0,0
18195,O00018195,2026-05-21,U25989,SKU_1007,Apparel,Accessories,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,1,49.81,5.0,0.0,0.0,49.81,44.81,0.0,17.08,Card,0,2026-05,1,0,0
18196,O00018196,2026-05-21,U66060,SKU_1034,Sports,Training,West,Referral,Mobile,Returning,West,Completed,2,82.03,27.23,0.0,0.0,164.06,136.83,0.0,68.25,Card,0,2026-05,1,0,0
18197,O00018197,2026-05-21,U61227,SKU_1032,Home,Storage,West,Direct,Tablet,Returning,West,Completed,2,111.87,6.3,0.0,0.0,223.74,217.44,0.0,49.57,Card,0,2026-05,1,0,0
18198,O00018198,2026-05-21,U32406,SKU_1005,Apparel,Basics,South,Referral,Desktop,Returning,South,Completed,1,59.14,4.63,0.0,0.0,59.14,54.51,0.0,23.32,Card,0,2026-05,1,0,0
18199,O00018199,2026-05-21,U75338,SKU_1006,Apparel,Basics,Northeast,Direct,Mobile,Returning,Northeast,Completed,1,56.56,8.95,0.0,0.0,56.56,47.61,0.0,18.96,Card,0,2026-05,1,0,0
18200,O00018200,2026-05-21,U54786,SKU_1006,Apparel,Basics,International,Organic Search,Desktop,Returning,International,Completed,1,56.56,3.53,0.0,0.0,56.56,53.03,0.0,21.12,Card,0,2026-05,1,0,0
18201,O00018201,2026-05-21,U56416,SKU_1022,Electronics,Wearables,International,Email,Desktop,Returning,International,Completed,2,208.98,12.56,0.0,0.0,417.96,405.4,0.0,131.47,Card,0,2026-05,1,0,0
18202,O00018202,2026-05-21,U99330,SKU_1001,Apparel,Outerwear,Northeast,Direct,Desktop,Returning,Northeast,Refunded,1,55.32,4.34,0.0,0.0,55.32,0.0,50.98,0.0,Card,0,2026-05,0,1,0
18203,O00018203,2026-05-21,U85466,SKU_1002,Apparel,Outerwear,South,Paid Search,Desktop,Returning,South,Completed,1,68.86,4.42,0.0,0.0,68.86,64.44,0.0,20.48,Card,0,2026-05,1,0,0
18204,O00018204,2026-05-22,U37938,SKU_1038,Sports,Recovery,West,Organic Search,Mobile,Returning,West,Completed,1,91.48,1.65,0.0,0.0,91.48,89.83,0.0,35.83,Card,0,2026-05,1,0,0
18205,O00018205,2026-05-22,U33743,SKU_1008,Apparel,Accessories,Northeast,Email,Desktop,Returning,Northeast,Completed,2,59.11,16.95,0.0,0.0,118.22,101.27,0.0,33.42,Card,0,2026-05,1,0,0
18206,O00018206,2026-05-22,U78974,SKU_1033,Sports,Training,South,Email,Mobile,Returning,South,Completed,1,78.25,5.98,0.0,0.0,78.25,72.27,0.0,25.04,Card,0,2026-05,1,0,0
18207,O00018207,2026-05-22,U11185,SKU_1043,Books,Fiction,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,1,20.68,2.98,0.0,0.0,20.68,17.7,0.0,7.1,Card,0,2026-05,1,0,0
18208,O00018208,2026-05-22,U26288,SKU_1023,Electronics,Accessories,Midwest,Email,Desktop,Returning,Midwest,Completed,1,262.59,23.87,0.0,0.0,262.59,238.72,0.0,97.88,Card,0,2026-05,1,0,0
18209,O00018209,2026-05-22,U37214,SKU_1009,Beauty,Skincare,South,Direct,Mobile,Returning,South,Completed,1,46.75,5.31,0.0,0.0,46.75,41.44,0.0,17.37,Card,0,2026-05,1,0,0
18210,O00018210,2026-05-22,U23706,SKU_1008,Apparel,Accessories,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,59.11,10.17,0.0,0.0,59.11,48.94,0.0,16.15,Card,0,2026-05,1,0,0
18211,O00018211,2026-05-22,U93910,SKU_1002,Apparel,Outerwear,West,Organic Search,Mobile,Returning,West,Completed,1,68.86,4.04,0.0,0.0,68.86,64.82,0.0,20.6,Card,0,2026-05,1,0,0
18212,O00018212,2026-05-22,U71933,SKU_1005,Apparel,Basics,International,Organic Search,Desktop,Returning,International,Completed,1,59.14,4.2,0.0,0.0,59.14,54.94,0.0,23.5,Card,0,2026-05,1,0,0
18213,O00018213,2026-05-22,U75270,SKU_1010,Beauty,Skincare,South,Paid Search,Desktop,Returning,South,Completed,2,37.2,4.71,0.0,0.0,74.4,69.69,0.0,23.36,Card,0,2026-05,1,0,0
18214,O00018214,2026-05-22,U51245,SKU_1043,Books,Fiction,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,20.68,0.13,0.0,0.0,20.68,20.55,0.0,8.24,Card,0,2026-05,1,0,0
18215,O00018215,2026-05-22,U79576,SKU_1014,Beauty,Fragrance,West,Paid Search,Desktop,Returning,West,Completed,1,35.24,3.73,0.0,0.0,35.24,31.51,0.0,18.88,Card,0,2026-05,1,0,0
18216,O00018216,2026-05-22,U28868,SKU_1014,Beauty,Fragrance,South,Email,Mobile,Returning,South,Completed,2,35.24,3.7,0.0,0.0,70.48,66.78,0.0,40.0,Card,0,2026-05,1,0,0
18217,O00018217,2026-05-22,U69937,SKU_1036,Sports,Outdoor,International,Email,Desktop,Returning,International,Completed,1,68.56,4.28,0.0,0.0,68.56,64.28,0.0,22.33,Card,0,2026-05,1,0,0
18218,O00018218,2026-05-22,U51270,SKU_1046,Books,Children,South,Affiliate,Desktop,Returning,South,Completed,1,27.66,2.47,0.0,0.0,27.66,25.19,0.0,10.52,Card,0,2026-05,1,0,0
18219,O00018219,2026-05-22,U18934,SKU_1026,Home,Kitchen,Midwest,Paid Search,Tablet,Returning,Midwest,Completed,1,95.4,5.32,0.0,0.0,95.4,90.08,0.0,47.92,Card,0,2026-05,1,0,0
18220,O00018220,2026-05-22,U61290,SKU_1008,Apparel,Accessories,Northeast,Paid Social,Tablet,Returning,Northeast,Completed,1,59.11,6.41,0.0,0.0,59.11,52.7,0.0,17.39,Card,0,2026-05,1,0,0
18221,O00018221,2026-05-22,U83901,SKU_1003,Apparel,Footwear,Northeast,Email,Desktop,Returning,Northeast,Completed,1,71.09,7.02,0.0,0.0,71.09,64.07,0.0,28.26,Card,0,2026-05,1,0,0
18222,O00018222,2026-05-22,U49129,SKU_1014,Beauty,Fragrance,South,Organic Search,Mobile,Returning,South,Completed,1,35.24,1.2,0.0,0.0,35.24,34.04,0.0,20.39,Card,0,2026-05,1,0,0
18223,O00018223,2026-05-22,U57234,SKU_1008,Apparel,Accessories,Midwest,Email,Tablet,Returning,Midwest,Completed,2,59.11,6.86,0.0,0.0,118.22,111.36,0.0,36.75,Card,0,2026-05,1,0,0
18224,O00018224,2026-05-22,U21041,SKU_1036,Sports,Outdoor,Midwest,Paid Social,Desktop,Returning,Midwest,Completed,1,68.56,5.37,0.0,0.0,68.56,63.19,0.0,21.95,Card,0,2026-05,1,0,0
18225,O00018225,2026-05-22,U38075,SKU_1014,Beauty,Fragrance,International,Paid Search,Desktop,Returning,International,Completed,1,35.24,3.15,0.0,0.0,35.24,32.09,0.0,19.22,Card,0,2026-05,1,0,0
18226,O00018226,2026-05-22,U98678,SKU_1040,Sports,Team Sports,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,1,78.28,7.85,0.0,0.0,78.28,70.43,0.0,29.96,Card,0,2026-05,1,0,0
18227,O00018227,2026-05-22,U29963,SKU_1014,Beauty,Fragrance,South,Paid Search,Desktop,Returning,South,Completed,1,35.24,2.44,0.0,0.0,35.24,32.8,0.0,19.65,Card,0,2026-05,1,0,0
18228,O00018228,2026-05-22,U84264,SKU_1027,Home,Bedding,Northeast,Referral,Mobile,Returning,Northeast,Completed,2,102.06,27.07,0.0,0.0,204.12,177.05,0.0,50.08,Card,0,2026-05,1,0,0
18229,O00018229,2026-05-22,U10627,SKU_1016,Beauty,Haircare,South,Organic Search,Desktop,Returning,South,Completed,1,27.61,3.07,0.0,0.0,27.61,24.54,0.0,11.88,Card,0,2026-05,1,0,0
18230,O00018230,2026-05-22,U72158,SKU_1035,Sports,Outdoor,West,Affiliate,Tablet,Returning,West,Completed,1,83.01,6.78,0.0,0.0,83.01,76.23,0.0,29.96,Card,0,2026-05,1,0,0
18231,O00018231,2026-05-22,U97455,SKU_1004,Apparel,Footwear,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,2,58.25,11.55,0.0,0.0,116.5,104.95,0.0,46.42,Card,0,2026-05,1,0,0
18232,O00018232,2026-05-22,U62619,SKU_1038,Sports,Recovery,West,Paid Social,Mobile,Returning,West,Completed,1,91.48,4.06,0.0,0.0,91.48,87.42,0.0,34.87,Card,0,2026-05,1,0,0
18233,O00018233,2026-05-22,U96722,SKU_1014,Beauty,Fragrance,Midwest,Paid Search,Mobile,Returning,Midwest,Completed,1,35.24,4.35,0.0,0.0,35.24,30.89,0.0,18.5,Card,0,2026-05,1,0,0
18234,O00018234,2026-05-22,U63793,SKU_1003,Apparel,Footwear,West,Direct,Desktop,Returning,West,Completed,1,71.09,6.31,0.0,0.0,71.09,64.78,0.0,28.57,Card,0,2026-05,1,0,0
18235,O00018235,2026-05-22,U37492,SKU_1028,Home,Bedding,Northeast,Paid Search,Desktop,Returning,Northeast,Completed,1,83.76,8.61,0.0,0.0,83.76,75.15,0.0,20.69,Card,0,2026-05,1,0,0
18236,O00018236,2026-05-22,U22917,SKU_1006,Apparel,Basics,West,Direct,Desktop,Returning,West,Completed,1,56.56,6.27,0.0,0.0,56.56,50.29,0.0,20.03,Card,0,2026-05,1,0,0
18237,O00018237,2026-05-22,U70470,SKU_1010,Beauty,Skincare,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,37.2,1.64,0.0,0.0,37.2,35.56,0.0,11.92,Card,0,2026-05,1,0,0
18238,O00018238,2026-05-22,U30740,SKU_1040,Sports,Team Sports,West,Organic Search,Desktop,Returning,West,Completed,1,78.28,4.38,0.0,0.0,78.28,73.9,0.0,31.44,Card,0,2026-05,1,0,0
