UserID,LastOrderDate,DaysSinceLastPurchase,LifetimeOrders,LifetimeNetRevenue,AcquisitionChannel,Region,PlanTier,CustomerSegment,RiskScore,RiskBand,ChurnSignal,RecommendedAction
U005831,2026-04-19,42,10,1176.74,Paid Social,North America,Growth,Mid-Market,6.6,Low,0,Monitor
U005832,2026-03-15,77,4,287.18,Paid Social,North America,Starter,Mid-Market,25.9,Low,0,Monitor
U005833,2025-12-24,158,12,459.58,Paid Search,Europe,Starter,SMB,70.4,High,1,Winback offer
U005834,,9999,0,0.0,Paid Search,North America,Free,SMB,100.0,High,0,Winback offer
U005835,,9999,0,0.0,Referral,LATAM,Free,SMB,100.0,High,0,Winback offer
U005836,2026-05-31,0,10,1520.67,Organic,LATAM,Starter,Enterprise,0.0,Low,0,Cross-sell
U005837,2026-05-29,2,1,34.1,Paid Social,North America,Pro,SMB,0.0,Low,0,Monitor
U005838,,9999,0,0.0,Organic,APAC,Starter,SMB,100.0,High,0,Winback offer
U005839,,9999,0,0.0,Referral,North America,Free,Mid-Market,100.0,High,0,Winback offer
U005840,2026-05-26,5,6,168.04,Referral,LATAM,Starter,Consumer,0.0,Low,0,Cross-sell
U005841,2025-12-26,156,9,2035.74,Partner,North America,Pro,Mid-Market,69.3,High,1,Winback offer
U005842,2025-09-30,243,16,268.5,Organic,North America,Free,SMB,100.0,High,1,Winback offer
U005843,2026-05-20,11,6,36.98,Paid Search,North America,Free,Consumer,0.0,Low,0,Cross-sell
U005844,2025-04-28,398,6,107.22,Paid Search,North America,Free,Consumer,100.0,High,1,Winback offer
U005845,,9999,0,0.0,Paid Social,Europe,Free,Consumer,100.0,High,0,Winback offer
U005846,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U005847,2025-08-27,277,2,346.05,Organic,APAC,Pro,Mid-Market,100.0,High,1,Winback offer
U005848,2026-05-23,8,2,96.23,Organic,APAC,Starter,Consumer,0.0,Low,0,Cross-sell
U005849,2026-04-30,31,8,91.53,Organic,North America,Free,Consumer,0.6,Low,0,Monitor
U005850,,9999,0,0.0,Paid Social,LATAM,Free,Mid-Market,100.0,High,0,Winback offer
U005851,2025-11-07,205,7,136.17,Organic,North America,Free,Consumer,85.8,High,1,Winback offer
U005852,2026-03-18,74,12,334.79,Referral,LATAM,Free,SMB,24.2,Low,0,Monitor
U005853,,9999,0,0.0,Paid Search,APAC,Starter,Consumer,100.0,High,0,Winback offer
U005854,,9999,0,0.0,Organic,Europe,Pro,Mid-Market,100.0,High,0,Winback offer
U005855,,9999,0,0.0,Lifecycle Email,Europe,Growth,Consumer,100.0,High,0,Winback offer
U005856,2025-11-25,187,3,536.22,Paid Search,Europe,Growth,Enterprise,86.4,High,1,Winback offer
U005857,,9999,0,0.0,Organic,LATAM,Starter,SMB,100.0,High,0,Winback offer
U005858,,9999,0,0.0,Partner,North America,Starter,Consumer,100.0,High,0,Winback offer
U005859,,9999,0,0.0,Organic,North America,Growth,Consumer,100.0,High,0,Winback offer
U005860,,9999,0,0.0,Paid Social,APAC,Pro,Consumer,100.0,High,0,Winback offer
U005861,2026-04-15,46,5,148.1,Referral,North America,Free,SMB,8.8,Low,0,Monitor
U005862,2025-05-29,367,6,321.82,Paid Search,Europe,Free,Enterprise,100.0,High,1,Winback offer
U005863,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U005864,,9999,0,0.0,Paid Social,North America,Starter,Consumer,100.0,High,0,Winback offer
U005865,2026-04-12,49,7,2379.51,Partner,LATAM,Growth,Enterprise,10.5,Low,0,Monitor
U005866,2026-04-27,34,19,1729.26,Referral,North America,Growth,SMB,2.2,Low,0,Monitor
U005867,2026-01-08,143,10,395.56,Organic,APAC,Free,Mid-Market,62.2,Medium,1,Lifecycle email
U005868,2025-11-30,182,17,613.13,Organic,APAC,Free,Mid-Market,83.6,High,1,Winback offer
U005869,2026-05-26,5,6,1246.74,Partner,North America,Growth,Mid-Market,0.0,Low,0,Cross-sell
U005870,,9999,0,0.0,Organic,Europe,Pro,Mid-Market,100.0,High,0,Winback offer
U005871,2026-05-10,21,11,98.33,Paid Social,APAC,Free,Consumer,0.0,Low,0,Cross-sell
U005872,,9999,0,0.0,Organic,Europe,Free,SMB,100.0,High,0,Winback offer
U005873,2026-04-25,36,7,177.15,Lifecycle Email,Europe,Starter,Consumer,0.0,Low,0,Monitor
U005874,,9999,0,0.0,Lifecycle Email,APAC,Free,Consumer,100.0,High,0,Winback offer
U005875,,9999,0,0.0,Paid Social,North America,Free,Mid-Market,100.0,High,0,Winback offer
U005876,2026-05-19,12,2,77.6,Paid Search,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U005877,2026-03-06,86,4,68.19,Organic,Europe,Free,Consumer,27.8,Low,0,Monitor
U005878,,9999,0,0.0,Organic,North America,Starter,SMB,100.0,High,0,Winback offer
U005879,2025-08-25,279,3,101.86,Organic,North America,Starter,Consumer,100.0,High,1,Winback offer
U005880,,9999,0,0.0,Partner,Europe,Starter,SMB,100.0,High,0,Winback offer
U005881,2026-03-27,65,7,533.41,Organic,Europe,Growth,SMB,19.2,Low,0,Monitor
U005882,,9999,0,0.0,Paid Search,APAC,Free,SMB,100.0,High,0,Winback offer
U005883,2026-05-26,5,9,412.35,Partner,Europe,Free,Mid-Market,0.0,Low,0,Cross-sell
U005884,2025-07-20,315,4,96.81,Referral,APAC,Free,SMB,100.0,High,1,Winback offer
U005885,2026-05-25,6,15,342.55,Organic,APAC,Free,SMB,0.0,Low,0,Cross-sell
U005886,,9999,0,0.0,Organic,APAC,Pro,SMB,100.0,High,0,Winback offer
U005887,,9999,0,0.0,Paid Search,LATAM,Starter,Consumer,100.0,High,0,Winback offer
U005888,,9999,0,0.0,Organic,Europe,Free,Consumer,100.0,High,0,Winback offer
U005889,2026-05-20,11,5,173.26,Paid Social,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U005890,2026-03-14,78,1,25.87,Paid Search,APAC,Starter,SMB,29.4,Low,0,Monitor
U005891,,9999,0,0.0,Organic,North America,Free,Consumer,100.0,High,0,Winback offer
U005892,,9999,0,0.0,Paid Search,North America,Free,SMB,100.0,High,0,Winback offer
U005893,,9999,0,0.0,Partner,LATAM,Free,SMB,100.0,High,0,Winback offer
U005894,,9999,0,0.0,Organic,APAC,Growth,Consumer,100.0,High,0,Winback offer
U005895,2026-04-06,55,1,16.53,Paid Social,Europe,Free,Consumer,13.8,Low,0,Monitor
U005896,2026-04-23,38,2,84.22,Organic,North America,Growth,Consumer,0.0,Low,0,Monitor
U005897,,9999,0,0.0,Partner,APAC,Free,SMB,100.0,High,0,Winback offer
U005898,2026-05-28,3,4,241.13,Organic,North America,Starter,SMB,0.0,Low,0,Cross-sell
U005899,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U005900,2026-02-24,96,2,706.2,Lifecycle Email,Europe,Pro,Mid-Market,30.3,Low,1,Monitor
U005901,2026-05-22,9,3,69.98,Paid Search,APAC,Free,SMB,0.0,Low,0,Cross-sell
U005902,,9999,0,0.0,Partner,LATAM,Free,Consumer,100.0,High,0,Winback offer
U005903,,9999,0,0.0,Partner,APAC,Starter,Consumer,100.0,High,0,Winback offer
U005904,2026-05-29,2,6,244.1,Paid Search,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U005905,,9999,0,0.0,Paid Search,North America,Free,Enterprise,100.0,High,0,Winback offer
U005906,2025-12-29,153,11,1491.61,Referral,APAC,Starter,Mid-Market,63.2,Medium,1,Lifecycle email
U005907,,9999,0,0.0,Partner,APAC,Free,Mid-Market,100.0,High,0,Winback offer
U005908,,9999,0,0.0,Organic,LATAM,Free,Consumer,100.0,High,0,Winback offer
U005909,,9999,0,0.0,Organic,North America,Growth,Consumer,100.0,High,0,Winback offer
U005910,2026-03-23,69,2,119.17,Organic,Europe,Free,Mid-Market,14.0,Low,0,Monitor
U005911,,9999,0,0.0,Paid Search,Europe,Pro,Consumer,100.0,High,0,Winback offer
U005912,2026-03-10,82,5,319.88,Referral,APAC,Pro,Consumer,28.6,Low,0,Monitor
U005913,,9999,0,0.0,Referral,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U005914,2026-05-18,13,10,383.99,Paid Social,North America,Starter,SMB,0.0,Low,0,Cross-sell
U005915,2025-11-19,193,8,127.57,Paid Search,North America,Free,SMB,89.7,High,1,Winback offer
U005916,,9999,0,0.0,Paid Social,APAC,Starter,Enterprise,100.0,High,0,Winback offer
U005917,2026-05-05,26,2,214.61,Lifecycle Email,Europe,Starter,Mid-Market,0.0,Low,0,Cross-sell
U005918,,9999,0,0.0,Lifecycle Email,APAC,Free,Consumer,100.0,High,0,Winback offer
U005919,,9999,0,0.0,Lifecycle Email,LATAM,Growth,Mid-Market,100.0,High,0,Winback offer
U005920,,9999,0,0.0,Partner,APAC,Starter,Consumer,100.0,High,0,Winback offer
U005921,2025-08-19,285,5,152.34,Partner,North America,Free,Mid-Market,100.0,High,1,Winback offer
U005922,2025-09-30,243,6,343.54,Paid Social,APAC,Starter,Mid-Market,100.0,High,1,Winback offer
U005923,,9999,0,0.0,Lifecycle Email,APAC,Free,Mid-Market,100.0,High,0,Winback offer
U005924,2026-02-10,110,3,136.45,Paid Search,Europe,Growth,Consumer,44.0,Medium,1,Lifecycle email
U005925,,9999,0,0.0,Organic,Europe,Growth,Enterprise,100.0,High,0,Winback offer
U005926,,9999,0,0.0,Paid Social,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U005927,,9999,0,0.0,Partner,APAC,Free,Consumer,100.0,High,0,Winback offer
U005928,2026-03-13,79,2,127.04,Organic,North America,Free,Mid-Market,27.0,Low,0,Monitor
U005930,,9999,0,0.0,Referral,North America,Free,SMB,100.0,High,0,Winback offer
U005931,2025-09-30,243,7,2046.87,Organic,North America,Growth,Enterprise,100.0,High,1,Winback offer
U005932,,9999,0,0.0,Paid Search,North America,Starter,SMB,100.0,High,0,Winback offer
U005933,2025-11-18,194,4,47.63,Organic,North America,Free,Consumer,90.2,High,1,Winback offer
U005935,,9999,0,0.0,Lifecycle Email,North America,Starter,Consumer,100.0,High,0,Winback offer
U005936,,9999,0,0.0,Organic,Europe,Pro,Consumer,100.0,High,0,Winback offer
U005937,,9999,0,0.0,Partner,Europe,Free,SMB,100.0,High,0,Winback offer
U005938,2026-05-29,2,8,183.22,Paid Social,LATAM,Starter,Consumer,0.0,Low,0,Cross-sell
U005939,,9999,0,0.0,Lifecycle Email,Europe,Growth,Consumer,100.0,High,0,Winback offer
U005940,,9999,0,0.0,Partner,APAC,Starter,SMB,100.0,High,0,Winback offer
U005941,2026-05-26,5,8,1777.42,Paid Search,APAC,Starter,Enterprise,0.0,Low,0,Cross-sell
U005942,,9999,0,0.0,Organic,APAC,Free,SMB,100.0,High,0,Winback offer
U005943,2026-02-24,96,6,2058.0,Partner,APAC,Growth,Enterprise,31.8,Low,1,Monitor
U005944,,9999,0,0.0,Organic,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U005945,2026-03-31,61,4,151.31,Paid Search,APAC,Free,Mid-Market,17.1,Low,0,Monitor
U005946,,9999,0,0.0,Paid Social,Europe,Growth,Consumer,100.0,High,0,Winback offer
U005947,2026-03-21,71,12,584.63,Paid Search,APAC,Free,Enterprise,22.6,Low,0,Monitor
U005948,2026-05-06,25,6,154.56,Referral,LATAM,Free,SMB,0.0,Low,0,Cross-sell
U005949,2026-02-16,104,12,871.02,Partner,North America,Pro,Consumer,40.7,Medium,1,Lifecycle email
U005950,2026-02-01,119,10,576.64,Partner,Europe,Starter,SMB,49.0,Medium,1,Lifecycle email
U005951,,9999,0,0.0,Paid Social,LATAM,Free,Consumer,100.0,High,0,Winback offer
U005952,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U005953,,9999,0,0.0,Referral,Europe,Growth,Consumer,100.0,High,0,Winback offer
U005954,,9999,0,0.0,Paid Social,North America,Pro,Consumer,100.0,High,0,Winback offer
U005955,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U005956,,9999,0,0.0,Organic,APAC,Growth,Consumer,100.0,High,0,Winback offer
U005957,2025-09-16,257,12,537.72,Paid Search,LATAM,Starter,SMB,100.0,High,1,Winback offer
U005958,,9999,0,0.0,Organic,North America,Growth,SMB,100.0,High,0,Winback offer
U005959,,9999,0,0.0,Partner,APAC,Free,Consumer,100.0,High,0,Winback offer
U005960,2025-10-16,227,2,207.81,Paid Search,Europe,Growth,Consumer,100.0,High,1,Winback offer
U005961,2026-05-30,1,11,403.36,Organic,LATAM,Starter,SMB,0.0,Low,0,Cross-sell
U005962,2026-03-11,81,12,290.77,Referral,North America,Starter,Consumer,28.1,Low,0,Monitor
U005963,,9999,0,0.0,Paid Search,North America,Starter,Enterprise,100.0,High,0,Winback offer
U005964,,9999,0,0.0,Organic,APAC,Pro,Mid-Market,100.0,High,0,Winback offer
U005965,,9999,0,0.0,Organic,Europe,Starter,SMB,100.0,High,0,Winback offer
U005966,,9999,0,0.0,Organic,North America,Growth,Consumer,100.0,High,0,Winback offer
U005967,2026-05-14,17,8,650.23,Lifecycle Email,North America,Pro,Consumer,0.0,Low,0,Cross-sell
U005968,2026-05-30,1,4,71.19,Organic,APAC,Starter,Consumer,0.0,Low,0,Cross-sell
U005969,2026-05-18,13,3,53.24,Paid Search,APAC,Starter,Consumer,0.0,Low,0,Cross-sell
U005970,2026-04-20,41,5,219.04,Partner,APAC,Growth,Consumer,6.1,Low,0,Monitor
U005971,2026-04-02,59,5,524.65,Organic,North America,Pro,SMB,13.0,Low,0,Monitor
U005972,,9999,0,0.0,Organic,APAC,Starter,Mid-Market,100.0,High,0,Winback offer
U005973,2026-05-26,5,6,2920.24,Lifecycle Email,Europe,Pro,Enterprise,0.0,Low,0,Cross-sell
U005974,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U005975,2026-05-23,8,5,94.72,Organic,North America,Starter,Consumer,0.0,Low,0,Cross-sell
U005976,2026-03-15,77,5,363.98,Paid Search,APAC,Growth,SMB,25.9,Low,0,Monitor
U005977,2026-05-05,26,4,65.76,Referral,North America,Free,Consumer,0.0,Low,0,Cross-sell
U005978,2026-03-24,68,2,35.65,Lifecycle Email,North America,Free,SMB,20.9,Low,0,Monitor
U005979,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U005980,2026-02-19,101,8,295.3,Paid Search,North America,Free,Mid-Market,34.6,Low,1,Monitor
U005981,2026-01-17,134,5,475.58,Organic,APAC,Pro,SMB,57.2,Medium,1,Lifecycle email
U005982,2026-02-15,105,1,50.2,Paid Search,Europe,Growth,Consumer,35.2,Medium,1,Lifecycle email
U005983,2026-03-29,63,13,188.37,Referral,Europe,Free,Consumer,9.2,Low,0,Monitor
U005984,,9999,0,0.0,Paid Social,Europe,Pro,SMB,100.0,High,0,Winback offer
U005985,2026-05-26,5,8,371.11,Paid Search,LATAM,Growth,Consumer,0.0,Low,0,Cross-sell
U005986,2025-07-18,317,3,66.75,Referral,North America,Starter,Consumer,100.0,High,1,Winback offer
U005987,,9999,0,0.0,Lifecycle Email,North America,Growth,SMB,100.0,High,0,Winback offer
U005988,2026-04-11,50,3,105.84,Referral,Europe,Free,SMB,6.5,Low,0,Monitor
U005989,,9999,0,0.0,Paid Search,Europe,Starter,Mid-Market,100.0,High,0,Winback offer
U005990,2026-03-24,68,6,2024.64,Lifecycle Email,North America,Pro,Enterprise,20.9,Low,0,Monitor
U005991,2026-05-18,13,2,109.09,Partner,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U005992,2025-10-08,235,12,236.69,Organic,APAC,Starter,Consumer,100.0,High,1,Winback offer
U005993,2025-02-10,475,6,110.89,Paid Search,Europe,Starter,Consumer,100.0,High,1,Winback offer
U005994,2025-11-14,198,2,556.58,Paid Search,APAC,Growth,Enterprise,90.9,High,1,Winback offer
U005995,2026-03-31,61,12,1825.49,Organic,Europe,Growth,Mid-Market,8.1,Low,0,Monitor
U005996,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U005997,2026-01-26,125,15,678.36,Paid Social,APAC,Starter,SMB,52.3,Medium,1,Lifecycle email
U005998,2026-02-27,93,10,288.28,Organic,Europe,Starter,Consumer,34.7,Low,1,Monitor
U005999,,9999,0,0.0,Partner,Europe,Pro,SMB,100.0,High,0,Winback offer
U006000,2026-03-09,83,5,381.97,Paid Social,Europe,Growth,SMB,29.2,Low,0,Monitor
U006001,2026-05-12,19,7,517.55,Partner,APAC,Pro,Consumer,0.0,Low,0,Cross-sell
U006002,2025-12-28,154,3,194.67,Organic,North America,Growth,Consumer,63.7,Medium,1,Lifecycle email
U006003,2026-05-02,29,4,107.5,Lifecycle Email,Europe,Free,SMB,0.0,Low,0,Cross-sell
U006004,,9999,0,0.0,Referral,APAC,Starter,Enterprise,100.0,High,0,Winback offer
U006005,,9999,0,0.0,Referral,North America,Growth,Consumer,100.0,High,0,Winback offer
U006006,,9999,0,0.0,Paid Social,APAC,Pro,Mid-Market,100.0,High,0,Winback offer
U006007,,9999,0,0.0,Organic,APAC,Free,Consumer,100.0,High,0,Winback offer
U006008,2026-01-27,124,10,677.76,Paid Social,Europe,Starter,Mid-Market,51.7,Medium,1,Lifecycle email
U006009,2026-05-09,22,7,149.84,Paid Search,APAC,Starter,Consumer,0.0,Low,0,Cross-sell
U006010,,9999,0,0.0,Partner,LATAM,Free,Consumer,100.0,High,0,Winback offer
U006011,2026-03-23,69,12,396.99,Referral,North America,Starter,Consumer,14.0,Low,0,Monitor
U006012,2024-12-27,520,9,546.7,Referral,LATAM,Growth,SMB,100.0,High,1,Winback offer
U006013,2026-05-17,14,2,168.34,Paid Social,LATAM,Growth,SMB,0.0,Low,0,Cross-sell
U006014,,9999,0,0.0,Lifecycle Email,North America,Free,Mid-Market,100.0,High,0,Winback offer
U006015,,9999,0,0.0,Organic,APAC,Free,Mid-Market,100.0,High,0,Winback offer
U006016,,9999,0,0.0,Paid Search,North America,Growth,Enterprise,100.0,High,0,Winback offer
U006017,2026-03-26,66,13,594.01,Paid Search,North America,Growth,Consumer,19.8,Low,0,Monitor
U006018,2026-01-22,129,7,162.35,Paid Search,North America,Starter,Consumer,54.5,Medium,1,Lifecycle email
U006019,2026-03-24,68,7,472.64,Organic,LATAM,Growth,SMB,20.9,Low,0,Monitor
U006020,,9999,0,0.0,Paid Search,North America,Starter,SMB,100.0,High,0,Winback offer
U006021,,9999,0,0.0,Organic,Europe,Starter,SMB,100.0,High,0,Winback offer
U006022,,9999,0,0.0,Paid Social,Europe,Starter,SMB,100.0,High,0,Winback offer
U006023,2026-03-28,64,9,1251.17,Organic,North America,Growth,Mid-Market,18.7,Low,0,Monitor
U006024,2025-12-27,155,6,294.16,Paid Search,APAC,Growth,Consumer,68.8,High,1,Winback offer
U006025,,9999,0,0.0,Organic,North America,Starter,Enterprise,100.0,High,0,Winback offer
U006026,2025-09-04,269,8,1055.97,Paid Social,APAC,Growth,Enterprise,100.0,High,1,Winback offer
U006027,,9999,0,0.0,Organic,North America,Free,Consumer,100.0,High,0,Winback offer
U006028,2026-03-24,68,6,287.95,Lifecycle Email,APAC,Starter,SMB,19.4,Low,0,Monitor
U006029,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U006030,,9999,0,0.0,Partner,North America,Growth,Enterprise,100.0,High,0,Winback offer
U006031,2026-05-06,25,6,87.74,Paid Social,APAC,Free,Consumer,0.0,Low,0,Cross-sell
U006032,2026-05-23,8,10,909.78,Paid Search,Europe,Pro,Consumer,0.0,Low,0,Cross-sell
U006033,2024-08-12,657,3,92.7,Paid Search,North America,Starter,SMB,100.0,High,1,Winback offer
U006034,2026-05-15,16,3,1012.5,Paid Search,Europe,Pro,Mid-Market,0.0,Low,0,Cross-sell
U006035,2025-12-19,163,8,106.71,Paid Search,North America,Free,Consumer,68.7,High,1,Winback offer
U006036,,9999,0,0.0,Organic,LATAM,Free,SMB,100.0,High,0,Winback offer
U006037,2026-05-18,13,1,11.58,Paid Search,North America,Growth,Consumer,0.0,Low,0,Monitor
U006038,,9999,0,0.0,Partner,Europe,Pro,SMB,100.0,High,0,Winback offer
U006039,,9999,0,0.0,Partner,North America,Growth,SMB,100.0,High,0,Winback offer
U006040,2025-04-16,410,17,658.18,Partner,APAC,Free,Mid-Market,100.0,High,1,Winback offer
U006041,,9999,0,0.0,Paid Search,Europe,Free,Consumer,100.0,High,0,Winback offer
U006042,2025-11-30,182,1,9.3,Organic,North America,Free,Consumer,83.6,High,1,Winback offer
U006043,2026-01-04,147,8,97.11,Paid Search,North America,Free,Consumer,64.4,Medium,1,Lifecycle email
U006044,,9999,0,0.0,Referral,APAC,Starter,Consumer,100.0,High,0,Winback offer
U006045,2026-05-14,17,2,284.86,Partner,APAC,Pro,Consumer,0.0,Low,0,Cross-sell
U006046,2026-02-26,94,18,973.84,Paid Search,Europe,Pro,Consumer,35.2,Medium,1,Lifecycle email
U006047,2026-05-08,23,2,72.83,Partner,APAC,Starter,Consumer,0.0,Low,0,Cross-sell
U006048,2026-03-21,71,2,43.21,Paid Social,APAC,Free,SMB,22.6,Low,0,Monitor
U006049,2026-03-24,68,21,903.37,Partner,APAC,Free,Mid-Market,20.9,Low,0,Monitor
U006050,,9999,0,0.0,Referral,Europe,Starter,Mid-Market,100.0,High,0,Winback offer
U006051,2026-04-29,32,8,829.19,Partner,North America,Pro,Consumer,4.1,Low,0,Monitor
U006052,,9999,0,0.0,Lifecycle Email,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U006053,2026-05-16,15,17,921.05,Lifecycle Email,North America,Starter,SMB,0.0,Low,0,Cross-sell
U006054,,9999,0,0.0,Partner,Europe,Free,Consumer,100.0,High,0,Winback offer
U006055,,9999,0,0.0,Paid Search,Europe,Growth,Mid-Market,100.0,High,0,Winback offer
U006056,,9999,0,0.0,Organic,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U006057,2026-05-13,18,1,116.28,Organic,North America,Growth,SMB,0.0,Low,0,Monitor
U006058,,9999,0,0.0,Partner,Europe,Free,SMB,100.0,High,0,Winback offer
U006059,2025-11-26,186,1,113.61,Paid Search,APAC,Starter,SMB,85.8,High,1,Winback offer
U006060,2026-02-08,112,3,17.82,Paid Search,APAC,Free,Consumer,45.1,Medium,1,Lifecycle email
U006061,,9999,0,0.0,Paid Search,Europe,Growth,Consumer,100.0,High,0,Winback offer
U006062,,9999,0,0.0,Organic,LATAM,Starter,Mid-Market,100.0,High,0,Winback offer
U006063,2026-04-23,38,2,91.57,Partner,Europe,Growth,Consumer,0.0,Low,0,Monitor
U006064,2025-12-31,151,9,919.11,Referral,North America,Starter,Mid-Market,66.6,High,1,Winback offer
U006065,2026-05-13,18,14,549.38,Paid Search,North America,Starter,SMB,0.0,Low,0,Cross-sell
U006066,2026-04-04,57,3,139.82,Organic,North America,Starter,SMB,11.9,Low,0,Monitor
U006067,2025-12-22,160,8,659.54,Organic,APAC,Starter,Mid-Market,62.5,Medium,1,Lifecycle email
U006068,,9999,0,0.0,Paid Search,LATAM,Starter,SMB,100.0,High,0,Winback offer
U006069,,9999,0,0.0,Organic,North America,Growth,SMB,100.0,High,0,Winback offer
U006070,,9999,0,0.0,Referral,Europe,Growth,Consumer,100.0,High,0,Winback offer
U006071,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U006072,,9999,0,0.0,Referral,North America,Starter,Enterprise,100.0,High,0,Winback offer
U006073,,9999,0,0.0,Organic,LATAM,Growth,Consumer,100.0,High,0,Winback offer
U006074,2026-05-27,4,18,1639.79,Paid Search,North America,Pro,SMB,0.0,Low,0,Cross-sell
U006075,2026-05-17,14,6,526.98,Organic,North America,Growth,SMB,0.0,Low,0,Cross-sell
U006076,,9999,0,0.0,Paid Search,LATAM,Free,Consumer,100.0,High,0,Winback offer
U006077,2026-05-05,26,5,375.93,Referral,APAC,Growth,SMB,0.0,Low,0,Cross-sell
U006078,,9999,0,0.0,Paid Search,Europe,Growth,Consumer,100.0,High,0,Winback offer
U006079,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U006080,,9999,0,0.0,Paid Search,North America,Free,SMB,100.0,High,0,Winback offer
U006081,2026-01-12,139,9,210.77,Organic,North America,Starter,Consumer,60.0,Medium,1,Lifecycle email
U006082,2026-05-05,26,2,104.58,Paid Social,Europe,Pro,SMB,0.0,Low,0,Cross-sell
U006083,,9999,0,0.0,Referral,Europe,Starter,Consumer,100.0,High,0,Winback offer
U006084,,9999,0,0.0,Organic,North America,Starter,Consumer,100.0,High,0,Winback offer
