RevenueDriverKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,ServiceKey,SegmentKey,VolumeJobs,TEU,CBM,ChargeableKg,AvgRateUSD,SurchargeUSD,DiscountUSD,RevenueUSD,DataSource,DateKey,YearMonth
202707_BASE_TH_CLS_SKA,2027-07-01,Forecast,BASE,TH,CLS,SKA,75,0.0,0.0,0.0,1594.96,5502.61,5741.85,119382.7,Synthetic planning model,20270701,2027-07
202707_BASE_TH_CUS_ENT,2027-07-01,Forecast,BASE,TH,CUS,ENT,157,0.0,0.0,0.0,246.93,1783.33,1356.88,39194.44,Synthetic planning model,20270701,2027-07
202707_BASE_TH_CUS_MM,2027-07-01,Forecast,BASE,TH,CUS,MM,126,0.0,0.0,0.0,243.47,1411.14,674.89,31413.18,Synthetic planning model,20270701,2027-07
202707_BASE_TH_CUS_SME,2027-07-01,Forecast,BASE,TH,CUS,SME,94,0.0,0.0,0.0,253.12,1094.5,237.94,24650.08,Synthetic planning model,20270701,2027-07
202707_BASE_TH_CUS_SKA,2027-07-01,Forecast,BASE,TH,CUS,SKA,168,0.0,0.0,0.0,240.11,1855.58,1936.26,40258.04,Synthetic planning model,20270701,2027-07
202707_BASE_TH_TRK_ENT,2027-07-01,Forecast,BASE,TH,TRK,ENT,184,0.0,0.0,0.0,370.82,3684.46,2388.07,69527.08,Synthetic planning model,20270701,2027-07
202707_BASE_TH_TRK_MM,2027-07-01,Forecast,BASE,TH,TRK,MM,149,0.0,0.0,0.0,372.14,2994.24,1219.88,57223.28,Synthetic planning model,20270701,2027-07
202707_BASE_TH_TRK_SME,2027-07-01,Forecast,BASE,TH,TRK,SME,111,0.0,0.0,0.0,376.09,2254.29,417.46,43582.94,Synthetic planning model,20270701,2027-07
202707_BASE_TH_TRK_SKA,2027-07-01,Forecast,BASE,TH,TRK,SKA,205,0.0,0.0,0.0,379.24,4198.21,3731.74,78211.13,Synthetic planning model,20270701,2027-07
202707_BASE_CN_AIR_ENT,2027-07-01,Forecast,BASE,CN,AIR,ENT,103,0.0,0.0,135348.31,1772.78,9860.22,6390.88,186065.98,Synthetic planning model,20270701,2027-07
202707_BASE_CN_AIR_MM,2027-07-01,Forecast,BASE,CN,AIR,MM,85,0.0,0.0,118860.96,1726.47,7924.51,3228.51,151446.28,Synthetic planning model,20270701,2027-07
202707_BASE_CN_AIR_SME,2027-07-01,Forecast,BASE,CN,AIR,SME,67,0.0,0.0,93927.43,1753.55,6344.33,1174.88,122657.0,Synthetic planning model,20270701,2027-07
202707_BASE_CN_AIR_SKA,2027-07-01,Forecast,BASE,CN,AIR,SKA,120,0.0,0.0,136681.93,1773.14,11489.95,10213.29,214053.44,Synthetic planning model,20270701,2027-07
202707_BASE_CN_FCL_ENT,2027-07-01,Forecast,BASE,CN,FCL,ENT,174,229.68,0.0,0.0,1196.02,11237.85,7283.79,212062.35,Synthetic planning model,20270701,2027-07
202707_BASE_CN_FCL_MM,2027-07-01,Forecast,BASE,CN,FCL,MM,143,213.33,0.0,0.0,1186.02,9158.46,3731.22,175028.28,Synthetic planning model,20270701,2027-07
202707_BASE_CN_FCL_SME,2027-07-01,Forecast,BASE,CN,FCL,SME,112,175.32,0.0,0.0,1171.25,7083.75,1311.81,136952.49,Synthetic planning model,20270701,2027-07
202707_BASE_CN_FCL_SKA,2027-07-01,Forecast,BASE,CN,FCL,SKA,188,267.12,0.0,0.0,1180.39,11983.33,10651.85,223245.0,Synthetic planning model,20270701,2027-07
202707_BASE_CN_LCL_ENT,2027-07-01,Forecast,BASE,CN,LCL,ENT,153,0.0,851.31,0.0,660.62,4649.46,3537.64,102187.13,Synthetic planning model,20270701,2027-07
202707_BASE_CN_LCL_MM,2027-07-01,Forecast,BASE,CN,LCL,MM,128,0.0,918.19,0.0,658.24,3875.73,1853.61,86277.16,Synthetic planning model,20270701,2027-07
202707_BASE_CN_LCL_SME,2027-07-01,Forecast,BASE,CN,LCL,SME,92,0.0,583.27,0.0,658.44,2786.5,605.76,62756.89,Synthetic planning model,20270701,2027-07
202707_BASE_CN_LCL_SKA,2027-07-01,Forecast,BASE,CN,LCL,SKA,174,0.0,1358.43,0.0,653.16,5227.93,5455.23,113423.34,Synthetic planning model,20270701,2027-07
202707_BASE_CN_CLS_ENT,2027-07-01,Forecast,BASE,CN,CLS,ENT,87,0.0,0.0,0.0,1578.27,6316.23,4805.82,138819.68,Synthetic planning model,20270701,2027-07
202707_BASE_CN_CLS_MM,2027-07-01,Forecast,BASE,CN,CLS,MM,71,0.0,0.0,0.0,1568.42,5122.47,2449.88,114030.69,Synthetic planning model,20270701,2027-07
202707_BASE_CN_CLS_SME,2027-07-01,Forecast,BASE,CN,CLS,SME,56,0.0,0.0,0.0,1635.99,4214.32,916.16,94913.84,Synthetic planning model,20270701,2027-07
202707_BASE_CN_CLS_SKA,2027-07-01,Forecast,BASE,CN,CLS,SKA,97,0.0,0.0,0.0,1594.95,7116.65,7426.07,154400.31,Synthetic planning model,20270701,2027-07
202707_BASE_CN_CUS_ENT,2027-07-01,Forecast,BASE,CN,CUS,ENT,202,0.0,0.0,0.0,248.78,2311.63,1758.85,50805.59,Synthetic planning model,20270701,2027-07
202707_BASE_CN_CUS_MM,2027-07-01,Forecast,BASE,CN,CUS,MM,159,0.0,0.0,0.0,250.64,1833.16,876.73,40807.69,Synthetic planning model,20270701,2027-07
202707_BASE_CN_CUS_SME,2027-07-01,Forecast,BASE,CN,CUS,SME,128,0.0,0.0,0.0,240.98,1418.89,308.45,31955.84,Synthetic planning model,20270701,2027-07
202707_BASE_CN_CUS_SKA,2027-07-01,Forecast,BASE,CN,CUS,SKA,223,0.0,0.0,0.0,250.66,2571.26,2683.05,55785.1,Synthetic planning model,20270701,2027-07
202707_BASE_CN_TRK_ENT,2027-07-01,Forecast,BASE,CN,TRK,ENT,238,0.0,0.0,0.0,381.72,4905.92,3179.76,92576.43,Synthetic planning model,20270701,2027-07
202707_BASE_CN_TRK_MM,2027-07-01,Forecast,BASE,CN,TRK,MM,193,0.0,0.0,0.0,368.09,3836.27,1562.92,73315.31,Synthetic planning model,20270701,2027-07
202707_BASE_CN_TRK_SME,2027-07-01,Forecast,BASE,CN,TRK,SME,149,0.0,0.0,0.0,373.84,3007.93,557.02,58153.37,Synthetic planning model,20270701,2027-07
202707_BASE_CN_TRK_SKA,2027-07-01,Forecast,BASE,CN,TRK,SKA,271,0.0,0.0,0.0,369.23,5403.34,4802.97,100662.3,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_AIR_ENT,2027-07-01,Forecast,UPSIDE,VN_NORTH,AIR,ENT,157,0.0,0.0,231104.19,1774.79,15046.68,9752.48,283936.49,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_AIR_MM,2027-07-01,Forecast,UPSIDE,VN_NORTH,AIR,MM,126,0.0,0.0,97158.96,1783.27,12133.36,4943.22,231882.08,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_AIR_SME,2027-07-01,Forecast,UPSIDE,VN_NORTH,AIR,SME,99,0.0,0.0,98601.22,1845.91,9868.24,1827.45,190785.99,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_AIR_SKA,2027-07-01,Forecast,UPSIDE,VN_NORTH,AIR,SKA,181,0.0,0.0,221533.31,1817.48,17764.03,15790.25,330937.25,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_FCL_ENT,2027-07-01,Forecast,UPSIDE,VN_NORTH,FCL,ENT,261,323.58,0.0,0.0,1233.54,17385.58,11268.43,328072.39,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_FCL_MM,2027-07-01,Forecast,UPSIDE,VN_NORTH,FCL,MM,207,282.39,0.0,0.0,1231.22,13762.61,5606.99,263018.82,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_FCL_SME,2027-07-01,Forecast,UPSIDE,VN_NORTH,FCL,SME,157,215.44,0.0,0.0,1211.71,10272.89,1902.39,198609.18,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_FCL_SKA,2027-07-01,Forecast,UPSIDE,VN_NORTH,FCL,SKA,294,425.25,0.0,0.0,1225.23,19451.68,17290.38,362377.5,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_LCL_ENT,2027-07-01,Forecast,UPSIDE,VN_NORTH,LCL,ENT,229,0.0,1866.05,0.0,661.11,6964.12,5298.79,153059.25,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_LCL_MM,2027-07-01,Forecast,UPSIDE,VN_NORTH,LCL,MM,178,0.0,1267.78,0.0,684.2,5602.25,2679.34,124710.91,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_LCL_SME,2027-07-01,Forecast,UPSIDE,VN_NORTH,LCL,SME,140,0.0,1059.55,0.0,680.04,4379.43,952.05,98632.41,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_LCL_SKA,2027-07-01,Forecast,UPSIDE,VN_NORTH,LCL,SKA,253,0.0,1651.34,0.0,657.58,7652.93,7985.67,166035.36,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_CLS_ENT,2027-07-01,Forecast,UPSIDE,VN_NORTH,CLS,ENT,134,0.0,0.0,0.0,1624.04,10010.57,7616.74,220014.93,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_CLS_MM,2027-07-01,Forecast,UPSIDE,VN_NORTH,CLS,MM,104,0.0,0.0,0.0,1643.46,7862.32,3760.24,175022.18,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_CLS_SME,2027-07-01,Forecast,UPSIDE,VN_NORTH,CLS,SME,82,0.0,0.0,0.0,1648.94,6219.8,1352.13,140080.74,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_CLS_SKA,2027-07-01,Forecast,UPSIDE,VN_NORTH,CLS,SKA,143,0.0,0.0,0.0,1696.85,11161.88,11647.18,242164.22,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_CUS_ENT,2027-07-01,Forecast,UPSIDE,VN_NORTH,CUS,ENT,298,0.0,0.0,0.0,254.37,3486.91,2653.09,76636.31,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_CUS_MM,2027-07-01,Forecast,UPSIDE,VN_NORTH,CUS,MM,241,0.0,0.0,0.0,249.76,2768.79,1324.2,61635.57,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_CUS_SME,2027-07-01,Forecast,UPSIDE,VN_NORTH,CUS,SME,191,0.0,0.0,0.0,262.9,2309.8,502.13,52020.72,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_CUS_SKA,2027-07-01,Forecast,UPSIDE,VN_NORTH,CUS,SKA,341,0.0,0.0,0.0,252.99,3968.45,4140.99,86098.01,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_TRK_ENT,2027-07-01,Forecast,UPSIDE,VN_NORTH,TRK,ENT,348,0.0,0.0,0.0,387.92,7289.7,4724.81,137559.34,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_TRK_MM,2027-07-01,Forecast,UPSIDE,VN_NORTH,TRK,MM,295,0.0,0.0,0.0,391.37,6234.56,2540.01,119149.38,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_TRK_SME,2027-07-01,Forecast,UPSIDE,VN_NORTH,TRK,SME,225,0.0,0.0,0.0,392.2,4765.23,882.45,92127.72,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_NORTH_TRK_SKA,2027-07-01,Forecast,UPSIDE,VN_NORTH,TRK,SKA,391,0.0,0.0,0.0,385.56,8140.71,7236.19,151658.47,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_AIR_ENT,2027-07-01,Forecast,UPSIDE,VN_SOUTH,AIR,ENT,175,0.0,0.0,252348.89,1817.59,17176.23,11132.74,324121.77,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_AIR_MM,2027-07-01,Forecast,UPSIDE,VN_SOUTH,AIR,MM,145,0.0,0.0,135580.15,1820.02,14250.75,5805.86,272347.59,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_AIR_SME,2027-07-01,Forecast,UPSIDE,VN_SOUTH,AIR,SME,107,0.0,0.0,80340.7,1820.66,10519.75,1948.1,203381.76,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_AIR_SKA,2027-07-01,Forecast,UPSIDE,VN_SOUTH,AIR,SKA,188,0.0,0.0,142091.39,1853.63,18818.08,16727.18,350573.86,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_FCL_ENT,2027-07-01,Forecast,UPSIDE,VN_SOUTH,FCL,ENT,294,379.54,0.0,0.0,1211.53,19234.17,12466.59,362955.97,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_FCL_MM,2027-07-01,Forecast,UPSIDE,VN_SOUTH,FCL,MM,235,277.07,0.0,0.0,1242.4,15766.05,6423.21,301306.71,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_FCL_SME,2027-07-01,Forecast,UPSIDE,VN_SOUTH,FCL,SME,181,225.05,0.0,0.0,1190.89,11639.74,2155.51,225034.96,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_FCL_SKA,2027-07-01,Forecast,UPSIDE,VN_SOUTH,FCL,SKA,319,516.51,0.0,0.0,1236.51,21300.07,18933.39,396812.36,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_LCL_ENT,2027-07-01,Forecast,UPSIDE,VN_SOUTH,LCL,ENT,243,0.0,1802.94,0.0,651.56,7283.12,5541.5,160070.29,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_LCL_MM,2027-07-01,Forecast,UPSIDE,VN_SOUTH,LCL,MM,203,0.0,1390.22,0.0,666.61,6224.76,2977.06,138568.61,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_LCL_SME,2027-07-01,Forecast,UPSIDE,VN_SOUTH,LCL,SME,153,0.0,1205.59,0.0,674.36,4746.17,1031.78,106891.93,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_LCL_SKA,2027-07-01,Forecast,UPSIDE,VN_SOUTH,LCL,SKA,282,0.0,1424.92,0.0,662.86,8598.56,8972.41,186551.46,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_CLS_ENT,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CLS,ENT,139,0.0,0.0,0.0,1692.79,10823.7,8235.43,237886.18,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_CLS_MM,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CLS,MM,117,0.0,0.0,0.0,1692.96,9111.49,4357.67,202829.79,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_CLS_SME,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CLS,SME,84,0.0,0.0,0.0,1658.47,6408.31,1393.11,144326.34,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_CLS_SKA,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CLS,SKA,163,0.0,0.0,0.0,1679.54,12593.16,13140.69,273216.87,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_CUS_ENT,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CUS,ENT,329,0.0,0.0,0.0,248.33,3758.22,2859.52,82599.21,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_CUS_MM,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CUS,MM,280,0.0,0.0,0.0,248.93,3206.2,1533.4,71372.86,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_CUS_SME,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CUS,SME,221,0.0,0.0,0.0,252.18,2563.69,557.32,57738.78,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_CUS_SKA,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CUS,SKA,385,0.0,0.0,0.0,252.85,4477.92,4672.61,97151.37,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_TRK_ENT,2027-07-01,Forecast,UPSIDE,VN_SOUTH,TRK,ENT,404,0.0,0.0,0.0,385.87,8418.03,5456.13,158851.39,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_TRK_MM,2027-07-01,Forecast,UPSIDE,VN_SOUTH,TRK,MM,320,0.0,0.0,0.0,389.06,6722.87,2738.95,128481.53,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_TRK_SME,2027-07-01,Forecast,UPSIDE,VN_SOUTH,TRK,SME,251,0.0,0.0,0.0,390.12,5287.69,979.2,102228.66,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_SOUTH_TRK_SKA,2027-07-01,Forecast,UPSIDE,VN_SOUTH,TRK,SKA,446,0.0,0.0,0.0,390.45,9403.51,8358.67,175183.88,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_AIR_ENT,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,AIR,ENT,115,0.0,0.0,165823.37,1804.55,11206.28,7263.33,211466.66,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_AIR_MM,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,AIR,MM,89,0.0,0.0,72938.84,1834.16,8814.99,3591.29,168464.2,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_AIR_SME,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,AIR,SME,65,0.0,0.0,60452.52,1765.03,6195.26,1147.27,119775.09,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_AIR_SKA,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,AIR,SKA,119,0.0,0.0,148277.12,1786.28,11478.63,10203.23,213842.62,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_FCL_ENT,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,FCL,ENT,183,262.18,0.0,0.0,1238.0,12233.88,7929.37,230857.91,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_FCL_MM,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,FCL,MM,142,215.26,0.0,0.0,1245.99,9554.25,3892.47,182592.4,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_FCL_SME,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,FCL,SME,113,148.6,0.0,0.0,1213.38,7404.03,1371.12,143144.5,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_FCL_SKA,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,FCL,SKA,200,269.44,0.0,0.0,1183.07,12777.19,11357.5,238034.34,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_LCL_ENT,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,LCL,ENT,148,0.0,899.59,0.0,682.77,4648.28,3536.73,102161.02,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_LCL_MM,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,LCL,MM,126,0.0,793.22,0.0,675.39,3914.56,1872.18,87141.54,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_LCL_SME,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,LCL,SME,100,0.0,670.85,0.0,694.64,3195.33,694.64,71964.28,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_LCL_SKA,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,LCL,SKA,180,0.0,1288.21,0.0,671.87,5563.04,5804.91,120693.85,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_CLS_ENT,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CLS,ENT,95,0.0,0.0,0.0,1673.18,7311.79,5563.32,160700.42,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_CLS_MM,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CLS,MM,70,0.0,0.0,0.0,1700.35,5475.13,2618.54,121881.1,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_CLS_SME,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CLS,SME,56,0.0,0.0,0.0,1660.3,4276.94,929.77,96324.21,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_CLS_SKA,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CLS,SKA,104,0.0,0.0,0.0,1703.37,8148.92,8503.22,176796.19,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_CUS_ENT,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CUS,ENT,209,0.0,0.0,0.0,260.2,2501.54,1903.34,54979.48,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_CUS_MM,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CUS,MM,173,0.0,0.0,0.0,253.3,2015.76,964.06,44872.48,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_CUS_SME,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CUS,SME,133,0.0,0.0,0.0,254.72,1558.38,338.78,35097.38,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_CUS_SKA,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CUS,SKA,234,0.0,0.0,0.0,261.06,2810.01,2932.18,60964.93,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_TRK_ENT,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,TRK,ENT,253,0.0,0.0,0.0,375.02,5123.55,3320.82,96683.35,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_TRK_MM,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,TRK,MM,197,0.0,0.0,0.0,389.58,4144.37,1688.45,79203.59,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_TRK_SME,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,TRK,SME,152,0.0,0.0,0.0,388.32,3187.34,590.25,61621.88,Synthetic planning model,20270701,2027-07
202707_UPSIDE_VN_CENTRAL_TRK_SKA,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,TRK,SKA,279,0.0,0.0,0.0,388.15,5847.91,5198.14,108944.39,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_AIR_ENT,2027-07-01,Forecast,UPSIDE,TH,AIR,ENT,92,0.0,0.0,85819.0,1786.92,8877.43,5753.89,167520.41,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_AIR_MM,2027-07-01,Forecast,UPSIDE,TH,AIR,MM,78,0.0,0.0,101837.89,1822.87,7677.94,3128.05,146733.88,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_AIR_SME,2027-07-01,Forecast,UPSIDE,TH,AIR,SME,57,0.0,0.0,55382.62,1828.19,5627.17,1042.07,108791.89,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_AIR_SKA,2027-07-01,Forecast,UPSIDE,TH,AIR,SKA,106,0.0,0.0,131684.19,1795.32,10276.4,9134.58,191445.62,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_FCL_ENT,2027-07-01,Forecast,UPSIDE,TH,FCL,ENT,147,205.2,0.0,0.0,1230.25,9765.73,6329.64,184282.95,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_FCL_MM,2027-07-01,Forecast,UPSIDE,TH,FCL,MM,124,176.63,0.0,0.0,1217.91,8155.12,3322.46,155853.44,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_FCL_SME,2027-07-01,Forecast,UPSIDE,TH,FCL,SME,94,139.96,0.0,0.0,1286.29,6529.23,1209.12,126231.69,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_FCL_SKA,2027-07-01,Forecast,UPSIDE,TH,FCL,SKA,175,266.88,0.0,0.0,1265.83,11962.08,10632.96,222849.08,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_LCL_ENT,2027-07-01,Forecast,UPSIDE,TH,LCL,ENT,129,0.0,725.05,0.0,685.01,4064.84,3092.82,89338.2,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_LCL_MM,2027-07-01,Forecast,UPSIDE,TH,LCL,MM,108,0.0,611.65,0.0,674.9,3352.89,1603.55,74638.17,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_LCL_SME,2027-07-01,Forecast,UPSIDE,TH,LCL,SME,79,0.0,519.85,0.0,668.36,2428.84,528.01,54701.6,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_LCL_SKA,2027-07-01,Forecast,UPSIDE,TH,LCL,SKA,144,0.0,695.97,0.0,683.06,4524.62,4721.34,98164.48,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_CLS_ENT,2027-07-01,Forecast,UPSIDE,TH,CLS,ENT,77,0.0,0.0,0.0,1629.31,5771.01,4390.99,126836.82,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_CLS_MM,2027-07-01,Forecast,UPSIDE,TH,CLS,MM,65,0.0,0.0,0.0,1683.39,5033.35,2407.25,112046.65,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_CLS_SME,2027-07-01,Forecast,UPSIDE,TH,CLS,SME,46,0.0,0.0,0.0,1653.92,3499.69,760.8,78819.01,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_CLS_SKA,2027-07-01,Forecast,UPSIDE,TH,CLS,SKA,84,0.0,0.0,0.0,1617.9,6251.58,6523.39,135632.09,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_CUS_ENT,2027-07-01,Forecast,UPSIDE,TH,CUS,ENT,172,0.0,0.0,0.0,250.32,1980.55,1506.94,43528.98,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_CUS_MM,2027-07-01,Forecast,UPSIDE,TH,CUS,MM,146,0.0,0.0,0.0,256.58,1723.17,824.13,38359.28,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_CUS_SME,2027-07-01,Forecast,UPSIDE,TH,CUS,SME,110,0.0,0.0,0.0,256.88,1299.84,282.57,29274.61,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_CUS_SKA,2027-07-01,Forecast,UPSIDE,TH,CUS,SKA,198,0.0,0.0,0.0,256.06,2332.17,2433.57,50597.93,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_TRK_ENT,2027-07-01,Forecast,UPSIDE,TH,TRK,ENT,211,0.0,0.0,0.0,391.29,4458.41,2889.71,84131.85,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_TRK_MM,2027-07-01,Forecast,UPSIDE,TH,TRK,MM,166,0.0,0.0,0.0,387.78,3476.04,1416.16,66430.95,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_TRK_SME,2027-07-01,Forecast,UPSIDE,TH,TRK,SME,133,0.0,0.0,0.0,382.79,2749.21,509.11,53151.31,Synthetic planning model,20270701,2027-07
202707_UPSIDE_TH_TRK_SKA,2027-07-01,Forecast,UPSIDE,TH,TRK,SKA,235,0.0,0.0,0.0,388.21,4926.32,4378.95,91775.57,Synthetic planning model,20270701,2027-07
202707_UPSIDE_CN_AIR_ENT,2027-07-01,Forecast,UPSIDE,CN,AIR,ENT,126,0.0,0.0,95548.04,1834.15,12479.56,8088.6,235493.91,Synthetic planning model,20270701,2027-07
