ForecastAccuracyKey,MonthStart,ForecastHorizonMonths,RegionKey,ServiceKey,ScenarioKey,ActualRevenueUSD,ForecastRevenueUSD,ForecastErrorUSD,AbsoluteErrorUSD,AbsolutePctError,ForecastBiasPct,DateKey,YearMonth
FA_202603_1M_VN_NORTH_LCL,2026-03-01,1,VN_NORTH,LCL,BASE,389805.0,387152.72,-2652.28,2652.28,0.0068,-0.0068,20260301,2026-03
FA_202603_2M_VN_NORTH_LCL,2026-03-01,2,VN_NORTH,LCL,BASE,389805.0,369998.78,-19806.22,19806.22,0.05081,-0.0508,20260301,2026-03
FA_202603_3M_VN_NORTH_LCL,2026-03-01,3,VN_NORTH,LCL,BASE,389805.0,413389.56,23584.56,23584.56,0.0605,0.0605,20260301,2026-03
FA_202603_1M_VN_NORTH_TRK,2026-03-01,1,VN_NORTH,TRK,BASE,354813.01,332231.4,-22581.61,22581.61,0.06364,-0.0636,20260301,2026-03
FA_202603_2M_VN_NORTH_TRK,2026-03-01,2,VN_NORTH,TRK,BASE,354813.01,300784.47,-54028.54,54028.54,0.15227,-0.1523,20260301,2026-03
FA_202603_3M_VN_NORTH_TRK,2026-03-01,3,VN_NORTH,TRK,BASE,354813.01,393076.5,38263.49,38263.49,0.10784,0.1078,20260301,2026-03
FA_202603_1M_VN_SOUTH_AIR,2026-03-01,1,VN_SOUTH,AIR,BASE,826520.64,819590.89,-6929.75,6929.75,0.00838,-0.0084,20260301,2026-03
FA_202603_2M_VN_SOUTH_AIR,2026-03-01,2,VN_SOUTH,AIR,BASE,826520.64,858302.7,31782.06,31782.06,0.03845,0.0384,20260301,2026-03
FA_202603_3M_VN_SOUTH_AIR,2026-03-01,3,VN_SOUTH,AIR,BASE,826520.64,966512.52,139991.88,139991.88,0.16937,0.1694,20260301,2026-03
FA_202603_1M_VN_SOUTH_CLS,2026-03-01,1,VN_SOUTH,CLS,BASE,586905.42,590294.47,3389.05,3389.05,0.00577,0.0058,20260301,2026-03
FA_202603_2M_VN_SOUTH_CLS,2026-03-01,2,VN_SOUTH,CLS,BASE,586905.42,589694.56,2789.14,2789.14,0.00475,0.0048,20260301,2026-03
FA_202603_3M_VN_SOUTH_CLS,2026-03-01,3,VN_SOUTH,CLS,BASE,586905.42,648812.13,61906.71,61906.71,0.10548,0.1055,20260301,2026-03
FA_202603_1M_VN_SOUTH_CUS,2026-03-01,1,VN_SOUTH,CUS,BASE,221304.43,230985.63,9681.2,9681.2,0.04375,0.0438,20260301,2026-03
FA_202603_2M_VN_SOUTH_CUS,2026-03-01,2,VN_SOUTH,CUS,BASE,221304.43,215105.13,-6199.3,6199.3,0.02801,-0.028,20260301,2026-03
FA_202603_3M_VN_SOUTH_CUS,2026-03-01,3,VN_SOUTH,CUS,BASE,221304.43,226770.4,5465.97,5465.97,0.0247,0.0247,20260301,2026-03
FA_202603_1M_VN_SOUTH_FCL,2026-03-01,1,VN_SOUTH,FCL,BASE,881288.86,887537.37,6248.51,6248.51,0.00709,0.0071,20260301,2026-03
FA_202603_2M_VN_SOUTH_FCL,2026-03-01,2,VN_SOUTH,FCL,BASE,881288.86,885246.24,3957.38,3957.38,0.00449,0.0045,20260301,2026-03
FA_202603_3M_VN_SOUTH_FCL,2026-03-01,3,VN_SOUTH,FCL,BASE,881288.86,896927.02,15638.16,15638.16,0.01774,0.0177,20260301,2026-03
FA_202603_1M_VN_SOUTH_LCL,2026-03-01,1,VN_SOUTH,LCL,BASE,419006.46,382191.12,-36815.34,36815.34,0.08786,-0.0879,20260301,2026-03
FA_202603_2M_VN_SOUTH_LCL,2026-03-01,2,VN_SOUTH,LCL,BASE,419006.46,480151.69,61145.23,61145.23,0.14593,0.1459,20260301,2026-03
FA_202603_3M_VN_SOUTH_LCL,2026-03-01,3,VN_SOUTH,LCL,BASE,419006.46,452381.76,33375.3,33375.3,0.07965,0.0796,20260301,2026-03
FA_202603_1M_VN_SOUTH_TRK,2026-03-01,1,VN_SOUTH,TRK,BASE,396348.34,373837.54,-22510.8,22510.8,0.0568,-0.0568,20260301,2026-03
FA_202603_2M_VN_SOUTH_TRK,2026-03-01,2,VN_SOUTH,TRK,BASE,396348.34,388325.61,-8022.73,8022.73,0.02024,-0.0202,20260301,2026-03
FA_202603_3M_VN_SOUTH_TRK,2026-03-01,3,VN_SOUTH,TRK,BASE,396348.34,421842.58,25494.24,25494.24,0.06432,0.0643,20260301,2026-03
FA_202604_1M_CN_AIR,2026-04-01,1,CN,AIR,BASE,593046.84,640359.39,47312.55,47312.55,0.07978,0.0798,20260401,2026-04
FA_202604_2M_CN_AIR,2026-04-01,2,CN,AIR,BASE,593046.84,615821.22,22774.38,22774.38,0.0384,0.0384,20260401,2026-04
FA_202604_3M_CN_AIR,2026-04-01,3,CN,AIR,BASE,593046.84,546785.1,-46261.74,46261.74,0.07801,-0.078,20260401,2026-04
FA_202604_1M_CN_CLS,2026-04-01,1,CN,CLS,BASE,451095.82,445072.84,-6022.98,6022.98,0.01335,-0.0134,20260401,2026-04
FA_202604_2M_CN_CLS,2026-04-01,2,CN,CLS,BASE,451095.82,482531.61,31435.79,31435.79,0.06969,0.0697,20260401,2026-04
FA_202604_3M_CN_CLS,2026-04-01,3,CN,CLS,BASE,451095.82,438667.96,-12427.86,12427.86,0.02755,-0.0276,20260401,2026-04
FA_202604_1M_CN_CUS,2026-04-01,1,CN,CUS,BASE,156455.85,155879.42,-576.43,576.43,0.00368,-0.0037,20260401,2026-04
FA_202604_2M_CN_CUS,2026-04-01,2,CN,CUS,BASE,156455.85,171999.28,15543.43,15543.43,0.09935,0.0993,20260401,2026-04
FA_202604_3M_CN_CUS,2026-04-01,3,CN,CUS,BASE,156455.85,172895.15,16439.3,16439.3,0.10507,0.1051,20260401,2026-04
FA_202604_1M_CN_FCL,2026-04-01,1,CN,FCL,BASE,654331.35,633492.85,-20838.5,20838.5,0.03185,-0.0319,20260401,2026-04
FA_202604_2M_CN_FCL,2026-04-01,2,CN,FCL,BASE,654331.35,649130.02,-5201.33,5201.33,0.00795,-0.008,20260401,2026-04
FA_202604_3M_CN_FCL,2026-04-01,3,CN,FCL,BASE,654331.35,684566.08,30234.73,30234.73,0.04621,0.0462,20260401,2026-04
FA_202604_1M_CN_LCL,2026-04-01,1,CN,LCL,BASE,302963.11,287918.12,-15044.99,15044.99,0.04966,-0.0497,20260401,2026-04
FA_202604_2M_CN_LCL,2026-04-01,2,CN,LCL,BASE,302963.11,310703.76,7740.65,7740.65,0.02555,0.0256,20260401,2026-04
FA_202604_3M_CN_LCL,2026-04-01,3,CN,LCL,BASE,302963.11,300542.31,-2420.8,2420.8,0.00799,-0.008,20260401,2026-04
FA_202604_1M_CN_TRK,2026-04-01,1,CN,TRK,BASE,275861.49,283077.48,7215.99,7215.99,0.02616,0.0262,20260401,2026-04
FA_202604_2M_CN_TRK,2026-04-01,2,CN,TRK,BASE,275861.49,309372.12,33510.63,33510.63,0.12148,0.1215,20260401,2026-04
FA_202604_3M_CN_TRK,2026-04-01,3,CN,TRK,BASE,275861.49,299227.37,23365.88,23365.88,0.0847,0.0847,20260401,2026-04
FA_202604_1M_TH_AIR,2026-04-01,1,TH,AIR,BASE,432445.14,410035.26,-22409.88,22409.88,0.05182,-0.0518,20260401,2026-04
FA_202604_2M_TH_AIR,2026-04-01,2,TH,AIR,BASE,432445.14,473600.63,41155.49,41155.49,0.09517,0.0952,20260401,2026-04
FA_202604_3M_TH_AIR,2026-04-01,3,TH,AIR,BASE,432445.14,474131.31,41686.17,41686.17,0.0964,0.0964,20260401,2026-04
FA_202604_1M_TH_CLS,2026-04-01,1,TH,CLS,BASE,343727.67,326633.09,-17094.58,17094.58,0.04973,-0.0497,20260401,2026-04
FA_202604_2M_TH_CLS,2026-04-01,2,TH,CLS,BASE,343727.67,323925.6,-19802.07,19802.07,0.05761,-0.0576,20260401,2026-04
FA_202604_3M_TH_CLS,2026-04-01,3,TH,CLS,BASE,343727.67,350054.22,6326.55,6326.55,0.01841,0.0184,20260401,2026-04
FA_202604_1M_TH_CUS,2026-04-01,1,TH,CUS,BASE,118059.02,128348.66,10289.64,10289.64,0.08716,0.0872,20260401,2026-04
FA_202604_2M_TH_CUS,2026-04-01,2,TH,CUS,BASE,118059.02,136918.04,18859.02,18859.02,0.15974,0.1597,20260401,2026-04
FA_202604_3M_TH_CUS,2026-04-01,3,TH,CUS,BASE,118059.02,100217.12,-17841.9,17841.9,0.15113,-0.1511,20260401,2026-04
FA_202604_1M_TH_FCL,2026-04-01,1,TH,FCL,BASE,479140.38,539089.71,59949.33,59949.33,0.12512,0.1251,20260401,2026-04
FA_202604_2M_TH_FCL,2026-04-01,2,TH,FCL,BASE,479140.38,495722.02,16581.64,16581.64,0.03461,0.0346,20260401,2026-04
FA_202604_3M_TH_FCL,2026-04-01,3,TH,FCL,BASE,479140.38,468745.28,-10395.1,10395.1,0.0217,-0.0217,20260401,2026-04
FA_202604_1M_TH_LCL,2026-04-01,1,TH,LCL,BASE,221028.33,233834.24,12805.91,12805.91,0.05794,0.0579,20260401,2026-04
FA_202604_2M_TH_LCL,2026-04-01,2,TH,LCL,BASE,221028.33,235099.12,14070.79,14070.79,0.06366,0.0637,20260401,2026-04
FA_202604_3M_TH_LCL,2026-04-01,3,TH,LCL,BASE,221028.33,249199.51,28171.18,28171.18,0.12746,0.1275,20260401,2026-04
FA_202604_1M_TH_TRK,2026-04-01,1,TH,TRK,BASE,208290.34,203585.55,-4704.79,4704.79,0.02259,-0.0226,20260401,2026-04
FA_202604_2M_TH_TRK,2026-04-01,2,TH,TRK,BASE,208290.34,183898.76,-24391.58,24391.58,0.1171,-0.1171,20260401,2026-04
FA_202604_3M_TH_TRK,2026-04-01,3,TH,TRK,BASE,208290.34,232397.04,24106.7,24106.7,0.11574,0.1157,20260401,2026-04
FA_202604_1M_VN_CENTRAL_AIR,2026-04-01,1,VN_CENTRAL,AIR,BASE,536834.63,604937.06,68102.43,68102.43,0.12686,0.1269,20260401,2026-04
FA_202604_2M_VN_CENTRAL_AIR,2026-04-01,2,VN_CENTRAL,AIR,BASE,536834.63,577077.79,40243.16,40243.16,0.07496,0.075,20260401,2026-04
FA_202604_3M_VN_CENTRAL_AIR,2026-04-01,3,VN_CENTRAL,AIR,BASE,536834.63,620090.0,83255.37,83255.37,0.15509,0.1551,20260401,2026-04
FA_202604_1M_VN_CENTRAL_CLS,2026-04-01,1,VN_CENTRAL,CLS,BASE,405375.51,379601.65,-25773.86,25773.86,0.06358,-0.0636,20260401,2026-04
FA_202604_2M_VN_CENTRAL_CLS,2026-04-01,2,VN_CENTRAL,CLS,BASE,405375.51,378284.38,-27091.13,27091.13,0.06683,-0.0668,20260401,2026-04
FA_202604_3M_VN_CENTRAL_CLS,2026-04-01,3,VN_CENTRAL,CLS,BASE,405375.51,407936.82,2561.31,2561.31,0.00632,0.0063,20260401,2026-04
FA_202604_1M_VN_CENTRAL_CUS,2026-04-01,1,VN_CENTRAL,CUS,BASE,134969.34,133708.71,-1260.63,1260.63,0.00934,-0.0093,20260401,2026-04
FA_202604_2M_VN_CENTRAL_CUS,2026-04-01,2,VN_CENTRAL,CUS,BASE,134969.34,148878.54,13909.2,13909.2,0.10305,0.103,20260401,2026-04
FA_202604_3M_VN_CENTRAL_CUS,2026-04-01,3,VN_CENTRAL,CUS,BASE,134969.34,138846.95,3877.61,3877.61,0.02873,0.0287,20260401,2026-04
FA_202604_1M_VN_CENTRAL_FCL,2026-04-01,1,VN_CENTRAL,FCL,BASE,575186.45,685894.59,110708.14,110708.14,0.19247,0.1925,20260401,2026-04
FA_202604_2M_VN_CENTRAL_FCL,2026-04-01,2,VN_CENTRAL,FCL,BASE,575186.45,602146.01,26959.56,26959.56,0.04687,0.0469,20260401,2026-04
FA_202604_3M_VN_CENTRAL_FCL,2026-04-01,3,VN_CENTRAL,FCL,BASE,575186.45,680115.51,104929.06,104929.06,0.18243,0.1824,20260401,2026-04
FA_202604_1M_VN_CENTRAL_LCL,2026-04-01,1,VN_CENTRAL,LCL,BASE,295122.56,264585.81,-30536.75,30536.75,0.10347,-0.1035,20260401,2026-04
FA_202604_2M_VN_CENTRAL_LCL,2026-04-01,2,VN_CENTRAL,LCL,BASE,295122.56,327793.66,32671.1,32671.1,0.1107,0.1107,20260401,2026-04
FA_202604_3M_VN_CENTRAL_LCL,2026-04-01,3,VN_CENTRAL,LCL,BASE,295122.56,295541.21,418.65,418.65,0.00142,0.0014,20260401,2026-04
FA_202604_1M_VN_CENTRAL_TRK,2026-04-01,1,VN_CENTRAL,TRK,BASE,247448.54,242019.57,-5428.97,5428.97,0.02194,-0.0219,20260401,2026-04
FA_202604_2M_VN_CENTRAL_TRK,2026-04-01,2,VN_CENTRAL,TRK,BASE,247448.54,262389.68,14941.14,14941.14,0.06038,0.0604,20260401,2026-04
FA_202604_3M_VN_CENTRAL_TRK,2026-04-01,3,VN_CENTRAL,TRK,BASE,247448.54,230954.8,-16493.74,16493.74,0.06666,-0.0667,20260401,2026-04
FA_202604_1M_VN_NORTH_AIR,2026-04-01,1,VN_NORTH,AIR,BASE,732845.22,733972.59,1127.37,1127.37,0.00154,0.0015,20260401,2026-04
FA_202604_2M_VN_NORTH_AIR,2026-04-01,2,VN_NORTH,AIR,BASE,732845.22,696874.05,-35971.17,35971.17,0.04908,-0.0491,20260401,2026-04
FA_202604_3M_VN_NORTH_AIR,2026-04-01,3,VN_NORTH,AIR,BASE,732845.22,835489.11,102643.89,102643.89,0.14006,0.1401,20260401,2026-04
FA_202604_1M_VN_NORTH_CLS,2026-04-01,1,VN_NORTH,CLS,BASE,560982.04,575670.93,14688.89,14688.89,0.02618,0.0262,20260401,2026-04
FA_202604_2M_VN_NORTH_CLS,2026-04-01,2,VN_NORTH,CLS,BASE,560982.04,587785.45,26803.41,26803.41,0.04778,0.0478,20260401,2026-04
FA_202604_3M_VN_NORTH_CLS,2026-04-01,3,VN_NORTH,CLS,BASE,560982.04,621727.74,60745.7,60745.7,0.10828,0.1083,20260401,2026-04
FA_202604_1M_VN_NORTH_CUS,2026-04-01,1,VN_NORTH,CUS,BASE,194097.29,188388.29,-5709.0,5709.0,0.02941,-0.0294,20260401,2026-04
FA_202604_2M_VN_NORTH_CUS,2026-04-01,2,VN_NORTH,CUS,BASE,194097.29,162722.08,-31375.21,31375.21,0.16165,-0.1616,20260401,2026-04
FA_202604_3M_VN_NORTH_CUS,2026-04-01,3,VN_NORTH,CUS,BASE,194097.29,188186.27,-5911.02,5911.02,0.03045,-0.0304,20260401,2026-04
FA_202604_1M_VN_NORTH_FCL,2026-04-01,1,VN_NORTH,FCL,BASE,809756.49,868380.75,58624.26,58624.26,0.0724,0.0724,20260401,2026-04
FA_202604_2M_VN_NORTH_FCL,2026-04-01,2,VN_NORTH,FCL,BASE,809756.49,848604.81,38848.32,38848.32,0.04798,0.048,20260401,2026-04
FA_202604_3M_VN_NORTH_FCL,2026-04-01,3,VN_NORTH,FCL,BASE,809756.49,737780.51,-71975.98,71975.98,0.08889,-0.0889,20260401,2026-04
FA_202604_1M_VN_NORTH_LCL,2026-04-01,1,VN_NORTH,LCL,BASE,380676.1,403176.25,22500.15,22500.15,0.05911,0.0591,20260401,2026-04
FA_202604_2M_VN_NORTH_LCL,2026-04-01,2,VN_NORTH,LCL,BASE,380676.1,422359.66,41683.56,41683.56,0.1095,0.1095,20260401,2026-04
FA_202604_3M_VN_NORTH_LCL,2026-04-01,3,VN_NORTH,LCL,BASE,380676.1,367052.93,-13623.17,13623.17,0.03579,-0.0358,20260401,2026-04
FA_202604_1M_VN_NORTH_TRK,2026-04-01,1,VN_NORTH,TRK,BASE,355135.66,352680.53,-2455.13,2455.13,0.00691,-0.0069,20260401,2026-04
FA_202604_2M_VN_NORTH_TRK,2026-04-01,2,VN_NORTH,TRK,BASE,355135.66,316509.79,-38625.87,38625.87,0.10876,-0.1088,20260401,2026-04
FA_202604_3M_VN_NORTH_TRK,2026-04-01,3,VN_NORTH,TRK,BASE,355135.66,342300.85,-12834.81,12834.81,0.03614,-0.0361,20260401,2026-04
FA_202604_1M_VN_SOUTH_AIR,2026-04-01,1,VN_SOUTH,AIR,BASE,799295.6,830248.65,30953.05,30953.05,0.03873,0.0387,20260401,2026-04
FA_202604_2M_VN_SOUTH_AIR,2026-04-01,2,VN_SOUTH,AIR,BASE,799295.6,829456.83,30161.23,30161.23,0.03773,0.0377,20260401,2026-04
FA_202604_3M_VN_SOUTH_AIR,2026-04-01,3,VN_SOUTH,AIR,BASE,799295.6,818040.25,18744.65,18744.65,0.02345,0.0234,20260401,2026-04
FA_202604_1M_VN_SOUTH_CLS,2026-04-01,1,VN_SOUTH,CLS,BASE,627456.67,597369.75,-30086.92,30086.92,0.04795,-0.048,20260401,2026-04
FA_202604_2M_VN_SOUTH_CLS,2026-04-01,2,VN_SOUTH,CLS,BASE,627456.67,606874.2,-20582.47,20582.47,0.0328,-0.0328,20260401,2026-04
FA_202604_3M_VN_SOUTH_CLS,2026-04-01,3,VN_SOUTH,CLS,BASE,627456.67,586103.62,-41353.05,41353.05,0.06591,-0.0659,20260401,2026-04
FA_202604_1M_VN_SOUTH_CUS,2026-04-01,1,VN_SOUTH,CUS,BASE,228260.35,234671.61,6411.26,6411.26,0.02809,0.0281,20260401,2026-04
FA_202604_2M_VN_SOUTH_CUS,2026-04-01,2,VN_SOUTH,CUS,BASE,228260.35,244365.71,16105.36,16105.36,0.07056,0.0706,20260401,2026-04
FA_202604_3M_VN_SOUTH_CUS,2026-04-01,3,VN_SOUTH,CUS,BASE,228260.35,184255.96,-44004.39,44004.39,0.19278,-0.1928,20260401,2026-04
FA_202604_1M_VN_SOUTH_FCL,2026-04-01,1,VN_SOUTH,FCL,BASE,946067.9,925147.09,-20920.81,20920.81,0.02211,-0.0221,20260401,2026-04
FA_202604_2M_VN_SOUTH_FCL,2026-04-01,2,VN_SOUTH,FCL,BASE,946067.9,1050012.71,103944.81,103944.81,0.10987,0.1099,20260401,2026-04
FA_202604_3M_VN_SOUTH_FCL,2026-04-01,3,VN_SOUTH,FCL,BASE,946067.9,1042839.31,96771.41,96771.41,0.10229,0.1023,20260401,2026-04
FA_202604_1M_VN_SOUTH_LCL,2026-04-01,1,VN_SOUTH,LCL,BASE,450221.96,462665.22,12443.26,12443.26,0.02764,0.0276,20260401,2026-04
FA_202604_2M_VN_SOUTH_LCL,2026-04-01,2,VN_SOUTH,LCL,BASE,450221.96,520429.32,70207.36,70207.36,0.15594,0.1559,20260401,2026-04
FA_202604_3M_VN_SOUTH_LCL,2026-04-01,3,VN_SOUTH,LCL,BASE,450221.96,441219.58,-9002.38,9002.38,0.02,-0.02,20260401,2026-04
FA_202604_1M_VN_SOUTH_TRK,2026-04-01,1,VN_SOUTH,TRK,BASE,411858.35,420809.87,8951.52,8951.52,0.02173,0.0217,20260401,2026-04
FA_202604_2M_VN_SOUTH_TRK,2026-04-01,2,VN_SOUTH,TRK,BASE,411858.35,460187.84,48329.49,48329.49,0.11734,0.1173,20260401,2026-04
FA_202604_3M_VN_SOUTH_TRK,2026-04-01,3,VN_SOUTH,TRK,BASE,411858.35,437132.66,25274.31,25274.31,0.06137,0.0614,20260401,2026-04
FA_202605_1M_CN_AIR,2026-05-01,1,CN,AIR,BASE,585579.14,652145.18,66566.04,66566.04,0.11368,0.1137,20260501,2026-05
FA_202605_2M_CN_AIR,2026-05-01,2,CN,AIR,BASE,585579.14,492940.59,-92638.55,92638.55,0.1582,-0.1582,20260501,2026-05
FA_202605_3M_CN_AIR,2026-05-01,3,CN,AIR,BASE,585579.14,605529.62,19950.48,19950.48,0.03407,0.0341,20260501,2026-05
FA_202605_1M_CN_CLS,2026-05-01,1,CN,CLS,BASE,452437.43,498574.76,46137.33,46137.33,0.10198,0.102,20260501,2026-05
FA_202605_2M_CN_CLS,2026-05-01,2,CN,CLS,BASE,452437.43,471940.9,19503.47,19503.47,0.04311,0.0431,20260501,2026-05
FA_202605_3M_CN_CLS,2026-05-01,3,CN,CLS,BASE,452437.43,439106.48,-13330.95,13330.95,0.02946,-0.0295,20260501,2026-05
FA_202605_1M_CN_CUS,2026-05-01,1,CN,CUS,BASE,157448.23,150401.86,-7046.37,7046.37,0.04475,-0.0448,20260501,2026-05
FA_202605_2M_CN_CUS,2026-05-01,2,CN,CUS,BASE,157448.23,141426.35,-16021.88,16021.88,0.10176,-0.1018,20260501,2026-05
FA_202605_3M_CN_CUS,2026-05-01,3,CN,CUS,BASE,157448.23,158949.46,1501.23,1501.23,0.00953,0.0095,20260501,2026-05
FA_202605_1M_CN_FCL,2026-05-01,1,CN,FCL,BASE,614917.72,635621.3,20703.58,20703.58,0.03367,0.0337,20260501,2026-05
FA_202605_2M_CN_FCL,2026-05-01,2,CN,FCL,BASE,614917.72,648673.03,33755.31,33755.31,0.05489,0.0549,20260501,2026-05
FA_202605_3M_CN_FCL,2026-05-01,3,CN,FCL,BASE,614917.72,621396.75,6479.03,6479.03,0.01054,0.0105,20260501,2026-05
FA_202605_1M_CN_LCL,2026-05-01,1,CN,LCL,BASE,293732.49,323700.01,29967.52,29967.52,0.10202,0.102,20260501,2026-05
FA_202605_2M_CN_LCL,2026-05-01,2,CN,LCL,BASE,293732.49,268806.62,-24925.87,24925.87,0.08486,-0.0849,20260501,2026-05
FA_202605_3M_CN_LCL,2026-05-01,3,CN,LCL,BASE,293732.49,274817.6,-18914.89,18914.89,0.06439,-0.0644,20260501,2026-05
FA_202605_1M_CN_TRK,2026-05-01,1,CN,TRK,BASE,268906.84,261995.91,-6910.93,6910.93,0.0257,-0.0257,20260501,2026-05
FA_202605_2M_CN_TRK,2026-05-01,2,CN,TRK,BASE,268906.84,290292.5,21385.66,21385.66,0.07953,0.0795,20260501,2026-05
FA_202605_3M_CN_TRK,2026-05-01,3,CN,TRK,BASE,268906.84,245482.64,-23424.2,23424.2,0.08711,-0.0871,20260501,2026-05
FA_202605_1M_TH_AIR,2026-05-01,1,TH,AIR,BASE,441392.57,466026.59,24634.02,24634.02,0.05581,0.0558,20260501,2026-05
FA_202605_2M_TH_AIR,2026-05-01,2,TH,AIR,BASE,441392.57,412759.65,-28632.92,28632.92,0.06487,-0.0649,20260501,2026-05
FA_202605_3M_TH_AIR,2026-05-01,3,TH,AIR,BASE,441392.57,475056.33,33663.76,33663.76,0.07627,0.0763,20260501,2026-05
FA_202605_1M_TH_CLS,2026-05-01,1,TH,CLS,BASE,340278.69,342841.16,2562.47,2562.47,0.00753,0.0075,20260501,2026-05
FA_202605_2M_TH_CLS,2026-05-01,2,TH,CLS,BASE,340278.69,313292.0,-26986.69,26986.69,0.07931,-0.0793,20260501,2026-05
FA_202605_3M_TH_CLS,2026-05-01,3,TH,CLS,BASE,340278.69,387540.81,47262.12,47262.12,0.13889,0.1389,20260501,2026-05
FA_202605_1M_TH_CUS,2026-05-01,1,TH,CUS,BASE,116430.07,115856.35,-573.72,573.72,0.00493,-0.0049,20260501,2026-05
FA_202605_2M_TH_CUS,2026-05-01,2,TH,CUS,BASE,116430.07,111005.86,-5424.21,5424.21,0.04659,-0.0466,20260501,2026-05
FA_202605_3M_TH_CUS,2026-05-01,3,TH,CUS,BASE,116430.07,125426.65,8996.58,8996.58,0.07727,0.0773,20260501,2026-05
FA_202605_1M_TH_FCL,2026-05-01,1,TH,FCL,BASE,497634.38,462332.0,-35302.38,35302.38,0.07094,-0.0709,20260501,2026-05
FA_202605_2M_TH_FCL,2026-05-01,2,TH,FCL,BASE,497634.38,440593.65,-57040.73,57040.73,0.11462,-0.1146,20260501,2026-05
FA_202605_3M_TH_FCL,2026-05-01,3,TH,FCL,BASE,497634.38,530128.04,32493.66,32493.66,0.0653,0.0653,20260501,2026-05
FA_202605_1M_TH_LCL,2026-05-01,1,TH,LCL,BASE,225383.85,231512.83,6128.98,6128.98,0.02719,0.0272,20260501,2026-05
FA_202605_2M_TH_LCL,2026-05-01,2,TH,LCL,BASE,225383.85,231519.19,6135.34,6135.34,0.02722,0.0272,20260501,2026-05
FA_202605_3M_TH_LCL,2026-05-01,3,TH,LCL,BASE,225383.85,251600.09,26216.24,26216.24,0.11632,0.1163,20260501,2026-05
FA_202605_1M_TH_TRK,2026-05-01,1,TH,TRK,BASE,217950.6,233363.15,15412.55,15412.55,0.07072,0.0707,20260501,2026-05
FA_202605_2M_TH_TRK,2026-05-01,2,TH,TRK,BASE,217950.6,212203.57,-5747.03,5747.03,0.02637,-0.0264,20260501,2026-05
FA_202605_3M_TH_TRK,2026-05-01,3,TH,TRK,BASE,217950.6,220231.84,2281.24,2281.24,0.01047,0.0105,20260501,2026-05
FA_202605_1M_VN_CENTRAL_AIR,2026-05-01,1,VN_CENTRAL,AIR,BASE,542931.71,545543.72,2612.01,2612.01,0.00481,0.0048,20260501,2026-05
FA_202605_2M_VN_CENTRAL_AIR,2026-05-01,2,VN_CENTRAL,AIR,BASE,542931.71,514457.09,-28474.62,28474.62,0.05245,-0.0524,20260501,2026-05
FA_202605_3M_VN_CENTRAL_AIR,2026-05-01,3,VN_CENTRAL,AIR,BASE,542931.71,583656.82,40725.11,40725.11,0.07501,0.075,20260501,2026-05
FA_202605_1M_VN_CENTRAL_CLS,2026-05-01,1,VN_CENTRAL,CLS,BASE,404284.66,406950.72,2666.06,2666.06,0.00659,0.0066,20260501,2026-05
FA_202605_2M_VN_CENTRAL_CLS,2026-05-01,2,VN_CENTRAL,CLS,BASE,404284.66,400889.74,-3394.92,3394.92,0.0084,-0.0084,20260501,2026-05
FA_202605_3M_VN_CENTRAL_CLS,2026-05-01,3,VN_CENTRAL,CLS,BASE,404284.66,401743.2,-2541.46,2541.46,0.00629,-0.0063,20260501,2026-05
FA_202605_1M_VN_CENTRAL_CUS,2026-05-01,1,VN_CENTRAL,CUS,BASE,144540.82,154938.55,10397.73,10397.73,0.07194,0.0719,20260501,2026-05
FA_202605_2M_VN_CENTRAL_CUS,2026-05-01,2,VN_CENTRAL,CUS,BASE,144540.82,161626.71,17085.89,17085.89,0.11821,0.1182,20260501,2026-05
FA_202605_3M_VN_CENTRAL_CUS,2026-05-01,3,VN_CENTRAL,CUS,BASE,144540.82,143556.7,-984.12,984.12,0.00681,-0.0068,20260501,2026-05
FA_202605_1M_VN_CENTRAL_FCL,2026-05-01,1,VN_CENTRAL,FCL,BASE,587800.77,659411.37,71610.6,71610.6,0.12183,0.1218,20260501,2026-05
FA_202605_2M_VN_CENTRAL_FCL,2026-05-01,2,VN_CENTRAL,FCL,BASE,587800.77,552820.54,-34980.23,34980.23,0.05951,-0.0595,20260501,2026-05
FA_202605_3M_VN_CENTRAL_FCL,2026-05-01,3,VN_CENTRAL,FCL,BASE,587800.77,736698.11,148897.34,148897.34,0.25331,0.2533,20260501,2026-05
FA_202605_1M_VN_CENTRAL_LCL,2026-05-01,1,VN_CENTRAL,LCL,BASE,270996.43,264564.48,-6431.95,6431.95,0.02373,-0.0237,20260501,2026-05
FA_202605_2M_VN_CENTRAL_LCL,2026-05-01,2,VN_CENTRAL,LCL,BASE,270996.43,262817.73,-8178.7,8178.7,0.03018,-0.0302,20260501,2026-05
FA_202605_3M_VN_CENTRAL_LCL,2026-05-01,3,VN_CENTRAL,LCL,BASE,270996.43,276523.17,5526.74,5526.74,0.02039,0.0204,20260501,2026-05
FA_202605_1M_VN_CENTRAL_TRK,2026-05-01,1,VN_CENTRAL,TRK,BASE,239649.6,250034.5,10384.9,10384.9,0.04333,0.0433,20260501,2026-05
FA_202605_2M_VN_CENTRAL_TRK,2026-05-01,2,VN_CENTRAL,TRK,BASE,239649.6,243884.68,4235.08,4235.08,0.01767,0.0177,20260501,2026-05
