HeadcountPlanKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,DepartmentKey,FTE,NewHires,Attrition,AvgSalaryUSD,PayrollCostUSD,JobsPerFTE,DateKey,YearMonth
HC_202707_BASE_TH_MGT,2027-07-01,Forecast,BASE,TH,MGT,3.3,0.1,0.0,3619.19,11943.32,790.61,20270701,2027-07
HC_202707_BASE_VN_CENTRAL_SALES,2027-07-01,Forecast,BASE,VN_CENTRAL,SALES,15.3,0.4,0.2,1999.85,30597.71,203.66,20270701,2027-07
HC_202707_BASE_VN_CENTRAL_OPS,2027-07-01,Forecast,BASE,VN_CENTRAL,OPS,47.3,1.3,0.5,1426.92,67493.32,65.88,20270701,2027-07
HC_202707_BASE_VN_CENTRAL_CS,2027-07-01,Forecast,BASE,VN_CENTRAL,CS,16.2,0.5,0.2,1275.58,20664.4,192.35,20270701,2027-07
HC_202707_BASE_VN_CENTRAL_FIN,2027-07-01,Forecast,BASE,VN_CENTRAL,FIN,7.0,0.2,0.1,1675.55,11728.85,445.14,20270701,2027-07
HC_202707_BASE_VN_CENTRAL_IT,2027-07-01,Forecast,BASE,VN_CENTRAL,IT,4.7,0.1,0.0,1837.7,8637.19,662.98,20270701,2027-07
HC_202707_BASE_VN_CENTRAL_MGT,2027-07-01,Forecast,BASE,VN_CENTRAL,MGT,3.9,0.1,0.0,3351.1,13069.29,798.97,20270701,2027-07
HC_202707_BASE_VN_NORTH_SALES,2027-07-01,Forecast,BASE,VN_NORTH,SALES,21.5,0.6,0.3,1999.85,42996.78,202.65,20270701,2027-07
HC_202707_BASE_VN_NORTH_OPS,2027-07-01,Forecast,BASE,VN_NORTH,OPS,66.6,1.9,0.7,1426.92,95032.87,65.42,20270701,2027-07
HC_202707_BASE_VN_NORTH_CS,2027-07-01,Forecast,BASE,VN_NORTH,CS,22.9,0.6,0.2,1275.58,29210.78,190.26,20270701,2027-07
HC_202707_BASE_VN_NORTH_FIN,2027-07-01,Forecast,BASE,VN_NORTH,FIN,9.9,0.3,0.1,1675.55,16587.94,440.1,20270701,2027-07
HC_202707_BASE_VN_NORTH_IT,2027-07-01,Forecast,BASE,VN_NORTH,IT,6.6,0.2,0.1,1837.7,12128.82,660.15,20270701,2027-07
HC_202707_BASE_VN_NORTH_MGT,2027-07-01,Forecast,BASE,VN_NORTH,MGT,5.5,0.2,0.1,3351.1,18431.05,792.18,20270701,2027-07
HC_202707_BASE_VN_SOUTH_SALES,2027-07-01,Forecast,BASE,VN_SOUTH,SALES,24.2,0.7,0.3,1999.85,48396.37,203.14,20270701,2027-07
HC_202707_BASE_VN_SOUTH_OPS,2027-07-01,Forecast,BASE,VN_SOUTH,OPS,75.0,2.1,0.8,1426.92,107019.0,65.55,20270701,2027-07
HC_202707_BASE_VN_SOUTH_CS,2027-07-01,Forecast,BASE,VN_SOUTH,CS,25.7,0.7,0.3,1275.58,32782.41,191.28,20270701,2027-07
HC_202707_BASE_VN_SOUTH_FIN,2027-07-01,Forecast,BASE,VN_SOUTH,FIN,11.2,0.3,0.1,1675.55,18766.16,438.93,20270701,2027-07
HC_202707_BASE_VN_SOUTH_IT,2027-07-01,Forecast,BASE,VN_SOUTH,IT,7.4,0.2,0.1,1837.7,13598.98,664.32,20270701,2027-07
HC_202707_BASE_VN_SOUTH_MGT,2027-07-01,Forecast,BASE,VN_SOUTH,MGT,6.2,0.2,0.1,3351.1,20776.82,792.9,20270701,2027-07
HC_202707_DOWNSIDE_CN_SALES,2027-07-01,Forecast,DOWNSIDE,CN,SALES,15.2,0.4,0.2,2139.86,32525.84,194.28,20270701,2027-07
HC_202707_DOWNSIDE_CN_OPS,2027-07-01,Forecast,DOWNSIDE,CN,OPS,47.0,1.3,0.5,1526.82,71760.43,62.83,20270701,2027-07
HC_202707_DOWNSIDE_CN_CS,2027-07-01,Forecast,DOWNSIDE,CN,CS,16.1,0.5,0.2,1364.88,21974.61,183.42,20270701,2027-07
HC_202707_DOWNSIDE_CN_FIN,2027-07-01,Forecast,DOWNSIDE,CN,FIN,7.0,0.2,0.1,1792.85,12549.98,421.86,20270701,2027-07
HC_202707_DOWNSIDE_CN_IT,2027-07-01,Forecast,DOWNSIDE,CN,IT,4.7,0.1,0.0,1966.36,9241.87,628.3,20270701,2027-07
HC_202707_DOWNSIDE_CN_MGT,2027-07-01,Forecast,DOWNSIDE,CN,MGT,3.9,0.1,0.0,3585.71,13984.26,757.18,20270701,2027-07
HC_202707_DOWNSIDE_TH_SALES,2027-07-01,Forecast,DOWNSIDE,TH,SALES,11.5,0.3,0.1,2139.86,24608.37,195.65,20270701,2027-07
HC_202707_DOWNSIDE_TH_OPS,2027-07-01,Forecast,DOWNSIDE,TH,OPS,35.6,1.0,0.4,1526.82,54354.71,63.2,20270701,2027-07
HC_202707_DOWNSIDE_TH_CS,2027-07-01,Forecast,DOWNSIDE,TH,CS,12.2,0.3,0.1,1364.88,16651.57,184.43,20270701,2027-07
HC_202707_DOWNSIDE_TH_FIN,2027-07-01,Forecast,DOWNSIDE,TH,FIN,5.3,0.1,0.1,1792.85,9502.13,424.53,20270701,2027-07
HC_202707_DOWNSIDE_TH_IT,2027-07-01,Forecast,DOWNSIDE,TH,IT,3.5,0.1,0.0,1966.36,6882.25,642.86,20270701,2027-07
HC_202707_DOWNSIDE_TH_MGT,2027-07-01,Forecast,DOWNSIDE,TH,MGT,2.9,0.1,0.0,3585.71,10398.55,775.86,20270701,2027-07
HC_202707_DOWNSIDE_VN_CENTRAL_SALES,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,SALES,13.7,0.4,0.2,1981.35,27144.49,195.18,20270701,2027-07
HC_202707_DOWNSIDE_VN_CENTRAL_OPS,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,OPS,42.5,1.2,0.4,1413.72,60083.1,62.92,20270701,2027-07
HC_202707_DOWNSIDE_VN_CENTRAL_CS,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,CS,14.6,0.4,0.1,1263.78,18451.19,183.15,20270701,2027-07
HC_202707_DOWNSIDE_VN_CENTRAL_FIN,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,FIN,6.3,0.2,0.1,1660.05,10458.31,424.44,20270701,2027-07
HC_202707_DOWNSIDE_VN_CENTRAL_IT,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,IT,4.2,0.1,0.0,1820.7,7646.94,636.67,20270701,2027-07
HC_202707_DOWNSIDE_VN_CENTRAL_MGT,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,MGT,3.5,0.1,0.0,3320.1,11620.35,764.0,20270701,2027-07
HC_202707_DOWNSIDE_VN_NORTH_SALES,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,SALES,19.4,0.5,0.3,1981.35,38438.19,194.18,20270701,2027-07
HC_202707_DOWNSIDE_VN_NORTH_OPS,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,OPS,60.1,1.7,0.6,1413.72,84964.57,62.68,20270701,2027-07
HC_202707_DOWNSIDE_VN_NORTH_CS,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,CS,20.6,0.6,0.2,1263.78,26033.87,182.86,20270701,2027-07
HC_202707_DOWNSIDE_VN_NORTH_FIN,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,FIN,8.9,0.2,0.1,1660.05,14774.44,423.26,20270701,2027-07
HC_202707_DOWNSIDE_VN_NORTH_IT,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,IT,6.0,0.2,0.1,1820.7,10924.2,627.83,20270701,2027-07
HC_202707_DOWNSIDE_VN_NORTH_MGT,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,MGT,5.0,0.1,0.1,3320.1,16600.5,753.4,20270701,2027-07
HC_202707_DOWNSIDE_VN_SOUTH_SALES,2027-07-01,Forecast,DOWNSIDE,VN_SOUTH,SALES,21.7,0.6,0.3,1981.35,42995.29,193.64,20270701,2027-07
HC_202707_DOWNSIDE_VN_SOUTH_OPS,2027-07-01,Forecast,DOWNSIDE,VN_SOUTH,OPS,67.3,1.9,0.7,1413.72,95143.36,62.44,20270701,2027-07
HC_202707_DOWNSIDE_VN_SOUTH_CS,2027-07-01,Forecast,DOWNSIDE,VN_SOUTH,CS,23.1,0.6,0.2,1263.78,29193.32,181.9,20270701,2027-07
HC_202707_DOWNSIDE_VN_SOUTH_FIN,2027-07-01,Forecast,DOWNSIDE,VN_SOUTH,FIN,10.0,0.3,0.1,1660.05,16600.5,420.2,20270701,2027-07
HC_202707_DOWNSIDE_VN_SOUTH_IT,2027-07-01,Forecast,DOWNSIDE,VN_SOUTH,IT,6.7,0.2,0.1,1820.7,12198.69,627.16,20270701,2027-07
HC_202707_DOWNSIDE_VN_SOUTH_MGT,2027-07-01,Forecast,DOWNSIDE,VN_SOUTH,MGT,5.6,0.2,0.1,3320.1,18592.56,750.36,20270701,2027-07
HC_202707_UPSIDE_CN_SALES,2027-07-01,Forecast,UPSIDE,CN,SALES,18.4,0.5,0.2,2169.83,39924.84,214.78,20270701,2027-07
HC_202707_UPSIDE_CN_OPS,2027-07-01,Forecast,UPSIDE,CN,OPS,57.0,1.6,0.6,1548.2,88247.49,69.33,20270701,2027-07
HC_202707_UPSIDE_CN_CS,2027-07-01,Forecast,UPSIDE,CN,CS,19.6,0.5,0.2,1384.0,27126.37,201.63,20270701,2027-07
HC_202707_UPSIDE_CN_FIN,2027-07-01,Forecast,UPSIDE,CN,FIN,8.5,0.2,0.1,1817.96,15452.69,464.94,20270701,2027-07
HC_202707_UPSIDE_CN_IT,2027-07-01,Forecast,UPSIDE,CN,IT,5.7,0.2,0.1,1993.9,11365.21,693.33,20270701,2027-07
HC_202707_UPSIDE_CN_MGT,2027-07-01,Forecast,UPSIDE,CN,MGT,4.7,0.1,0.0,3635.93,17088.86,840.85,20270701,2027-07
HC_202707_UPSIDE_TH_SALES,2027-07-01,Forecast,UPSIDE,TH,SALES,13.9,0.4,0.2,2169.83,30160.61,214.1,20270701,2027-07
HC_202707_UPSIDE_TH_OPS,2027-07-01,Forecast,UPSIDE,TH,OPS,43.0,1.2,0.4,1548.2,66572.67,69.21,20270701,2027-07
HC_202707_UPSIDE_TH_CS,2027-07-01,Forecast,UPSIDE,TH,CS,14.8,0.4,0.1,1384.0,20483.18,201.08,20270701,2027-07
HC_202707_UPSIDE_TH_FIN,2027-07-01,Forecast,UPSIDE,TH,FIN,6.4,0.2,0.1,1817.96,11634.97,465.0,20270701,2027-07
HC_202707_UPSIDE_TH_IT,2027-07-01,Forecast,UPSIDE,TH,IT,4.3,0.1,0.0,1993.9,8573.75,692.09,20270701,2027-07
HC_202707_UPSIDE_TH_MGT,2027-07-01,Forecast,UPSIDE,TH,MGT,3.6,0.1,0.0,3635.93,13089.34,826.67,20270701,2027-07
HC_202707_UPSIDE_VN_CENTRAL_SALES,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,SALES,16.5,0.5,0.2,2009.1,33150.15,214.24,20270701,2027-07
HC_202707_UPSIDE_VN_CENTRAL_OPS,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,OPS,51.2,1.4,0.5,1433.52,73396.22,69.04,20270701,2027-07
HC_202707_UPSIDE_VN_CENTRAL_CS,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,CS,17.6,0.5,0.2,1281.48,22554.05,200.85,20270701,2027-07
HC_202707_UPSIDE_VN_CENTRAL_FIN,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,FIN,7.6,0.2,0.1,1683.3,12793.08,465.13,20270701,2027-07
HC_202707_UPSIDE_VN_CENTRAL_IT,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,IT,5.1,0.1,0.1,1846.2,9415.62,693.14,20270701,2027-07
HC_202707_UPSIDE_VN_CENTRAL_MGT,2027-07-01,Forecast,UPSIDE,VN_CENTRAL,MGT,4.2,0.1,0.0,3366.6,14139.72,841.67,20270701,2027-07
HC_202707_UPSIDE_VN_NORTH_SALES,2027-07-01,Forecast,UPSIDE,VN_NORTH,SALES,23.6,0.7,0.3,2009.1,47414.76,215.04,20270701,2027-07
HC_202707_UPSIDE_VN_NORTH_OPS,2027-07-01,Forecast,UPSIDE,VN_NORTH,OPS,73.1,2.0,0.7,1433.52,104790.31,69.43,20270701,2027-07
HC_202707_UPSIDE_VN_NORTH_CS,2027-07-01,Forecast,UPSIDE,VN_NORTH,CS,25.1,0.7,0.3,1281.48,32165.15,202.19,20270701,2027-07
HC_202707_UPSIDE_VN_NORTH_FIN,2027-07-01,Forecast,UPSIDE,VN_NORTH,FIN,10.9,0.3,0.1,1683.3,18347.97,465.6,20270701,2027-07
HC_202707_UPSIDE_VN_NORTH_IT,2027-07-01,Forecast,UPSIDE,VN_NORTH,IT,7.3,0.2,0.1,1846.2,13477.26,695.21,20270701,2027-07
HC_202707_UPSIDE_VN_NORTH_MGT,2027-07-01,Forecast,UPSIDE,VN_NORTH,MGT,6.0,0.2,0.1,3366.6,20199.6,845.83,20270701,2027-07
HC_202707_UPSIDE_VN_SOUTH_SALES,2027-07-01,Forecast,UPSIDE,VN_SOUTH,SALES,26.4,0.7,0.3,2009.1,53040.24,214.55,20270701,2027-07
HC_202707_UPSIDE_VN_SOUTH_OPS,2027-07-01,Forecast,UPSIDE,VN_SOUTH,OPS,81.9,2.3,0.8,1433.52,117405.29,69.16,20270701,2027-07
HC_202707_UPSIDE_VN_SOUTH_CS,2027-07-01,Forecast,UPSIDE,VN_SOUTH,CS,28.1,0.8,0.3,1281.48,36009.59,201.57,20270701,2027-07
HC_202707_UPSIDE_VN_SOUTH_FIN,2027-07-01,Forecast,UPSIDE,VN_SOUTH,FIN,12.2,0.3,0.1,1683.3,20536.26,464.26,20270701,2027-07
HC_202707_UPSIDE_VN_SOUTH_IT,2027-07-01,Forecast,UPSIDE,VN_SOUTH,IT,8.1,0.2,0.1,1846.2,14954.22,699.26,20270701,2027-07
HC_202707_UPSIDE_VN_SOUTH_MGT,2027-07-01,Forecast,UPSIDE,VN_SOUTH,MGT,6.8,0.2,0.1,3366.6,22892.88,832.94,20270701,2027-07
HC_202708_BASE_CN_SALES,2027-08-01,Forecast,BASE,CN,SALES,17.1,0.5,0.2,2163.83,37001.56,204.85,20270801,2027-08
HC_202708_BASE_CN_OPS,2027-08-01,Forecast,BASE,CN,OPS,52.9,1.5,0.5,1543.92,81673.62,66.22,20270801,2027-08
HC_202708_BASE_CN_CS,2027-08-01,Forecast,BASE,CN,CS,18.1,0.5,0.2,1380.18,24981.17,193.54,20270801,2027-08
HC_202708_BASE_CN_FIN,2027-08-01,Forecast,BASE,CN,FIN,7.9,0.2,0.1,1812.94,14322.24,443.42,20270801,2027-08
HC_202708_BASE_CN_IT,2027-08-01,Forecast,BASE,CN,IT,5.2,0.1,0.1,1988.39,10339.62,673.65,20270801,2027-08
HC_202708_BASE_CN_MGT,2027-08-01,Forecast,BASE,CN,MGT,4.4,0.1,0.0,3625.88,15953.89,796.14,20270801,2027-08
HC_202708_BASE_TH_SALES,2027-08-01,Forecast,BASE,TH,SALES,12.9,0.4,0.2,2163.83,27913.46,204.19,20270801,2027-08
HC_202708_BASE_TH_OPS,2027-08-01,Forecast,BASE,TH,OPS,39.9,1.1,0.4,1543.92,61602.6,66.02,20270801,2027-08
HC_202708_BASE_TH_CS,2027-08-01,Forecast,BASE,TH,CS,13.7,0.4,0.1,1380.18,18908.4,192.26,20270801,2027-08
HC_202708_BASE_TH_FIN,2027-08-01,Forecast,BASE,TH,FIN,5.9,0.2,0.1,1812.94,10696.36,446.44,20270801,2027-08
HC_202708_BASE_TH_IT,2027-08-01,Forecast,BASE,TH,IT,4.0,0.1,0.0,1988.39,7953.55,658.5,20270801,2027-08
HC_202708_BASE_TH_MGT,2027-08-01,Forecast,BASE,TH,MGT,3.3,0.1,0.0,3625.88,11965.42,798.18,20270801,2027-08
HC_202708_BASE_VN_CENTRAL_SALES,2027-08-01,Forecast,BASE,VN_CENTRAL,SALES,15.4,0.4,0.2,2003.55,30854.67,205.06,20270801,2027-08
HC_202708_BASE_VN_CENTRAL_OPS,2027-08-01,Forecast,BASE,VN_CENTRAL,OPS,47.7,1.3,0.5,1429.56,68190.01,66.21,20270801,2027-08
HC_202708_BASE_VN_CENTRAL_CS,2027-08-01,Forecast,BASE,VN_CENTRAL,CS,16.4,0.5,0.2,1277.94,20958.22,192.56,20270801,2027-08
HC_202708_BASE_VN_CENTRAL_FIN,2027-08-01,Forecast,BASE,VN_CENTRAL,FIN,7.1,0.2,0.1,1678.65,11918.41,444.79,20270801,2027-08
HC_202708_BASE_VN_CENTRAL_IT,2027-08-01,Forecast,BASE,VN_CENTRAL,IT,4.7,0.1,0.0,1841.1,8653.17,671.91,20270801,2027-08
HC_202708_BASE_VN_CENTRAL_MGT,2027-08-01,Forecast,BASE,VN_CENTRAL,MGT,3.9,0.1,0.0,3357.3,13093.47,809.74,20270801,2027-08
HC_202708_BASE_VN_NORTH_SALES,2027-08-01,Forecast,BASE,VN_NORTH,SALES,21.8,0.6,0.3,2003.55,43677.39,204.08,20270801,2027-08
HC_202708_BASE_VN_NORTH_OPS,2027-08-01,Forecast,BASE,VN_NORTH,OPS,67.4,1.9,0.7,1429.56,96352.34,66.01,20270801,2027-08
HC_202708_BASE_VN_NORTH_CS,2027-08-01,Forecast,BASE,VN_NORTH,CS,23.1,0.6,0.2,1277.94,29520.41,192.6,20270801,2027-08
HC_202708_BASE_VN_NORTH_FIN,2027-08-01,Forecast,BASE,VN_NORTH,FIN,10.0,0.3,0.1,1678.65,16786.5,444.9,20270801,2027-08
HC_202708_BASE_VN_NORTH_IT,2027-08-01,Forecast,BASE,VN_NORTH,IT,6.7,0.2,0.1,1841.1,12335.37,664.03,20270801,2027-08
HC_202708_BASE_VN_NORTH_MGT,2027-08-01,Forecast,BASE,VN_NORTH,MGT,5.6,0.2,0.1,3357.3,18800.88,794.46,20270801,2027-08
HC_202708_BASE_VN_SOUTH_SALES,2027-08-01,Forecast,BASE,VN_SOUTH,SALES,24.4,0.7,0.3,2003.55,48886.62,203.07,20270801,2027-08
HC_202708_BASE_VN_SOUTH_OPS,2027-08-01,Forecast,BASE,VN_SOUTH,OPS,75.5,2.1,0.8,1429.56,107931.78,65.63,20270801,2027-08
HC_202708_BASE_VN_SOUTH_CS,2027-08-01,Forecast,BASE,VN_SOUTH,CS,25.9,0.7,0.3,1277.94,33098.65,191.31,20270801,2027-08
HC_202708_BASE_VN_SOUTH_FIN,2027-08-01,Forecast,BASE,VN_SOUTH,FIN,11.2,0.3,0.1,1678.65,18800.88,442.41,20270801,2027-08
HC_202708_BASE_VN_SOUTH_IT,2027-08-01,Forecast,BASE,VN_SOUTH,IT,7.5,0.2,0.1,1841.1,13808.25,660.67,20270801,2027-08
HC_202708_BASE_VN_SOUTH_MGT,2027-08-01,Forecast,BASE,VN_SOUTH,MGT,6.2,0.2,0.1,3357.3,20815.26,799.19,20270801,2027-08
HC_202708_DOWNSIDE_CN_SALES,2027-08-01,Forecast,DOWNSIDE,CN,SALES,15.3,0.4,0.2,2143.85,32800.97,196.47,20270801,2027-08
HC_202708_DOWNSIDE_CN_OPS,2027-08-01,Forecast,DOWNSIDE,CN,OPS,47.5,1.3,0.5,1529.67,72659.27,63.28,20270801,2027-08
HC_202708_DOWNSIDE_CN_CS,2027-08-01,Forecast,DOWNSIDE,CN,CS,16.3,0.5,0.2,1367.43,22289.13,184.42,20270801,2027-08
HC_202708_DOWNSIDE_CN_FIN,2027-08-01,Forecast,DOWNSIDE,CN,FIN,7.1,0.2,0.1,1796.2,12753.03,423.38,20270801,2027-08
HC_202708_DOWNSIDE_CN_IT,2027-08-01,Forecast,DOWNSIDE,CN,IT,4.7,0.1,0.0,1970.03,9259.13,639.57,20270801,2027-08
HC_202708_DOWNSIDE_CN_MGT,2027-08-01,Forecast,DOWNSIDE,CN,MGT,3.9,0.1,0.0,3592.4,14010.38,770.77,20270801,2027-08
HC_202708_DOWNSIDE_TH_SALES,2027-08-01,Forecast,DOWNSIDE,TH,SALES,11.6,0.3,0.2,2143.85,24868.71,195.17,20270801,2027-08
HC_202708_DOWNSIDE_TH_OPS,2027-08-01,Forecast,DOWNSIDE,TH,OPS,35.8,1.0,0.4,1529.67,54762.14,63.24,20270801,2027-08
HC_202708_DOWNSIDE_TH_CS,2027-08-01,Forecast,DOWNSIDE,TH,CS,12.3,0.3,0.1,1367.43,16819.4,184.07,20270801,2027-08
HC_202708_DOWNSIDE_TH_FIN,2027-08-01,Forecast,DOWNSIDE,TH,FIN,5.3,0.1,0.1,1796.2,9519.87,427.17,20270801,2027-08
HC_202708_DOWNSIDE_TH_IT,2027-08-01,Forecast,DOWNSIDE,TH,IT,3.6,0.1,0.0,1970.03,7092.1,628.89,20270801,2027-08
HC_202708_DOWNSIDE_TH_MGT,2027-08-01,Forecast,DOWNSIDE,TH,MGT,3.0,0.1,0.0,3592.4,10777.21,754.67,20270801,2027-08
HC_202708_DOWNSIDE_VN_CENTRAL_SALES,2027-08-01,Forecast,DOWNSIDE,VN_CENTRAL,SALES,13.8,0.4,0.2,1985.05,27393.69,194.49,20270801,2027-08
HC_202708_DOWNSIDE_VN_CENTRAL_OPS,2027-08-01,Forecast,DOWNSIDE,VN_CENTRAL,OPS,42.6,1.2,0.4,1416.36,60336.94,63.0,20270801,2027-08
HC_202708_DOWNSIDE_VN_CENTRAL_CS,2027-08-01,Forecast,DOWNSIDE,VN_CENTRAL,CS,14.6,0.4,0.1,1266.14,18485.64,183.84,20270801,2027-08
HC_202708_DOWNSIDE_VN_CENTRAL_FIN,2027-08-01,Forecast,DOWNSIDE,VN_CENTRAL,FIN,6.4,0.2,0.1,1663.15,10644.16,419.38,20270801,2027-08
HC_202708_DOWNSIDE_VN_CENTRAL_IT,2027-08-01,Forecast,DOWNSIDE,VN_CENTRAL,IT,4.2,0.1,0.0,1824.1,7661.22,639.05,20270801,2027-08
HC_202708_DOWNSIDE_VN_CENTRAL_MGT,2027-08-01,Forecast,DOWNSIDE,VN_CENTRAL,MGT,3.5,0.1,0.0,3326.3,11642.05,766.86,20270801,2027-08
HC_202708_DOWNSIDE_VN_NORTH_SALES,2027-08-01,Forecast,DOWNSIDE,VN_NORTH,SALES,19.6,0.5,0.3,1985.05,38906.98,196.79,20270801,2027-08
HC_202708_DOWNSIDE_VN_NORTH_OPS,2027-08-01,Forecast,DOWNSIDE,VN_NORTH,OPS,60.8,1.7,0.6,1416.36,86114.69,63.44,20270801,2027-08
HC_202708_DOWNSIDE_VN_NORTH_CS,2027-08-01,Forecast,DOWNSIDE,VN_NORTH,CS,20.9,0.6,0.2,1266.14,26462.33,184.55,20270801,2027-08
HC_202708_DOWNSIDE_VN_NORTH_FIN,2027-08-01,Forecast,DOWNSIDE,VN_NORTH,FIN,9.1,0.3,0.1,1663.15,15134.66,423.85,20270801,2027-08
HC_202708_DOWNSIDE_VN_NORTH_IT,2027-08-01,Forecast,DOWNSIDE,VN_NORTH,IT,6.0,0.2,0.1,1824.1,10944.6,642.83,20270801,2027-08
HC_202708_DOWNSIDE_VN_NORTH_MGT,2027-08-01,Forecast,DOWNSIDE,VN_NORTH,MGT,5.0,0.1,0.1,3326.3,16631.5,771.4,20270801,2027-08
HC_202708_DOWNSIDE_VN_SOUTH_SALES,2027-08-01,Forecast,DOWNSIDE,VN_SOUTH,SALES,22.1,0.6,0.3,1985.05,43869.61,196.15,20270801,2027-08
HC_202708_DOWNSIDE_VN_SOUTH_OPS,2027-08-01,Forecast,DOWNSIDE,VN_SOUTH,OPS,68.4,1.9,0.7,1416.36,96879.02,63.38,20270801,2027-08
HC_202708_DOWNSIDE_VN_SOUTH_CS,2027-08-01,Forecast,DOWNSIDE,VN_SOUTH,CS,23.5,0.7,0.2,1266.14,29754.29,184.47,20270801,2027-08
HC_202708_DOWNSIDE_VN_SOUTH_FIN,2027-08-01,Forecast,DOWNSIDE,VN_SOUTH,FIN,10.2,0.3,0.1,1663.15,16964.13,425.0,20270801,2027-08
HC_202708_DOWNSIDE_VN_SOUTH_IT,2027-08-01,Forecast,DOWNSIDE,VN_SOUTH,IT,6.8,0.2,0.1,1824.1,12403.88,637.5,20270801,2027-08
HC_202708_DOWNSIDE_VN_SOUTH_MGT,2027-08-01,Forecast,DOWNSIDE,VN_SOUTH,MGT,5.7,0.2,0.1,3326.3,18959.91,760.53,20270801,2027-08
HC_202708_UPSIDE_CN_SALES,2027-08-01,Forecast,UPSIDE,CN,SALES,18.5,0.5,0.2,2173.82,40215.74,215.3,20270801,2027-08
HC_202708_UPSIDE_CN_OPS,2027-08-01,Forecast,UPSIDE,CN,OPS,57.4,1.6,0.6,1551.05,89030.43,69.39,20270801,2027-08
HC_202708_UPSIDE_CN_CS,2027-08-01,Forecast,UPSIDE,CN,CS,19.7,0.6,0.2,1386.55,27314.98,202.18,20270801,2027-08
HC_202708_UPSIDE_CN_FIN,2027-08-01,Forecast,UPSIDE,CN,FIN,8.5,0.2,0.1,1821.31,15481.15,468.59,20270801,2027-08
HC_202708_UPSIDE_CN_IT,2027-08-01,Forecast,UPSIDE,CN,IT,5.7,0.2,0.1,1997.57,11386.14,698.77,20270801,2027-08
HC_202708_UPSIDE_CN_MGT,2027-08-01,Forecast,UPSIDE,CN,MGT,4.7,0.1,0.0,3642.62,17120.33,847.45,20270801,2027-08
HC_202708_UPSIDE_TH_SALES,2027-08-01,Forecast,UPSIDE,TH,SALES,14.0,0.4,0.2,2173.82,30433.54,215.57,20270801,2027-08
HC_202708_UPSIDE_TH_OPS,2027-08-01,Forecast,UPSIDE,TH,OPS,43.4,1.2,0.4,1551.05,67315.69,69.54,20270801,2027-08
HC_202708_UPSIDE_TH_CS,2027-08-01,Forecast,UPSIDE,TH,CS,14.9,0.4,0.1,1386.55,20659.55,202.55,20270801,2027-08
HC_202708_UPSIDE_TH_FIN,2027-08-01,Forecast,UPSIDE,TH,FIN,6.5,0.2,0.1,1821.31,11838.53,464.31,20270801,2027-08
HC_202708_UPSIDE_TH_IT,2027-08-01,Forecast,UPSIDE,TH,IT,4.3,0.1,0.0,1997.57,8589.54,701.86,20270801,2027-08
HC_202708_UPSIDE_TH_MGT,2027-08-01,Forecast,UPSIDE,TH,MGT,3.6,0.1,0.0,3642.62,13113.45,838.33,20270801,2027-08
HC_202708_UPSIDE_VN_CENTRAL_SALES,2027-08-01,Forecast,UPSIDE,VN_CENTRAL,SALES,16.7,0.5,0.2,2012.8,33613.76,214.31,20270801,2027-08
HC_202708_UPSIDE_VN_CENTRAL_OPS,2027-08-01,Forecast,UPSIDE,VN_CENTRAL,OPS,51.7,1.4,0.5,1436.16,74249.47,69.23,20270801,2027-08
HC_202708_UPSIDE_VN_CENTRAL_CS,2027-08-01,Forecast,UPSIDE,VN_CENTRAL,CS,17.7,0.5,0.2,1283.84,22723.97,202.2,20270801,2027-08
HC_202708_UPSIDE_VN_CENTRAL_FIN,2027-08-01,Forecast,UPSIDE,VN_CENTRAL,FIN,7.7,0.2,0.1,1686.4,12985.28,464.81,20270801,2027-08
HC_202708_UPSIDE_VN_CENTRAL_IT,2027-08-01,Forecast,UPSIDE,VN_CENTRAL,IT,5.1,0.1,0.1,1849.6,9432.96,701.76,20270801,2027-08
HC_202708_UPSIDE_VN_CENTRAL_MGT,2027-08-01,Forecast,UPSIDE,VN_CENTRAL,MGT,4.3,0.1,0.0,3372.8,14503.04,832.33,20270801,2027-08
HC_202708_UPSIDE_VN_NORTH_SALES,2027-08-01,Forecast,UPSIDE,VN_NORTH,SALES,23.8,0.7,0.3,2012.8,47904.64,214.92,20270801,2027-08
