CostDriverKey,RevenueDriverKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,ServiceKey,SegmentKey,CarrierCostUSD,HandlingCostUSD,FuelCostUSD,CustomsCostUSD,DirectCostUSD,VariableCostPerJobUSD,CostInflationPct,DateKey,YearMonth
COST_202710_DOWNSIDE_VN_NORTH_FCL_SKA,202710_DOWNSIDE_VN_NORTH_FCL_SKA,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,FCL,SKA,206422.64,4329.36,9262.74,1524.79,221539.53,1020.92,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_LCL_ENT,202710_DOWNSIDE_VN_NORTH_LCL_ENT,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,LCL,ENT,77870.35,8990.27,3807.17,1325.67,91993.46,567.86,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_LCL_MM,202710_DOWNSIDE_VN_NORTH_LCL_MM,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,LCL,MM,67083.93,5806.34,3279.81,912.31,77082.39,542.83,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_LCL_SME,202710_DOWNSIDE_VN_NORTH_LCL_SME,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,LCL,SME,52573.16,3229.04,2570.36,693.39,59065.95,541.89,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_LCL_SKA,202710_DOWNSIDE_VN_NORTH_LCL_SKA,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,LCL,SKA,86705.71,7417.52,4239.14,1635.02,99997.39,529.09,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_CLS_ENT,202710_DOWNSIDE_VN_NORTH_CLS_ENT,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,CLS,ENT,88963.97,3275.49,5024.48,331.43,97595.37,1096.58,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_CLS_MM,202710_DOWNSIDE_VN_NORTH_CLS_MM,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,CLS,MM,76271.04,3173.16,4307.61,268.84,84020.65,1150.97,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_CLS_SME,202710_DOWNSIDE_VN_NORTH_CLS_SME,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,CLS,SME,60430.87,2244.43,3413.0,198.58,66286.88,1142.88,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_CLS_SKA,202710_DOWNSIDE_VN_NORTH_CLS_SKA,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,CLS,SKA,102402.48,2421.6,5783.45,821.18,111428.72,1081.83,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_CUS_ENT,202710_DOWNSIDE_VN_NORTH_CUS_ENT,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,CUS,ENT,23315.74,16107.7,1818.46,5852.0,47093.9,225.33,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_CUS_MM,202710_DOWNSIDE_VN_NORTH_CUS_MM,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,CUS,MM,19926.29,6669.76,1554.11,4872.0,33022.16,189.78,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_CUS_SME,202710_DOWNSIDE_VN_NORTH_CUS_SME,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,CUS,SME,15822.35,5574.37,1234.03,3808.0,26438.75,194.4,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_CUS_SKA,202710_DOWNSIDE_VN_NORTH_CUS_SKA,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,CUS,SKA,26604.13,12652.09,2074.94,6552.0,47883.15,204.63,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_TRK_ENT,202710_DOWNSIDE_VN_NORTH_TRK_ENT,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,TRK,ENT,62931.95,8016.22,4318.19,2006.73,77273.08,309.09,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_TRK_MM,202710_DOWNSIDE_VN_NORTH_TRK_MM,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,TRK,MM,52663.25,6193.51,3613.58,1496.99,63967.33,313.57,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_TRK_SME,202710_DOWNSIDE_VN_NORTH_TRK_SME,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,TRK,SME,38448.15,5305.12,2638.19,651.52,47042.98,322.21,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_NORTH_TRK_SKA,202710_DOWNSIDE_VN_NORTH_TRK_SKA,2027-10-01,Forecast,DOWNSIDE,VN_NORTH,TRK,SKA,67075.97,15807.58,4602.54,2192.62,89678.71,332.14,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_AIR_ENT,202710_DOWNSIDE_VN_SOUTH_AIR_ENT,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,AIR,ENT,177843.41,4568.59,10788.2,1168.97,194369.16,1408.47,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_AIR_MM,202710_DOWNSIDE_VN_SOUTH_AIR_MM,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,AIR,MM,155331.48,8515.69,9422.6,932.13,174201.89,1514.8,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_AIR_SME,202710_DOWNSIDE_VN_SOUTH_AIR_SME,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,AIR,SME,118477.83,5827.49,7187.01,694.34,132186.66,1519.39,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_AIR_SKA,202710_DOWNSIDE_VN_SOUTH_AIR_SKA,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,AIR,SKA,201771.74,3688.97,12239.72,771.06,218471.48,1418.65,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_FCL_ENT,202710_DOWNSIDE_VN_SOUTH_FCL_ENT,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,FCL,ENT,215234.36,8247.81,9658.14,1159.62,234299.93,1045.98,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_FCL_MM,202710_DOWNSIDE_VN_SOUTH_FCL_MM,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,FCL,MM,169814.46,10149.85,7620.03,800.5,188384.84,1082.67,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_FCL_SME,202710_DOWNSIDE_VN_SOUTH_FCL_SME,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,FCL,SME,133145.86,7391.93,5974.61,643.54,147155.94,1082.03,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_FCL_SKA,202710_DOWNSIDE_VN_SOUTH_FCL_SKA,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,FCL,SKA,241067.59,7020.61,10817.35,2115.77,261021.31,1027.64,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_LCL_ENT,202710_DOWNSIDE_VN_SOUTH_LCL_ENT,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,LCL,ENT,98125.53,11911.3,4797.47,1025.18,115859.47,585.15,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_LCL_MM,202710_DOWNSIDE_VN_SOUTH_LCL_MM,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,LCL,MM,80651.91,10113.92,3943.16,1114.92,95823.91,587.88,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_LCL_SME,202710_DOWNSIDE_VN_SOUTH_LCL_SME,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,LCL,SME,60095.97,8015.14,2938.16,897.57,71946.84,599.56,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_LCL_SKA,202710_DOWNSIDE_VN_SOUTH_LCL_SKA,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,LCL,SKA,101803.89,4490.95,4977.31,803.88,112076.03,518.87,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_CLS_ENT,202710_DOWNSIDE_VN_SOUTH_CLS_ENT,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,CLS,ENT,107895.18,4099.03,6093.67,993.65,119081.54,1156.13,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_CLS_MM,202710_DOWNSIDE_VN_SOUTH_CLS_MM,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,CLS,MM,88076.01,1893.98,4974.33,385.8,95330.12,1108.49,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_CLS_SME,202710_DOWNSIDE_VN_SOUTH_CLS_SME,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,CLS,SME,63642.71,2918.74,3594.39,533.02,70688.86,1140.14,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_CLS_SKA,202710_DOWNSIDE_VN_SOUTH_CLS_SKA,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,CLS,SKA,108117.64,6735.23,6106.23,596.05,121555.16,1115.18,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_CUS_ENT,202710_DOWNSIDE_VN_SOUTH_CUS_ENT,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,CUS,ENT,27925.41,16656.11,2177.99,6916.0,53675.5,217.31,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_CUS_MM,202710_DOWNSIDE_VN_SOUTH_CUS_MM,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,CUS,MM,23366.99,14085.53,1822.46,5740.0,45014.98,219.59,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_CUS_SME,202710_DOWNSIDE_VN_SOUTH_CUS_SME,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,CUS,SME,16719.51,7406.1,1304.0,4004.0,29433.61,205.83,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_CUS_SKA,202710_DOWNSIDE_VN_SOUTH_CUS_SKA,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,CUS,SKA,31050.37,21227.03,2421.71,7840.0,62539.11,223.35,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_TRK_ENT,202710_DOWNSIDE_VN_SOUTH_TRK_ENT,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,TRK,ENT,68688.54,7771.5,4713.19,2650.58,83823.81,302.61,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_TRK_MM,202710_DOWNSIDE_VN_SOUTH_TRK_MM,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,TRK,MM,58913.31,6213.56,4042.44,1733.28,70902.59,308.27,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_TRK_SME,202710_DOWNSIDE_VN_SOUTH_TRK_SME,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,TRK,SME,45917.24,12564.27,3150.69,673.1,62305.3,356.03,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_SOUTH_TRK_SKA,202710_DOWNSIDE_VN_SOUTH_TRK_SKA,2027-10-01,Forecast,DOWNSIDE,VN_SOUTH,TRK,SKA,75426.31,13513.33,5175.51,2519.04,96634.19,315.8,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_AIR_ENT,202710_DOWNSIDE_VN_CENTRAL_AIR_ENT,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,AIR,ENT,109155.12,6026.45,6621.48,783.03,122586.08,1442.19,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_AIR_MM,202710_DOWNSIDE_VN_CENTRAL_AIR_MM,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,AIR,MM,94941.65,5218.64,5759.28,452.35,106371.92,1519.6,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_AIR_SME,202710_DOWNSIDE_VN_CENTRAL_AIR_SME,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,AIR,SME,75432.24,1451.54,4575.81,227.83,81687.42,1485.23,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_AIR_SKA,202710_DOWNSIDE_VN_CENTRAL_AIR_SKA,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,AIR,SKA,122331.76,6958.15,7420.79,597.73,137308.43,1460.73,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_FCL_ENT,202710_DOWNSIDE_VN_CENTRAL_FCL_ENT,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,FCL,ENT,130246.24,4369.4,5844.5,1026.85,141486.99,1025.27,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_FCL_MM,202710_DOWNSIDE_VN_CENTRAL_FCL_MM,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,FCL,MM,115256.51,7131.86,5171.87,683.63,128243.88,1068.7,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_FCL_SME,202710_DOWNSIDE_VN_CENTRAL_FCL_SME,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,FCL,SME,86351.01,2276.03,3874.8,322.97,92824.81,987.5,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_FCL_SKA,202710_DOWNSIDE_VN_CENTRAL_FCL_SKA,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,FCL,SKA,156305.8,9028.44,7013.86,613.49,172961.58,1048.25,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_LCL_ENT,202710_DOWNSIDE_VN_CENTRAL_LCL_ENT,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,LCL,ENT,59008.91,6555.47,2885.01,390.31,68839.7,550.72,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_LCL_MM,202710_DOWNSIDE_VN_CENTRAL_LCL_MM,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,LCL,MM,47747.02,5182.72,2334.41,798.82,56062.97,572.07,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_LCL_SME,202710_DOWNSIDE_VN_CENTRAL_LCL_SME,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,LCL,SME,36776.96,5575.52,1798.07,698.37,44848.91,590.12,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_LCL_SKA,202710_DOWNSIDE_VN_CENTRAL_LCL_SKA,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,LCL,SKA,64199.29,8334.11,3138.78,1037.29,76709.47,568.22,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_CLS_ENT,202710_DOWNSIDE_VN_CENTRAL_CLS_ENT,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,CLS,ENT,67573.3,1639.3,3816.38,466.28,73495.26,1096.94,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_CLS_MM,202710_DOWNSIDE_VN_CENTRAL_CLS_MM,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,CLS,MM,52948.47,1623.02,2990.41,184.74,57746.64,1110.51,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_CLS_SME,202710_DOWNSIDE_VN_CENTRAL_CLS_SME,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,CLS,SME,43711.46,1412.05,2468.72,356.76,47948.99,1141.64,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_CLS_SKA,202710_DOWNSIDE_VN_CENTRAL_CLS_SKA,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,CLS,SKA,70477.61,5001.95,3980.41,218.36,79678.33,1106.64,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_CUS_ENT,202710_DOWNSIDE_VN_CENTRAL_CUS_ENT,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,CUS,ENT,17487.97,7214.19,1363.94,4368.0,30434.1,195.09,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_CUS_MM,202710_DOWNSIDE_VN_CENTRAL_CUS_MM,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,CUS,MM,14010.16,5050.8,1092.69,3500.0,23653.66,189.23,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_CUS_SME,202710_DOWNSIDE_VN_CENTRAL_CUS_SME,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,CUS,SME,11214.25,4002.79,874.63,2688.0,18779.68,195.62,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_CUS_SKA,202710_DOWNSIDE_VN_CENTRAL_CUS_SKA,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,CUS,SKA,18795.09,9195.83,1465.88,4732.0,34188.8,202.3,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_TRK_ENT,202710_DOWNSIDE_VN_CENTRAL_TRK_ENT,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,TRK,ENT,46120.28,3669.25,3164.63,1166.48,54120.64,297.37,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_TRK_MM,202710_DOWNSIDE_VN_CENTRAL_TRK_MM,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,TRK,MM,36759.44,10555.28,2522.31,1149.76,50986.79,346.85,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_TRK_SME,202710_DOWNSIDE_VN_CENTRAL_TRK_SME,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,TRK,SME,27732.61,3897.52,1902.92,370.06,33903.11,311.04,0.099,20271001,2027-10
COST_202710_DOWNSIDE_VN_CENTRAL_TRK_SKA,202710_DOWNSIDE_VN_CENTRAL_TRK_SKA,2027-10-01,Forecast,DOWNSIDE,VN_CENTRAL,TRK,SKA,49887.75,8325.75,3423.14,1091.59,62728.23,312.08,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_AIR_ENT,202710_DOWNSIDE_TH_AIR_ENT,2027-10-01,Forecast,DOWNSIDE,TH,AIR,ENT,94502.92,2627.8,5732.66,429.05,103292.43,1475.61,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_AIR_MM,202710_DOWNSIDE_TH_AIR_MM,2027-10-01,Forecast,DOWNSIDE,TH,AIR,MM,81829.25,4085.21,4963.86,398.82,91277.14,1573.74,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_AIR_SME,202710_DOWNSIDE_TH_AIR_SME,2027-10-01,Forecast,DOWNSIDE,TH,AIR,SME,60749.38,2849.5,3685.13,348.51,67632.52,1502.94,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_AIR_SKA,202710_DOWNSIDE_TH_AIR_SKA,2027-10-01,Forecast,DOWNSIDE,TH,AIR,SKA,110194.59,5648.7,6684.54,606.5,123134.32,1465.88,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_FCL_ENT,202710_DOWNSIDE_TH_FCL_ENT,2027-10-01,Forecast,DOWNSIDE,TH,FCL,ENT,112019.8,3265.74,5026.63,383.52,120695.68,1022.84,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_FCL_MM,202710_DOWNSIDE_TH_FCL_MM,2027-10-01,Forecast,DOWNSIDE,TH,FCL,MM,92979.4,5780.73,4172.23,398.9,103331.26,1099.27,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_FCL_SME,202710_DOWNSIDE_TH_FCL_SME,2027-10-01,Forecast,DOWNSIDE,TH,FCL,SME,73543.03,4466.57,3300.07,396.09,81705.77,1075.08,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_FCL_SKA,202710_DOWNSIDE_TH_FCL_SKA,2027-10-01,Forecast,DOWNSIDE,TH,FCL,SKA,124726.5,6823.53,5596.81,844.81,137991.65,1061.47,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_LCL_ENT,202710_DOWNSIDE_TH_LCL_ENT,2027-10-01,Forecast,DOWNSIDE,TH,LCL,ENT,51125.93,5118.4,2499.6,545.52,59289.45,559.33,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_LCL_MM,202710_DOWNSIDE_TH_LCL_MM,2027-10-01,Forecast,DOWNSIDE,TH,LCL,MM,41121.07,2054.42,2010.46,483.35,45669.29,543.68,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_LCL_SME,202710_DOWNSIDE_TH_LCL_SME,2027-10-01,Forecast,DOWNSIDE,TH,LCL,SME,29083.67,3456.7,1421.93,243.85,34206.15,551.71,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_LCL_SKA,202710_DOWNSIDE_TH_LCL_SKA,2027-10-01,Forecast,DOWNSIDE,TH,LCL,SKA,56175.83,2643.46,2746.5,443.67,62009.45,525.5,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_CLS_ENT,202710_DOWNSIDE_TH_CLS_ENT,2027-10-01,Forecast,DOWNSIDE,TH,CLS,ENT,56154.32,2472.42,3171.47,415.65,62213.85,1110.96,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_CLS_MM,202710_DOWNSIDE_TH_CLS_MM,2027-10-01,Forecast,DOWNSIDE,TH,CLS,MM,43910.37,2791.36,2479.96,360.97,49542.66,1152.15,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_CLS_SME,202710_DOWNSIDE_TH_CLS_SME,2027-10-01,Forecast,DOWNSIDE,TH,CLS,SME,34433.32,1347.36,1944.71,140.51,37865.92,1113.7,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_CLS_SKA,202710_DOWNSIDE_TH_CLS_SKA,2027-10-01,Forecast,DOWNSIDE,TH,CLS,SKA,61368.97,4557.83,3465.98,600.08,69992.85,1147.42,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_CUS_ENT,202710_DOWNSIDE_TH_CUS_ENT,2027-10-01,Forecast,DOWNSIDE,TH,CUS,ENT,14759.2,4814.48,1151.11,3640.0,24364.79,187.42,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_CUS_MM,202710_DOWNSIDE_TH_CUS_MM,2027-10-01,Forecast,DOWNSIDE,TH,CUS,MM,11422.75,7164.51,890.89,2856.0,22334.16,218.96,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_CUS_SME,202710_DOWNSIDE_TH_CUS_SME,2027-10-01,Forecast,DOWNSIDE,TH,CUS,SME,9412.37,4399.4,734.1,2268.0,16813.87,207.58,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_CUS_SKA,202710_DOWNSIDE_TH_CUS_SKA,2027-10-01,Forecast,DOWNSIDE,TH,CUS,SKA,15837.12,10333.32,1235.18,3892.0,31297.62,225.16,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_TRK_ENT,202710_DOWNSIDE_TH_TRK_ENT,2027-10-01,Forecast,DOWNSIDE,TH,TRK,ENT,37514.49,5255.31,2574.12,696.52,46040.45,309.0,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_TRK_MM,202710_DOWNSIDE_TH_TRK_MM,2027-10-01,Forecast,DOWNSIDE,TH,TRK,MM,29814.98,4630.43,2045.81,791.43,37282.65,313.3,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_TRK_SME,202710_DOWNSIDE_TH_TRK_SME,2027-10-01,Forecast,DOWNSIDE,TH,TRK,SME,23060.57,1972.25,1582.34,273.66,26888.82,295.48,0.099,20271001,2027-10
COST_202710_DOWNSIDE_TH_TRK_SKA,202710_DOWNSIDE_TH_TRK_SKA,2027-10-01,Forecast,DOWNSIDE,TH,TRK,SKA,41652.48,5986.47,2858.06,662.95,51159.96,304.52,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_AIR_ENT,202710_DOWNSIDE_CN_AIR_ENT,2027-10-01,Forecast,DOWNSIDE,CN,AIR,ENT,127028.81,7393.24,7705.72,344.35,142472.11,1499.71,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_AIR_MM,202710_DOWNSIDE_CN_AIR_MM,2027-10-01,Forecast,DOWNSIDE,CN,AIR,MM,100063.34,4992.6,6069.96,629.88,111755.78,1470.47,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_AIR_SME,202710_DOWNSIDE_CN_AIR_SME,2027-10-01,Forecast,DOWNSIDE,CN,AIR,SME,80956.43,3381.78,4910.91,395.49,89644.62,1469.58,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_AIR_SKA,202710_DOWNSIDE_CN_AIR_SKA,2027-10-01,Forecast,DOWNSIDE,CN,AIR,SKA,138886.56,3119.25,8425.03,689.34,151120.19,1439.24,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_FCL_ENT,202710_DOWNSIDE_CN_FCL_ENT,2027-10-01,Forecast,DOWNSIDE,CN,FCL,ENT,147954.11,10104.23,6639.1,1535.92,166233.35,1065.6,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_FCL_MM,202710_DOWNSIDE_CN_FCL_MM,2027-10-01,Forecast,DOWNSIDE,CN,FCL,MM,122138.84,9163.09,5480.7,656.35,137438.98,1082.2,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_FCL_SME,202710_DOWNSIDE_CN_FCL_SME,2027-10-01,Forecast,DOWNSIDE,CN,FCL,SME,91216.63,4054.81,4093.13,495.22,99859.79,1040.21,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_FCL_SKA,202710_DOWNSIDE_CN_FCL_SKA,2027-10-01,Forecast,DOWNSIDE,CN,FCL,SKA,162748.76,6984.49,7302.97,1504.84,178541.06,1020.23,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_LCL_ENT,202710_DOWNSIDE_CN_LCL_ENT,2027-10-01,Forecast,DOWNSIDE,CN,LCL,ENT,62409.36,6820.11,3051.26,992.91,73273.64,555.1,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_LCL_MM,202710_DOWNSIDE_CN_LCL_MM,2027-10-01,Forecast,DOWNSIDE,CN,LCL,MM,56051.35,3121.91,2740.41,712.26,62625.93,554.21,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_LCL_SME,202710_DOWNSIDE_CN_LCL_SME,2027-10-01,Forecast,DOWNSIDE,CN,LCL,SME,42289.27,5784.22,2067.57,664.22,50805.27,590.76,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_LCL_SKA,202710_DOWNSIDE_CN_LCL_SKA,2027-10-01,Forecast,DOWNSIDE,CN,LCL,SKA,71281.02,8097.16,3485.01,668.95,83532.14,556.88,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_CLS_ENT,202710_DOWNSIDE_CN_CLS_ENT,2027-10-01,Forecast,DOWNSIDE,CN,CLS,ENT,75872.28,1687.38,4285.09,407.93,82252.69,1096.7,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_CLS_MM,202710_DOWNSIDE_CN_CLS_MM,2027-10-01,Forecast,DOWNSIDE,CN,CLS,MM,60582.91,4547.62,3421.58,426.89,68979.01,1149.65,0.099,20271001,2027-10
COST_202710_DOWNSIDE_CN_CLS_SME,202710_DOWNSIDE_CN_CLS_SME,2027-10-01,Forecast,DOWNSIDE,CN,CLS,SME,45513.37,2796.75,2570.49,302.74,51183.35,1137.41,0.099,20271001,2027-10
