customer_id,signup_date,customer_segment,region,country,marketing_opt_in
C015254,2025-10-06,New,North America,United States,Y
C015255,2024-11-04,Active,North America,United States,Y
C015256,2025-07-16,Active,Europe,United Kingdom,Y
C015257,2022-12-01,Active,North America,United States,N
C015258,2025-10-06,Loyal,East Asia,Japan,N
C015259,2022-09-15,Active,Europe,United Kingdom,Y
C015260,2022-10-03,New,Europe,United Kingdom,N
C015261,2022-10-12,New,Oceania,Australia,Y
C015262,2023-02-14,VIP,North America,United States,Y
C015263,2023-09-08,Active,North America,United States,Y
C015264,2023-04-19,Active,Europe,United Kingdom,Y
C015265,2025-03-01,Loyal,Europe,United Kingdom,Y
C015266,2024-07-24,Loyal,Middle East,United Arab Emirates,Y
C015267,2026-01-25,Active,Europe,United Kingdom,Y
C015268,2023-11-11,At Risk,Southeast Asia,Vietnam,Y
C015269,2025-03-08,New,East Asia,Japan,Y
C015270,2022-10-25,Active,North America,United States,N
C015271,2025-01-13,New,North America,United States,Y
C015272,2026-02-12,Active,North America,United States,Y
C015273,2024-01-04,New,Europe,United Kingdom,Y
C015274,2026-02-02,New,North America,United States,Y
C015275,2025-05-16,Active,Southeast Asia,Vietnam,Y
C015276,2025-12-31,New,Southeast Asia,Vietnam,Y
C015277,2026-01-08,Loyal,North America,United States,N
C015278,2024-03-30,Active,North America,United States,Y
C015279,2023-05-18,Active,North America,United States,Y
C015280,2025-05-24,Loyal,North America,United States,Y
C015281,2025-02-17,New,Southeast Asia,Vietnam,Y
C015282,2025-05-13,Active,Southeast Asia,Vietnam,N
C015283,2024-06-02,Loyal,North America,United States,Y
C015284,2023-12-11,New,Middle East,United Arab Emirates,Y
C015285,2022-10-20,VIP,North America,United States,Y
C015286,2025-01-24,New,Europe,United Kingdom,Y
C015287,2022-07-30,Active,Oceania,Australia,N
C015288,2025-01-19,Active,Europe,United Kingdom,Y
C015289,2026-04-29,Loyal,North America,United States,Y
C015290,2023-12-04,Loyal,Southeast Asia,Vietnam,N
C015291,2023-01-10,Active,North America,United States,Y
C015292,2023-09-22,Active,Europe,United Kingdom,Y
C015293,2024-04-17,Loyal,Middle East,United Arab Emirates,Y
C015294,2024-06-05,Active,North America,United States,Y
C015295,2022-11-29,Active,Europe,United Kingdom,Y
C015296,2023-02-28,New,North America,United States,Y
C015297,2023-05-09,Loyal,Europe,United Kingdom,Y
C015298,2023-02-14,Loyal,North America,United States,Y
C015299,2022-12-15,Active,Southeast Asia,Vietnam,Y
C015300,2026-04-20,Active,North America,United States,Y
C015301,2026-01-17,Loyal,Europe,United Kingdom,Y
C015302,2025-12-20,Loyal,North America,United States,Y
C015303,2023-06-21,New,Europe,United Kingdom,N
C015304,2024-03-01,New,North America,United States,Y
C015305,2026-03-05,Active,East Asia,Japan,N
C015306,2024-06-06,Active,North America,United States,Y
C015307,2024-09-09,Active,North America,United States,Y
C015308,2026-01-07,New,Europe,United Kingdom,Y
C015309,2024-01-19,New,North America,United States,N
C015310,2025-11-18,Loyal,East Asia,Japan,Y
C015311,2025-06-04,Loyal,North America,United States,Y
C015312,2025-12-14,Loyal,Europe,United Kingdom,N
C015313,2022-12-16,Active,Southeast Asia,Vietnam,Y
C015314,2025-09-26,Active,Europe,United Kingdom,Y
C015315,2024-08-26,Loyal,Southeast Asia,Vietnam,Y
C015316,2023-10-06,Loyal,Southeast Asia,Vietnam,Y
C015317,2025-05-26,Loyal,Southeast Asia,Vietnam,Y
C015318,2023-01-10,New,North America,United States,N
C015319,2022-08-04,New,Oceania,Australia,Y
C015320,2024-10-16,Active,Europe,United Kingdom,N
C015321,2023-03-04,Loyal,East Asia,Japan,N
C015322,2023-01-02,Active,Europe,United Kingdom,Y
C015323,2024-11-27,Loyal,Middle East,United Arab Emirates,Y
C015324,2024-10-24,Active,North America,United States,N
C015325,2024-05-13,At Risk,North America,United States,Y
C015326,2024-01-28,Loyal,Europe,United Kingdom,N
C015327,2025-02-06,New,North America,United States,Y
C015328,2025-11-04,New,East Asia,Japan,N
C015329,2024-12-29,Active,Southeast Asia,Vietnam,Y
C015330,2025-04-20,Active,Europe,United Kingdom,Y
C015331,2023-12-27,VIP,East Asia,Japan,Y
C015332,2025-03-30,New,Europe,United Kingdom,Y
C015333,2024-11-18,New,Southeast Asia,Vietnam,Y
C015334,2025-11-11,Loyal,Southeast Asia,Vietnam,Y
C015335,2024-08-16,Loyal,Oceania,Australia,N
C015336,2023-05-20,Active,Europe,United Kingdom,N
C015337,2026-01-15,Active,Southeast Asia,Vietnam,N
C015338,2025-08-13,Active,North America,United States,Y
C015339,2023-03-25,Active,Europe,United Kingdom,Y
C015340,2026-04-13,New,Oceania,Australia,Y
C015341,2025-06-29,Active,Europe,United Kingdom,N
C015342,2023-05-01,Active,East Asia,Japan,Y
C015343,2025-09-12,Active,Southeast Asia,Vietnam,N
C015344,2025-11-24,Loyal,North America,United States,Y
C015345,2022-11-14,New,Oceania,Australia,Y
C015346,2025-04-21,Active,Europe,United Kingdom,Y
C015347,2023-09-02,Loyal,East Asia,Japan,Y
C015348,2023-11-07,Loyal,Europe,United Kingdom,Y
C015349,2025-05-01,New,Europe,United Kingdom,N
C015350,2022-07-25,New,North America,United States,N
C015351,2024-03-10,New,North America,United States,Y
C015352,2024-07-14,Active,Europe,United Kingdom,Y
C015353,2022-10-17,Active,North America,United States,Y
C015354,2025-07-09,Active,Europe,United Kingdom,Y
C015355,2024-07-25,New,East Asia,Japan,N
C015356,2023-10-10,Active,North America,United States,Y
C015357,2024-12-03,VIP,North America,United States,N
C015358,2025-06-22,New,Southeast Asia,Vietnam,Y
C015359,2025-12-15,Active,East Asia,Japan,Y
C015360,2025-02-24,New,North America,United States,Y
C015361,2024-01-07,Active,North America,United States,Y
C015362,2023-04-29,At Risk,Southeast Asia,Vietnam,N
C015363,2025-07-23,New,Southeast Asia,Vietnam,N
C015364,2025-05-06,New,East Asia,Japan,Y
C015365,2024-11-08,Active,North America,United States,N
C015366,2026-05-04,VIP,Europe,United Kingdom,Y
C015367,2024-05-08,Loyal,Europe,United Kingdom,Y
C015368,2022-11-27,VIP,Southeast Asia,Vietnam,Y
C015369,2026-02-06,New,North America,United States,Y
C015370,2023-08-26,New,North America,United States,Y
C015371,2023-08-25,VIP,Southeast Asia,Vietnam,Y
C015372,2023-04-12,Loyal,Europe,United Kingdom,Y
C015373,2025-11-20,Active,Oceania,Australia,Y
C015374,2025-04-11,Active,Europe,United Kingdom,Y
C015375,2024-03-02,New,Middle East,United Arab Emirates,N
C015376,2024-11-19,Loyal,Europe,United Kingdom,N
C015377,2025-05-06,Active,Europe,United Kingdom,Y
C015378,2024-08-17,Active,Europe,United Kingdom,N
C015379,2023-02-22,Active,Europe,United Kingdom,Y
C015380,2023-09-08,Loyal,North America,United States,Y
C015381,2022-08-02,Loyal,Southeast Asia,Vietnam,Y
C015382,2024-09-30,Loyal,North America,United States,Y
C015383,2026-04-16,Active,North America,United States,Y
C015384,2026-03-03,Active,North America,United States,N
C015385,2022-10-13,Active,North America,United States,Y
C015386,2024-07-01,Loyal,North America,United States,Y
C015387,2025-10-10,Active,East Asia,Japan,Y
C015388,2022-11-22,New,North America,United States,Y
C015389,2022-08-28,Active,North America,United States,Y
C015390,2024-03-13,Loyal,North America,United States,Y
C015391,2023-02-23,New,North America,United States,Y
C015392,2025-01-18,New,Europe,United Kingdom,Y
C015393,2025-02-03,Active,North America,United States,Y
C015394,2024-02-08,Loyal,North America,United States,Y
C015395,2023-07-01,Loyal,Europe,United Kingdom,N
C015396,2025-03-14,VIP,North America,United States,N
C015397,2024-02-25,Active,North America,United States,Y
C015398,2023-11-01,Active,Southeast Asia,Vietnam,N
C015399,2023-03-19,VIP,Europe,United Kingdom,Y
C015400,2023-03-22,Loyal,North America,United States,Y
C015401,2023-02-28,Active,Southeast Asia,Vietnam,Y
C015402,2025-01-19,Active,North America,United States,N
C015403,2023-07-25,New,North America,United States,Y
C015404,2026-05-26,New,Europe,United Kingdom,N
C015405,2026-02-20,Active,North America,United States,Y
C015406,2026-03-05,Loyal,North America,United States,Y
C015407,2023-09-13,New,North America,United States,N
C015408,2023-07-21,Active,North America,United States,Y
C015409,2024-04-12,Active,Southeast Asia,Vietnam,Y
C015410,2025-09-17,New,East Asia,Japan,N
C015411,2024-01-10,Active,East Asia,Japan,Y
C015412,2023-08-30,New,Southeast Asia,Vietnam,Y
C015413,2025-08-25,New,Europe,United Kingdom,Y
C015414,2022-10-12,Loyal,North America,United States,N
C015415,2026-02-18,Active,Europe,United Kingdom,Y
C015416,2025-09-24,Active,Southeast Asia,Vietnam,Y
C015417,2022-09-26,New,Southeast Asia,Vietnam,Y
C015418,2025-12-16,At Risk,Europe,United Kingdom,Y
C015419,2025-10-31,VIP,North America,United States,Y
C015420,2023-10-14,New,North America,United States,N
C015421,2025-06-02,Loyal,Southeast Asia,Vietnam,Y
C015422,2025-05-15,New,North America,United States,Y
C015423,2026-03-18,Loyal,North America,United States,N
C015424,2023-09-18,Loyal,North America,United States,N
C015425,2024-03-17,Loyal,North America,United States,N
C015426,2025-05-05,New,Europe,United Kingdom,Y
C015427,2024-01-12,Active,North America,United States,Y
C015428,2022-08-12,Active,North America,United States,Y
C015429,2025-01-22,Active,Europe,United Kingdom,Y
C015430,2025-07-15,New,Southeast Asia,Vietnam,N
C015431,2022-10-06,New,Europe,United Kingdom,Y
C015432,2023-08-28,New,East Asia,Japan,Y
C015433,2023-10-15,Active,North America,United States,Y
C015434,2025-09-21,New,North America,United States,Y
C015435,2026-01-15,Loyal,Europe,United Kingdom,Y
C015436,2024-05-18,Active,Southeast Asia,Vietnam,N
C015437,2025-10-05,At Risk,East Asia,Japan,Y
C015438,2025-06-21,Active,East Asia,Japan,N
C015439,2024-08-06,Loyal,North America,United States,Y
C015440,2024-11-26,Active,Europe,United Kingdom,N
C015441,2023-03-04,Active,Southeast Asia,Vietnam,Y
C015442,2025-04-10,New,Southeast Asia,Vietnam,N
C015443,2023-05-17,Active,Europe,United Kingdom,Y
C015444,2025-06-15,Active,Southeast Asia,Vietnam,N
C015445,2023-08-02,Active,Europe,United Kingdom,Y
C015446,2023-04-23,New,Europe,United Kingdom,N
C015447,2026-05-07,New,North America,United States,Y
C015448,2023-10-31,New,East Asia,Japan,Y
C015449,2023-10-05,Active,North America,United States,N
C015450,2025-05-20,New,North America,United States,N
C015451,2023-10-26,Active,Oceania,Australia,Y
C015452,2024-01-09,Active,North America,United States,N
C015453,2024-06-17,New,North America,United States,N
C015454,2025-09-06,Active,Southeast Asia,Vietnam,Y
C015455,2025-06-25,Active,Southeast Asia,Vietnam,Y
C015456,2022-10-26,Loyal,North America,United States,Y
C015457,2026-01-29,New,North America,United States,Y
C015458,2024-03-03,Active,North America,United States,N
C015459,2024-06-25,New,Oceania,Australia,Y
C015460,2025-10-28,Active,North America,United States,N
C015461,2026-02-16,Active,Middle East,United Arab Emirates,Y
C015462,2023-12-16,Loyal,North America,United States,Y
C015463,2025-11-29,At Risk,Europe,United Kingdom,Y
C015464,2025-05-13,Active,Europe,United Kingdom,Y
C015465,2024-11-12,Active,North America,United States,Y
C015466,2026-01-25,New,Europe,United Kingdom,Y
C015467,2026-01-16,New,North America,United States,N
C015468,2023-09-14,New,North America,United States,Y
C015469,2026-01-15,Loyal,Southeast Asia,Vietnam,N
C015470,2022-08-02,New,Southeast Asia,Vietnam,Y
C015471,2026-01-16,At Risk,Europe,United Kingdom,Y
C015472,2023-06-11,VIP,North America,United States,N
C015473,2022-10-05,Active,North America,United States,Y
C015474,2022-09-23,At Risk,North America,United States,N
C015475,2024-09-22,Loyal,Middle East,United Arab Emirates,Y
C015476,2026-04-16,VIP,North America,United States,N
C015477,2024-03-13,Loyal,Europe,United Kingdom,N
C015478,2023-07-19,Active,North America,United States,N
C015479,2024-04-22,New,North America,United States,N
C015480,2024-11-03,New,East Asia,Japan,Y
C015481,2026-05-08,Loyal,East Asia,Japan,N
C015482,2025-06-07,Active,Southeast Asia,Vietnam,Y
C015483,2022-08-16,New,Southeast Asia,Vietnam,N
C015484,2023-01-22,Active,North America,United States,Y
C015485,2026-04-01,Active,North America,United States,Y
C015486,2023-05-14,At Risk,Europe,United Kingdom,N
C015487,2023-07-13,Active,North America,United States,Y
C015488,2023-01-23,Active,North America,United States,Y
C015489,2024-02-29,New,Southeast Asia,Vietnam,N
C015490,2025-10-07,Active,North America,United States,Y
C015491,2022-11-29,Loyal,North America,United States,N
C015492,2023-01-31,New,North America,United States,Y
C015493,2022-07-29,Active,Europe,United Kingdom,N
C015494,2023-06-10,Active,Europe,United Kingdom,N
C015495,2023-10-01,Active,Oceania,Australia,N
C015496,2025-03-04,Active,North America,United States,N
C015497,2022-12-09,Active,East Asia,Japan,N
C015498,2024-12-24,Active,North America,United States,Y
C015499,2025-02-11,New,Southeast Asia,Vietnam,Y
C015500,2026-04-24,Loyal,Europe,United Kingdom,Y
C015501,2023-03-02,Active,North America,United States,Y
C015502,2023-02-21,New,Europe,United Kingdom,N
C015503,2026-03-18,New,North America,United States,Y
C015504,2024-11-25,Active,Southeast Asia,Vietnam,Y
C015505,2024-10-02,New,Oceania,Australia,Y
C015506,2025-01-11,Active,East Asia,Japan,N
C015507,2026-04-03,At Risk,North America,United States,N
C015508,2022-11-11,New,Europe,United Kingdom,Y
C015509,2024-01-26,Loyal,Southeast Asia,Vietnam,N
C015510,2024-02-11,New,Southeast Asia,Vietnam,Y
C015511,2023-03-06,Loyal,North America,United States,Y
C015512,2026-01-01,New,Oceania,Australia,Y
C015513,2025-01-14,New,Europe,United Kingdom,Y
C015514,2023-08-04,Active,Oceania,Australia,Y
C015515,2024-05-26,Active,North America,United States,N
C015516,2025-02-13,New,Southeast Asia,Vietnam,Y
C015517,2025-10-06,Active,North America,United States,N
C015518,2023-05-18,Active,Europe,United Kingdom,Y
C015519,2024-08-10,Loyal,Europe,United Kingdom,N
C015520,2023-07-05,Loyal,North America,United States,N
C015521,2025-04-16,Loyal,East Asia,Japan,N
C015522,2024-09-23,Active,East Asia,Japan,N
C015523,2023-05-24,Active,Europe,United Kingdom,N
C015524,2024-01-15,New,East Asia,Japan,N
C015525,2023-11-06,Active,North America,United States,N
C015526,2024-01-06,Active,North America,United States,N
C015527,2023-10-21,New,North America,United States,N
C015528,2025-03-04,New,Southeast Asia,Vietnam,N
C015529,2024-04-08,Loyal,Middle East,United Arab Emirates,Y
C015530,2026-04-18,Loyal,Middle East,United Arab Emirates,Y
C015531,2023-09-13,Active,North America,United States,N
C015532,2024-11-11,Active,Southeast Asia,Vietnam,Y
C015533,2024-11-23,Loyal,North America,United States,Y
C015534,2026-02-17,New,North America,United States,Y
C015535,2022-08-06,VIP,North America,United States,Y
C015536,2026-03-10,New,North America,United States,N
C015537,2026-05-02,Loyal,Europe,United Kingdom,N
C015538,2024-08-02,Active,North America,United States,Y
C015539,2026-01-05,Loyal,North America,United States,N
C015540,2024-03-27,Loyal,North America,United States,Y
C015541,2024-02-29,Active,North America,United States,Y
C015542,2025-02-13,New,Southeast Asia,Vietnam,Y
C015543,2025-01-24,Active,Europe,United Kingdom,Y
C015544,2026-03-21,New,Southeast Asia,Vietnam,Y
C015545,2024-05-21,New,East Asia,Japan,Y
C015546,2026-01-16,New,Europe,United Kingdom,N
C015547,2023-08-16,Active,Southeast Asia,Vietnam,Y
C015548,2023-04-07,New,East Asia,Japan,Y
C015549,2025-04-16,Active,North America,United States,Y
C015550,2024-12-23,New,Southeast Asia,Vietnam,N
C015551,2023-10-25,New,Europe,United Kingdom,N
C015552,2023-03-01,Active,East Asia,Japan,N
C015553,2026-05-17,New,North America,United States,Y
C015554,2022-09-13,Active,Oceania,Australia,Y
C015555,2024-04-30,Active,Europe,United Kingdom,Y
C015556,2025-02-01,Active,Europe,United Kingdom,N
C015557,2023-04-11,New,North America,United States,Y
C015558,2024-06-03,Active,Europe,United Kingdom,N
C015559,2025-06-24,Active,North America,United States,Y
C015560,2024-09-29,Active,North America,United States,Y
C015561,2022-10-12,Active,Europe,United Kingdom,Y
C015562,2025-01-28,Active,Middle East,United Arab Emirates,Y
C015563,2024-02-28,Active,Europe,United Kingdom,N
C015564,2025-03-30,Active,East Asia,Japan,Y
C015565,2025-08-15,Active,Oceania,Australia,Y
C015566,2024-04-21,At Risk,North America,United States,Y
C015567,2025-05-14,New,North America,United States,Y
C015568,2025-12-15,New,North America,United States,N
C015569,2025-10-02,Active,North America,United States,Y
C015570,2023-10-28,Active,North America,United States,Y
C015571,2026-04-19,Active,Europe,United Kingdom,Y
C015572,2024-08-12,Loyal,Europe,United Kingdom,Y
C015573,2025-08-02,Active,East Asia,Japan,N
C015574,2023-09-07,Loyal,Europe,United Kingdom,N
C015575,2023-05-26,Active,Southeast Asia,Vietnam,Y
C015576,2024-10-24,Active,Europe,United Kingdom,N
C015577,2025-10-14,Active,Middle East,United Arab Emirates,Y
C015578,2025-02-18,Loyal,Southeast Asia,Vietnam,Y
C015579,2024-06-18,Active,North America,United States,N
C015580,2025-04-23,Loyal,Southeast Asia,Vietnam,N
C015581,2022-12-18,Active,North America,United States,Y
C015582,2026-03-20,New,Middle East,United Arab Emirates,Y
C015583,2024-09-24,Active,East Asia,Japan,Y
C015584,2023-03-22,Active,North America,United States,N
C015585,2023-04-28,Loyal,Southeast Asia,Vietnam,Y
C015586,2025-01-10,Loyal,Europe,United Kingdom,Y
C015587,2023-03-28,VIP,East Asia,Japan,Y
C015588,2023-10-26,New,Europe,United Kingdom,N
C015589,2025-07-11,Active,Southeast Asia,Vietnam,N
C015590,2025-02-13,New,Southeast Asia,Vietnam,Y
C015591,2023-01-30,Active,East Asia,Japan,N
C015592,2025-12-30,At Risk,North America,United States,N
C015593,2024-12-05,Active,Europe,United Kingdom,Y
C015594,2024-03-12,Active,Southeast Asia,Vietnam,N
C015595,2024-08-18,New,North America,United States,N
C015596,2025-04-30,New,Southeast Asia,Vietnam,Y
C015597,2026-05-30,New,North America,United States,Y
C015598,2024-05-20,Active,North America,United States,N
C015599,2023-11-27,New,Europe,United Kingdom,Y
C015600,2022-12-07,Active,North America,United States,Y
C015601,2022-09-10,At Risk,North America,United States,Y
C015602,2025-04-14,Loyal,Southeast Asia,Vietnam,Y
C015603,2025-03-23,Active,North America,United States,Y
