session_key,session_date,channel,device,region,sessions,visitors,add_to_cart,checkout_starts,session_month
50274,2026-02-03,Display,Tablet,Middle East,1,0,0,0,2026-02
50275,2026-02-04,Organic Search,Mobile,North America,554,410,79,27,2026-02
50276,2026-02-04,Organic Search,Mobile,Europe,289,224,29,13,2026-02
50277,2026-02-04,Organic Search,Mobile,Southeast Asia,249,178,25,9,2026-02
50278,2026-02-04,Organic Search,Mobile,East Asia,131,89,15,5,2026-02
50279,2026-02-04,Organic Search,Mobile,Oceania,70,55,7,3,2026-02
50280,2026-02-04,Organic Search,Mobile,Middle East,52,41,4,2,2026-02
50281,2026-02-04,Organic Search,Desktop,North America,214,146,19,10,2026-02
50282,2026-02-04,Organic Search,Desktop,Europe,146,119,14,6,2026-02
50283,2026-02-04,Organic Search,Desktop,Southeast Asia,123,96,13,6,2026-02
50284,2026-02-04,Organic Search,Desktop,East Asia,77,53,10,3,2026-02
50285,2026-02-04,Organic Search,Desktop,Oceania,34,26,3,1,2026-02
50286,2026-02-04,Organic Search,Desktop,Middle East,23,17,2,0,2026-02
50287,2026-02-04,Organic Search,Tablet,North America,106,84,9,4,2026-02
50288,2026-02-04,Organic Search,Tablet,Europe,45,30,3,1,2026-02
50289,2026-02-04,Organic Search,Tablet,Southeast Asia,38,28,3,1,2026-02
50290,2026-02-04,Organic Search,Tablet,East Asia,28,19,4,1,2026-02
50291,2026-02-04,Organic Search,Tablet,Oceania,16,12,1,0,2026-02
50292,2026-02-04,Organic Search,Tablet,Middle East,9,6,1,0,2026-02
50293,2026-02-04,Paid Search,Mobile,North America,261,212,28,10,2026-02
50294,2026-02-04,Paid Search,Mobile,Europe,145,102,13,7,2026-02
50295,2026-02-04,Paid Search,Mobile,Southeast Asia,162,108,17,6,2026-02
50296,2026-02-04,Paid Search,Mobile,East Asia,94,67,11,4,2026-02
50297,2026-02-04,Paid Search,Mobile,Oceania,39,31,4,2,2026-02
50298,2026-02-04,Paid Search,Mobile,Middle East,31,23,3,1,2026-02
50299,2026-02-04,Paid Search,Desktop,North America,161,121,12,5,2026-02
50300,2026-02-04,Paid Search,Desktop,Europe,84,57,8,4,2026-02
50301,2026-02-04,Paid Search,Desktop,Southeast Asia,73,53,7,3,2026-02
50302,2026-02-04,Paid Search,Desktop,East Asia,36,24,3,1,2026-02
50303,2026-02-04,Paid Search,Desktop,Oceania,18,12,2,0,2026-02
50304,2026-02-04,Paid Search,Desktop,Middle East,14,11,2,1,2026-02
50305,2026-02-04,Paid Search,Tablet,North America,63,50,7,3,2026-02
50306,2026-02-04,Paid Search,Tablet,Europe,31,21,2,1,2026-02
50307,2026-02-04,Paid Search,Tablet,Southeast Asia,28,20,2,1,2026-02
50308,2026-02-04,Paid Search,Tablet,East Asia,16,12,1,0,2026-02
50309,2026-02-04,Paid Search,Tablet,Oceania,7,5,0,0,2026-02
50310,2026-02-04,Paid Search,Tablet,Middle East,6,4,0,0,2026-02
50311,2026-02-04,Direct,Mobile,North America,275,217,28,16,2026-02
50312,2026-02-04,Direct,Mobile,Europe,167,124,12,5,2026-02
50313,2026-02-04,Direct,Mobile,Southeast Asia,136,95,17,6,2026-02
50314,2026-02-04,Direct,Mobile,East Asia,85,60,11,4,2026-02
50315,2026-02-04,Direct,Mobile,Oceania,35,28,2,0,2026-02
50316,2026-02-04,Direct,Mobile,Middle East,31,23,3,1,2026-02
50317,2026-02-04,Direct,Desktop,North America,147,113,18,9,2026-02
50318,2026-02-04,Direct,Desktop,Europe,56,40,8,3,2026-02
50319,2026-02-04,Direct,Desktop,Southeast Asia,57,43,6,2,2026-02
50320,2026-02-04,Direct,Desktop,East Asia,38,29,3,1,2026-02
50321,2026-02-04,Direct,Desktop,Oceania,19,12,1,0,2026-02
50322,2026-02-04,Direct,Desktop,Middle East,12,8,1,0,2026-02
50323,2026-02-04,Direct,Tablet,North America,58,41,4,1,2026-02
50324,2026-02-04,Direct,Tablet,Europe,23,18,2,1,2026-02
50325,2026-02-04,Direct,Tablet,Southeast Asia,23,17,1,0,2026-02
50326,2026-02-04,Direct,Tablet,East Asia,15,11,1,0,2026-02
50327,2026-02-04,Direct,Tablet,Oceania,8,5,0,0,2026-02
50328,2026-02-04,Direct,Tablet,Middle East,4,3,0,0,2026-02
50329,2026-02-04,Email,Mobile,North America,194,145,19,10,2026-02
50330,2026-02-04,Email,Mobile,Europe,83,58,10,4,2026-02
50331,2026-02-04,Email,Mobile,Southeast Asia,100,70,8,4,2026-02
50332,2026-02-04,Email,Mobile,East Asia,60,45,6,2,2026-02
50333,2026-02-04,Email,Mobile,Oceania,24,16,2,1,2026-02
50334,2026-02-04,Email,Mobile,Middle East,21,15,1,0,2026-02
50335,2026-02-04,Email,Desktop,North America,95,74,10,4,2026-02
50336,2026-02-04,Email,Desktop,Europe,39,31,5,2,2026-02
50337,2026-02-04,Email,Desktop,Southeast Asia,32,24,4,1,2026-02
50338,2026-02-04,Email,Desktop,East Asia,28,19,3,1,2026-02
50339,2026-02-04,Email,Desktop,Oceania,12,9,1,0,2026-02
50340,2026-02-04,Email,Desktop,Middle East,7,4,0,0,2026-02
50341,2026-02-04,Email,Tablet,North America,30,20,3,1,2026-02
50342,2026-02-04,Email,Tablet,Europe,17,12,1,0,2026-02
50343,2026-02-04,Email,Tablet,Southeast Asia,17,13,1,0,2026-02
50344,2026-02-04,Email,Tablet,East Asia,9,7,1,0,2026-02
50345,2026-02-04,Email,Tablet,Oceania,4,2,0,0,2026-02
50346,2026-02-04,Email,Tablet,Middle East,2,1,0,0,2026-02
50347,2026-02-04,Social,Mobile,North America,220,172,29,10,2026-02
50348,2026-02-04,Social,Mobile,Europe,126,98,13,7,2026-02
50349,2026-02-04,Social,Mobile,Southeast Asia,87,59,9,3,2026-02
50350,2026-02-04,Social,Mobile,East Asia,71,52,7,2,2026-02
50351,2026-02-04,Social,Mobile,Oceania,28,22,3,1,2026-02
50352,2026-02-04,Social,Mobile,Middle East,20,15,2,0,2026-02
50353,2026-02-04,Social,Desktop,North America,95,68,12,5,2026-02
50354,2026-02-04,Social,Desktop,Europe,46,37,4,2,2026-02
50355,2026-02-04,Social,Desktop,Southeast Asia,44,30,4,2,2026-02
50356,2026-02-04,Social,Desktop,East Asia,29,20,4,1,2026-02
50357,2026-02-04,Social,Desktop,Oceania,17,13,2,0,2026-02
50358,2026-02-04,Social,Desktop,Middle East,9,6,1,0,2026-02
50359,2026-02-04,Social,Tablet,North America,38,29,3,1,2026-02
50360,2026-02-04,Social,Tablet,Europe,18,12,1,0,2026-02
50361,2026-02-04,Social,Tablet,Southeast Asia,21,15,1,0,2026-02
50362,2026-02-04,Social,Tablet,East Asia,12,8,0,0,2026-02
50363,2026-02-04,Social,Tablet,Oceania,5,3,0,0,2026-02
50364,2026-02-04,Social,Tablet,Middle East,4,3,0,0,2026-02
50365,2026-02-04,Affiliate,Mobile,North America,101,82,11,5,2026-02
50366,2026-02-04,Affiliate,Mobile,Europe,64,49,6,2,2026-02
50367,2026-02-04,Affiliate,Mobile,Southeast Asia,49,34,6,2,2026-02
50368,2026-02-04,Affiliate,Mobile,East Asia,31,22,2,1,2026-02
50369,2026-02-04,Affiliate,Mobile,Oceania,16,11,1,0,2026-02
50370,2026-02-04,Affiliate,Mobile,Middle East,11,8,1,0,2026-02
50371,2026-02-04,Affiliate,Desktop,North America,59,44,6,3,2026-02
50372,2026-02-04,Affiliate,Desktop,Europe,34,25,4,1,2026-02
50373,2026-02-04,Affiliate,Desktop,Southeast Asia,21,16,2,0,2026-02
50374,2026-02-04,Affiliate,Desktop,East Asia,16,11,1,0,2026-02
50375,2026-02-04,Affiliate,Desktop,Oceania,9,7,1,0,2026-02
50376,2026-02-04,Affiliate,Desktop,Middle East,6,4,0,0,2026-02
50377,2026-02-04,Affiliate,Tablet,North America,24,18,2,1,2026-02
50378,2026-02-04,Affiliate,Tablet,Europe,11,7,1,0,2026-02
50379,2026-02-04,Affiliate,Tablet,Southeast Asia,11,8,1,0,2026-02
50380,2026-02-04,Affiliate,Tablet,East Asia,6,4,0,0,2026-02
50381,2026-02-04,Affiliate,Tablet,Oceania,3,2,0,0,2026-02
50382,2026-02-04,Affiliate,Tablet,Middle East,2,1,0,0,2026-02
50383,2026-02-04,Display,Mobile,North America,64,43,6,2,2026-02
50384,2026-02-04,Display,Mobile,Europe,38,27,5,1,2026-02
50385,2026-02-04,Display,Mobile,Southeast Asia,34,24,4,1,2026-02
50386,2026-02-04,Display,Mobile,East Asia,22,16,2,0,2026-02
50387,2026-02-04,Display,Mobile,Oceania,8,5,0,0,2026-02
50388,2026-02-04,Display,Mobile,Middle East,6,4,0,0,2026-02
50389,2026-02-04,Display,Desktop,North America,27,19,2,1,2026-02
50390,2026-02-04,Display,Desktop,Europe,13,8,1,0,2026-02
50391,2026-02-04,Display,Desktop,Southeast Asia,13,9,1,0,2026-02
50392,2026-02-04,Display,Desktop,East Asia,9,7,1,0,2026-02
50393,2026-02-04,Display,Desktop,Oceania,4,3,0,0,2026-02
50394,2026-02-04,Display,Desktop,Middle East,3,2,0,0,2026-02
50395,2026-02-04,Display,Tablet,North America,11,8,1,0,2026-02
50396,2026-02-04,Display,Tablet,Europe,7,5,0,0,2026-02
50397,2026-02-04,Display,Tablet,Southeast Asia,5,3,0,0,2026-02
50398,2026-02-04,Display,Tablet,East Asia,4,2,0,0,2026-02
50399,2026-02-04,Display,Tablet,Oceania,1,0,0,0,2026-02
50400,2026-02-04,Display,Tablet,Middle East,1,0,0,0,2026-02
50401,2026-02-05,Organic Search,Mobile,North America,522,364,68,24,2026-02
50402,2026-02-05,Organic Search,Mobile,Europe,283,212,21,11,2026-02
50403,2026-02-05,Organic Search,Mobile,Southeast Asia,225,172,18,6,2026-02
50404,2026-02-05,Organic Search,Mobile,East Asia,123,93,12,6,2026-02
50405,2026-02-05,Organic Search,Mobile,Oceania,58,45,8,4,2026-02
50406,2026-02-05,Organic Search,Mobile,Middle East,48,35,4,2,2026-02
50407,2026-02-05,Organic Search,Desktop,North America,246,188,23,10,2026-02
50408,2026-02-05,Organic Search,Desktop,Europe,121,88,16,6,2026-02
50409,2026-02-05,Organic Search,Desktop,Southeast Asia,80,58,7,2,2026-02
50410,2026-02-05,Organic Search,Desktop,East Asia,59,46,6,2,2026-02
50411,2026-02-05,Organic Search,Desktop,Oceania,32,24,3,1,2026-02
50412,2026-02-05,Organic Search,Desktop,Middle East,18,12,1,0,2026-02
50413,2026-02-05,Organic Search,Tablet,North America,76,58,7,2,2026-02
50414,2026-02-05,Organic Search,Tablet,Europe,44,31,5,1,2026-02
50415,2026-02-05,Organic Search,Tablet,Southeast Asia,40,27,4,1,2026-02
50416,2026-02-05,Organic Search,Tablet,East Asia,23,16,2,0,2026-02
50417,2026-02-05,Organic Search,Tablet,Oceania,12,9,1,0,2026-02
50418,2026-02-05,Organic Search,Tablet,Middle East,8,6,0,0,2026-02
50419,2026-02-05,Paid Search,Mobile,North America,256,198,28,15,2026-02
50420,2026-02-05,Paid Search,Mobile,Europe,138,101,17,6,2026-02
50421,2026-02-05,Paid Search,Mobile,Southeast Asia,112,82,13,7,2026-02
50422,2026-02-05,Paid Search,Mobile,East Asia,69,51,8,4,2026-02
50423,2026-02-05,Paid Search,Mobile,Oceania,44,34,5,1,2026-02
50424,2026-02-05,Paid Search,Mobile,Middle East,31,25,4,1,2026-02
50425,2026-02-05,Paid Search,Desktop,North America,107,79,10,4,2026-02
50426,2026-02-05,Paid Search,Desktop,Europe,55,37,7,2,2026-02
50427,2026-02-05,Paid Search,Desktop,Southeast Asia,46,30,4,1,2026-02
50428,2026-02-05,Paid Search,Desktop,East Asia,29,21,3,1,2026-02
50429,2026-02-05,Paid Search,Desktop,Oceania,21,16,2,0,2026-02
50430,2026-02-05,Paid Search,Desktop,Middle East,11,8,1,0,2026-02
50431,2026-02-05,Paid Search,Tablet,North America,45,32,4,1,2026-02
50432,2026-02-05,Paid Search,Tablet,Europe,30,21,3,1,2026-02
50433,2026-02-05,Paid Search,Tablet,Southeast Asia,23,16,2,0,2026-02
50434,2026-02-05,Paid Search,Tablet,East Asia,13,9,1,0,2026-02
50435,2026-02-05,Paid Search,Tablet,Oceania,7,5,0,0,2026-02
50436,2026-02-05,Paid Search,Tablet,Middle East,4,2,0,0,2026-02
50437,2026-02-05,Direct,Mobile,North America,231,164,30,16,2026-02
50438,2026-02-05,Direct,Mobile,Europe,141,106,20,7,2026-02
50439,2026-02-05,Direct,Mobile,Southeast Asia,114,85,10,3,2026-02
50440,2026-02-05,Direct,Mobile,East Asia,55,42,7,3,2026-02
50441,2026-02-05,Direct,Mobile,Oceania,31,24,3,1,2026-02
50442,2026-02-05,Direct,Mobile,Middle East,24,18,2,0,2026-02
50443,2026-02-05,Direct,Desktop,North America,99,80,11,5,2026-02
50444,2026-02-05,Direct,Desktop,Europe,49,33,4,1,2026-02
50445,2026-02-05,Direct,Desktop,Southeast Asia,48,32,6,2,2026-02
50446,2026-02-05,Direct,Desktop,East Asia,32,22,3,1,2026-02
50447,2026-02-05,Direct,Desktop,Oceania,15,12,1,0,2026-02
50448,2026-02-05,Direct,Desktop,Middle East,9,6,1,0,2026-02
50449,2026-02-05,Direct,Tablet,North America,39,26,3,1,2026-02
50450,2026-02-05,Direct,Tablet,Europe,21,16,2,1,2026-02
50451,2026-02-05,Direct,Tablet,Southeast Asia,20,15,1,0,2026-02
50452,2026-02-05,Direct,Tablet,East Asia,13,9,1,0,2026-02
50453,2026-02-05,Direct,Tablet,Oceania,7,5,0,0,2026-02
50454,2026-02-05,Direct,Tablet,Middle East,4,3,0,0,2026-02
50455,2026-02-05,Email,Mobile,North America,151,121,15,7,2026-02
50456,2026-02-05,Email,Mobile,Europe,98,67,12,6,2026-02
50457,2026-02-05,Email,Mobile,Southeast Asia,86,69,9,3,2026-02
50458,2026-02-05,Email,Mobile,East Asia,49,39,5,2,2026-02
50459,2026-02-05,Email,Mobile,Oceania,23,15,2,0,2026-02
50460,2026-02-05,Email,Mobile,Middle East,17,13,2,0,2026-02
50461,2026-02-05,Email,Desktop,North America,76,59,8,4,2026-02
50462,2026-02-05,Email,Desktop,Europe,39,29,3,1,2026-02
50463,2026-02-05,Email,Desktop,Southeast Asia,40,29,4,2,2026-02
50464,2026-02-05,Email,Desktop,East Asia,18,14,2,1,2026-02
50465,2026-02-05,Email,Desktop,Oceania,13,9,1,0,2026-02
50466,2026-02-05,Email,Desktop,Middle East,7,5,0,0,2026-02
50467,2026-02-05,Email,Tablet,North America,26,18,1,0,2026-02
50468,2026-02-05,Email,Tablet,Europe,18,14,1,0,2026-02
50469,2026-02-05,Email,Tablet,Southeast Asia,15,11,2,0,2026-02
50470,2026-02-05,Email,Tablet,East Asia,9,6,0,0,2026-02
50471,2026-02-05,Email,Tablet,Oceania,5,3,0,0,2026-02
50472,2026-02-05,Email,Tablet,Middle East,3,2,0,0,2026-02
50473,2026-02-05,Social,Mobile,North America,208,149,20,10,2026-02
50474,2026-02-05,Social,Mobile,Europe,86,70,10,3,2026-02
50475,2026-02-05,Social,Mobile,Southeast Asia,87,63,11,3,2026-02
50476,2026-02-05,Social,Mobile,East Asia,59,45,5,2,2026-02
50477,2026-02-05,Social,Mobile,Oceania,29,22,3,1,2026-02
50478,2026-02-05,Social,Mobile,Middle East,18,14,2,1,2026-02
50479,2026-02-05,Social,Desktop,North America,93,63,10,3,2026-02
50480,2026-02-05,Social,Desktop,Europe,49,37,4,1,2026-02
50481,2026-02-05,Social,Desktop,Southeast Asia,33,23,3,1,2026-02
50482,2026-02-05,Social,Desktop,East Asia,21,14,2,1,2026-02
50483,2026-02-05,Social,Desktop,Oceania,14,9,1,0,2026-02
50484,2026-02-05,Social,Desktop,Middle East,9,6,1,0,2026-02
50485,2026-02-05,Social,Tablet,North America,41,31,3,1,2026-02
50486,2026-02-05,Social,Tablet,Europe,21,14,2,0,2026-02
50487,2026-02-05,Social,Tablet,Southeast Asia,17,13,1,0,2026-02
50488,2026-02-05,Social,Tablet,East Asia,10,7,0,0,2026-02
50489,2026-02-05,Social,Tablet,Oceania,5,4,0,0,2026-02
50490,2026-02-05,Social,Tablet,Middle East,3,2,0,0,2026-02
50491,2026-02-05,Affiliate,Mobile,North America,121,81,15,7,2026-02
50492,2026-02-05,Affiliate,Mobile,Europe,55,42,4,2,2026-02
50493,2026-02-05,Affiliate,Mobile,Southeast Asia,41,31,5,1,2026-02
50494,2026-02-05,Affiliate,Mobile,East Asia,28,22,3,1,2026-02
50495,2026-02-05,Affiliate,Mobile,Oceania,15,10,1,0,2026-02
50496,2026-02-05,Affiliate,Mobile,Middle East,9,7,0,0,2026-02
50497,2026-02-05,Affiliate,Desktop,North America,44,30,5,2,2026-02
50498,2026-02-05,Affiliate,Desktop,Europe,23,16,2,0,2026-02
50499,2026-02-05,Affiliate,Desktop,Southeast Asia,18,14,2,1,2026-02
50500,2026-02-05,Affiliate,Desktop,East Asia,12,9,1,0,2026-02
50501,2026-02-05,Affiliate,Desktop,Oceania,6,4,0,0,2026-02
50502,2026-02-05,Affiliate,Desktop,Middle East,4,2,0,0,2026-02
50503,2026-02-05,Affiliate,Tablet,North America,19,13,2,0,2026-02
50504,2026-02-05,Affiliate,Tablet,Europe,10,8,1,0,2026-02
50505,2026-02-05,Affiliate,Tablet,Southeast Asia,9,6,0,0,2026-02
50506,2026-02-05,Affiliate,Tablet,East Asia,4,3,0,0,2026-02
50507,2026-02-05,Affiliate,Tablet,Oceania,2,1,0,0,2026-02
50508,2026-02-05,Affiliate,Tablet,Middle East,1,0,0,0,2026-02
50509,2026-02-05,Display,Mobile,North America,49,34,3,1,2026-02
50510,2026-02-05,Display,Mobile,Europe,26,17,2,0,2026-02
50511,2026-02-05,Display,Mobile,Southeast Asia,29,19,3,1,2026-02
50512,2026-02-05,Display,Mobile,East Asia,18,13,2,0,2026-02
50513,2026-02-05,Display,Mobile,Oceania,9,6,0,0,2026-02
50514,2026-02-05,Display,Mobile,Middle East,5,3,0,0,2026-02
50515,2026-02-05,Display,Desktop,North America,26,19,1,0,2026-02
50516,2026-02-05,Display,Desktop,Europe,16,11,1,0,2026-02
50517,2026-02-05,Display,Desktop,Southeast Asia,11,8,1,0,2026-02
50518,2026-02-05,Display,Desktop,East Asia,8,5,0,0,2026-02
50519,2026-02-05,Display,Desktop,Oceania,4,2,0,0,2026-02
50520,2026-02-05,Display,Desktop,Middle East,2,1,0,0,2026-02
50521,2026-02-05,Display,Tablet,North America,12,8,1,0,2026-02
50522,2026-02-05,Display,Tablet,Europe,5,3,0,0,2026-02
50523,2026-02-05,Display,Tablet,Southeast Asia,5,3,0,0,2026-02
50524,2026-02-05,Display,Tablet,East Asia,3,2,0,0,2026-02
50525,2026-02-05,Display,Tablet,Oceania,1,0,0,0,2026-02
50526,2026-02-05,Display,Tablet,Middle East,1,0,0,0,2026-02
50527,2026-02-06,Organic Search,Mobile,North America,533,427,58,28,2026-02
50528,2026-02-06,Organic Search,Mobile,Europe,257,189,19,8,2026-02
50529,2026-02-06,Organic Search,Mobile,Southeast Asia,309,208,41,17,2026-02
50530,2026-02-06,Organic Search,Mobile,East Asia,144,107,17,9,2026-02
50531,2026-02-06,Organic Search,Mobile,Oceania,84,63,9,4,2026-02
50532,2026-02-06,Organic Search,Mobile,Middle East,59,39,8,3,2026-02
50533,2026-02-06,Organic Search,Desktop,North America,298,238,26,10,2026-02
50534,2026-02-06,Organic Search,Desktop,Europe,140,93,11,4,2026-02
50535,2026-02-06,Organic Search,Desktop,Southeast Asia,109,84,8,2,2026-02
50536,2026-02-06,Organic Search,Desktop,East Asia,80,61,11,4,2026-02
50537,2026-02-06,Organic Search,Desktop,Oceania,37,26,2,0,2026-02
50538,2026-02-06,Organic Search,Desktop,Middle East,22,16,2,0,2026-02
50539,2026-02-06,Organic Search,Tablet,North America,112,90,15,6,2026-02
50540,2026-02-06,Organic Search,Tablet,Europe,60,47,6,2,2026-02
50541,2026-02-06,Organic Search,Tablet,Southeast Asia,43,34,5,1,2026-02
50542,2026-02-06,Organic Search,Tablet,East Asia,27,20,2,1,2026-02
50543,2026-02-06,Organic Search,Tablet,Oceania,17,12,1,0,2026-02
50544,2026-02-06,Organic Search,Tablet,Middle East,9,6,0,0,2026-02
50545,2026-02-06,Paid Search,Mobile,North America,298,236,27,10,2026-02
50546,2026-02-06,Paid Search,Mobile,Europe,190,127,23,9,2026-02
50547,2026-02-06,Paid Search,Mobile,Southeast Asia,161,126,22,9,2026-02
50548,2026-02-06,Paid Search,Mobile,East Asia,89,62,7,3,2026-02
50549,2026-02-06,Paid Search,Mobile,Oceania,58,40,4,2,2026-02
50550,2026-02-06,Paid Search,Mobile,Middle East,33,24,4,1,2026-02
50551,2026-02-06,Paid Search,Desktop,North America,171,119,23,9,2026-02
50552,2026-02-06,Paid Search,Desktop,Europe,70,50,9,5,2026-02
50553,2026-02-06,Paid Search,Desktop,Southeast Asia,76,60,6,2,2026-02
50554,2026-02-06,Paid Search,Desktop,East Asia,40,30,3,1,2026-02
50555,2026-02-06,Paid Search,Desktop,Oceania,23,17,1,0,2026-02
50556,2026-02-06,Paid Search,Desktop,Middle East,18,14,2,0,2026-02
50557,2026-02-06,Paid Search,Tablet,North America,68,50,7,2,2026-02
50558,2026-02-06,Paid Search,Tablet,Europe,33,26,4,1,2026-02
50559,2026-02-06,Paid Search,Tablet,Southeast Asia,27,21,3,1,2026-02
50560,2026-02-06,Paid Search,Tablet,East Asia,15,10,1,0,2026-02
50561,2026-02-06,Paid Search,Tablet,Oceania,9,6,1,0,2026-02
50562,2026-02-06,Paid Search,Tablet,Middle East,5,3,0,0,2026-02
50563,2026-02-06,Direct,Mobile,North America,267,202,33,12,2026-02
50564,2026-02-06,Direct,Mobile,Europe,179,143,20,11,2026-02
50565,2026-02-06,Direct,Mobile,Southeast Asia,136,101,17,6,2026-02
50566,2026-02-06,Direct,Mobile,East Asia,78,63,9,3,2026-02
50567,2026-02-06,Direct,Mobile,Oceania,48,38,6,2,2026-02
50568,2026-02-06,Direct,Mobile,Middle East,26,21,3,1,2026-02
50569,2026-02-06,Direct,Desktop,North America,140,95,11,4,2026-02
50570,2026-02-06,Direct,Desktop,Europe,66,52,6,2,2026-02
50571,2026-02-06,Direct,Desktop,Southeast Asia,72,53,5,2,2026-02
50572,2026-02-06,Direct,Desktop,East Asia,34,26,2,1,2026-02
50573,2026-02-06,Direct,Desktop,Oceania,18,12,2,1,2026-02
50574,2026-02-06,Direct,Desktop,Middle East,14,11,1,0,2026-02
50575,2026-02-06,Direct,Tablet,North America,49,36,6,2,2026-02
50576,2026-02-06,Direct,Tablet,Europe,33,24,3,1,2026-02
50577,2026-02-06,Direct,Tablet,Southeast Asia,27,21,3,1,2026-02
50578,2026-02-06,Direct,Tablet,East Asia,15,11,1,0,2026-02
50579,2026-02-06,Direct,Tablet,Oceania,8,6,1,0,2026-02
50580,2026-02-06,Direct,Tablet,Middle East,5,3,0,0,2026-02
50581,2026-02-06,Email,Mobile,North America,195,140,17,6,2026-02
50582,2026-02-06,Email,Mobile,Europe,93,76,10,4,2026-02
50583,2026-02-06,Email,Mobile,Southeast Asia,108,79,10,5,2026-02
50584,2026-02-06,Email,Mobile,East Asia,61,48,6,3,2026-02
50585,2026-02-06,Email,Mobile,Oceania,34,27,2,0,2026-02
50586,2026-02-06,Email,Mobile,Middle East,23,18,2,1,2026-02
50587,2026-02-06,Email,Desktop,North America,104,81,14,7,2026-02
50588,2026-02-06,Email,Desktop,Europe,50,37,4,1,2026-02
50589,2026-02-06,Email,Desktop,Southeast Asia,42,31,4,1,2026-02
50590,2026-02-06,Email,Desktop,East Asia,29,20,3,1,2026-02
50591,2026-02-06,Email,Desktop,Oceania,14,11,1,0,2026-02
50592,2026-02-06,Email,Desktop,Middle East,11,8,1,0,2026-02
50593,2026-02-06,Email,Tablet,North America,31,21,2,0,2026-02
50594,2026-02-06,Email,Tablet,Europe,22,16,2,0,2026-02
50595,2026-02-06,Email,Tablet,Southeast Asia,14,11,1,0,2026-02
50596,2026-02-06,Email,Tablet,East Asia,10,7,0,0,2026-02
50597,2026-02-06,Email,Tablet,Oceania,4,3,0,0,2026-02
50598,2026-02-06,Email,Tablet,Middle East,3,2,0,0,2026-02
50599,2026-02-06,Social,Mobile,North America,242,181,26,14,2026-02
50600,2026-02-06,Social,Mobile,Europe,114,84,9,3,2026-02
50601,2026-02-06,Social,Mobile,Southeast Asia,100,78,10,4,2026-02
50602,2026-02-06,Social,Mobile,East Asia,65,51,7,2,2026-02
50603,2026-02-06,Social,Mobile,Oceania,39,26,3,1,2026-02
50604,2026-02-06,Social,Mobile,Middle East,22,16,2,0,2026-02
50605,2026-02-06,Social,Desktop,North America,123,91,14,5,2026-02
50606,2026-02-06,Social,Desktop,Europe,49,32,6,2,2026-02
50607,2026-02-06,Social,Desktop,Southeast Asia,51,35,6,2,2026-02
50608,2026-02-06,Social,Desktop,East Asia,32,23,3,1,2026-02
50609,2026-02-06,Social,Desktop,Oceania,19,15,2,0,2026-02
50610,2026-02-06,Social,Desktop,Middle East,10,7,1,0,2026-02
50611,2026-02-06,Social,Tablet,North America,52,42,4,1,2026-02
50612,2026-02-06,Social,Tablet,Europe,25,18,1,0,2026-02
50613,2026-02-06,Social,Tablet,Southeast Asia,21,16,3,1,2026-02
50614,2026-02-06,Social,Tablet,East Asia,11,8,1,0,2026-02
50615,2026-02-06,Social,Tablet,Oceania,7,5,0,0,2026-02
50616,2026-02-06,Social,Tablet,Middle East,4,3,0,0,2026-02
50617,2026-02-06,Affiliate,Mobile,North America,152,109,11,4,2026-02
50618,2026-02-06,Affiliate,Mobile,Europe,59,45,5,2,2026-02
50619,2026-02-06,Affiliate,Mobile,Southeast Asia,70,53,5,2,2026-02
